
          s         kW        km/hr
          6.25      N/A       N/A       
          6.30      N/A       N/A       
          6.35      N/A       N/A       
          6.40      N/A       N/A       
          6.45      N/A       N/A       
          6.50      N/A       N/A       
          6.55      N/A       N/A       
          6.60      N/A       N/A       
          6.65      N/A       N/A       
          6.70      N/A       N/A       
          6.75      N/A       N/A       
          6.80      N/A       N/A       
          6.85      N/A       N/A       
          6.90      N/A       N/A       
          6.95      N/A       N/A       
          7.00      N/A       N/A       
          7.05      N/A       N/A       
          7.10      N/A       N/A       
          7.15      N/A       N/A       
          7.20      N/A       N/A       
          7.25      N/A       N/A       
          7.30      N/A       N/A       
          7.35      N/A       N/A       
          7.40      N/A       N/A       
          7.45      N/A       N/A       
          7.50      N/A       N/A       
          7.55      N/A       N/A       
          7.60      N/A       N/A       
          7.65      N/A       N/A       
          7.70      N/A       N/A       
          7.75      N/A       N/A       
          7.80      N/A       N/A       
          7.85      N/A       N/A       
          7.90      N/A       N/A       
          7.95      N/A       N/A       
          8.00      N/A       N/A       
          8.05      N/A       N/A       
          8.10      N/A       N/A       
          8.15      N/A       N/A       
          8.20      N/A       N/A       
          8.25      N/A       N/A       
          8.30      N/A       N/A       
          8.35      N/A       N/A       
          8.40      N/A       N/A       
          8.45      N/A       N/A       
          8.50      N/A       N/A       
          8.55      N/A       N/A       
          8.60      N/A       N/A       
          8.65      N/A       N/A       
          8.70      N/A       N/A       
          8.75      N/A       N/A       
          8.80      N/A       N/A       
          8.85      N/A       N/A       
          8.90      N/A       N/A       
          8.95      N/A       N/A       
          9.00      N/A       N/A       
          9.05      N/A       N/A       
          9.10      N/A       N/A       
          9.15      N/A       N/A       
          9.20      N/A       N/A       
          9.25      N/A       11.59     
          9.30      N/A       11.90     
          9.35      N/A       12.20     
          9.40      N/A       12.51     
          9.45      N/A       12.82     
          9.50      1.65      13.12     
          9.55      1.67      13.43     
          9.60      1.69      13.74     
          9.65      1.71      14.03     
          9.70      1.72      14.31     
          9.75      1.74      14.59     
          9.80      1.74      14.87     
          9.85      1.74      15.16     
          9.90      1.72      15.44     
          9.95      1.70      15.72     
          10.00     1.67      15.97     
          10.05     1.64      16.20     
          10.10     1.61      16.43     
          10.15     1.58      16.65     
          10.20     1.56      16.88     
          10.25     1.54      17.11     
          10.30     1.52      17.32     
          10.35     1.50      17.51     
          10.40     1.47      17.71     
          10.45     1.45      17.90     
          10.50     1.42      18.09     
          10.55     1.40      18.28     
          10.60     1.37      18.46     
          10.65     1.34      18.62     
          10.70     1.32      18.78     
          10.75     1.29      18.94     
          10.80     1.27      19.10     
          10.85     1.24      19.26     
          10.90     1.22      19.40     
          10.95     1.19      19.54     
          11.00     1.17      19.67     
          11.05     1.15      19.81     
          11.10     1.13      19.95     
          11.15     1.11      20.07     
          11.20     1.08      20.19     
          11.25     1.06      20.31     
          11.30     1.04      20.43     
          11.35     1.01      20.55     
          11.40     0.98      20.65     
          11.45     0.96      20.75     
          11.50     0.95      20.85     
          11.55     0.94      20.95     
          11.60     0.94      21.05     
          11.65     0.94      21.15     
          11.70     0.94      21.25     
          11.75     0.95      21.35     
          11.80     0.95      21.45     
          11.85     0.96      21.54     
          11.90     0.96      21.64     
          11.95     0.97      21.74     
          12.00     0.97      21.84     
          12.05     0.98      21.94     
          12.10     0.98      22.04     
          12.15     0.99      22.14     
          12.20     0.99      22.24     
          12.25     1.00      22.34     
          12.30     1.00      22.43     
          12.35     1.01      22.53     
          12.40     1.01      22.63     
          12.45     1.02      22.73     
          12.50     1.03      22.83     
          12.55     1.03      22.93     
          12.60     1.05      23.03     
          12.65     1.07      23.13     
          12.70     1.09      23.23     
          12.75     1.13      23.33     
          12.80     1.17      23.45     
          12.85     1.21      23.57     
          12.90     1.25      23.68     
          12.95     1.29      23.80     
          13.00     1.33      23.92     
          13.05     1.36      24.05     
          13.10     1.39      24.18     
          13.15     1.40      24.32     
          13.20     1.41      24.45     
          13.25     1.41      24.58     
          13.30     1.42      24.71     
          13.35     1.43      24.84     
          13.40     1.44      24.97     
          13.45     1.45      25.10     
          13.50     1.46      25.23     
          13.55     1.47      25.36     
          13.60     1.48      25.50     
          13.65     1.50      25.63     
          13.70     1.51      25.76     
          13.75     1.51      25.90     
          13.80     1.52      26.03     
          13.85     1.53      26.16     
          13.90     1.53      26.29     
          13.95     1.54      26.43     
          14.00     1.54      26.56     
          14.05     1.55      26.69     
          14.10     1.56      26.82     
          14.15     1.57      26.95     
          14.20     1.58      27.08     
          14.25     1.59      27.22     
          14.30     1.60      27.35     
          14.35     1.60      27.48     
          14.40     1.60      27.61     
          14.45     1.60      27.74     
          14.50     1.59      27.88     
          14.55     1.58      28.01     
          14.60     1.57      28.13     
          14.65     1.56      28.26     
          14.70     1.55      28.38     
          14.75     1.54      28.50     
          14.80     1.52      28.62     
          14.85     1.50      28.74     
          14.90     1.48      28.86     
          14.95     1.45      28.97     
          15.00     1.41      29.08     
          15.05     1.37      29.19     
          15.10     1.31      29.29     
          15.15     1.26      29.38     
          15.20     1.22      29.47     
          15.25     1.19      29.56     
          15.30     1.18      29.65     
          15.35     1.14      29.73     
          15.40     1.09      29.82     
          15.45     1.01      29.90     
          15.50     0.93      29.96     
          15.55     0.86      30.02     
          15.60     0.79      30.08     
          15.65     0.74      30.12     
          15.70     0.69      30.16     
          15.75     0.67      30.21     
          15.80     0.65      30.25     
          15.85     0.65      30.29     
          15.90     0.64      30.33     
          15.95     0.64      30.36     
          16.00     0.64      30.40     
          16.05     0.64      30.44     
          16.10     0.64      30.48     
          16.15     0.64      30.52     
          16.20     0.64      30.56     
          16.25     0.65      30.60     
          16.30     0.65      30.64     
          16.35     0.65      30.68     
          16.40     0.65      30.72     
          16.45     0.65      30.75     
          16.50     0.66      30.79     
          16.55     0.66      30.83     
          16.60     0.66      30.87     
          16.65     0.66      30.91     
          16.70     0.66      30.95     
          16.75     0.65      30.99     
          16.80     0.65      31.03     
          16.85     0.65      31.07     
          16.90     0.65      31.11     
          16.95     0.66      31.15     
          17.00     0.66      31.18     
          17.05     0.66      31.22     
          17.10     0.66      31.26     
          17.15     0.66      31.30     
          17.20     0.66      31.34     
          17.25     0.66      31.38     
          17.30     0.66      31.42     
          17.35     0.65      31.46     
          17.40     0.65      31.49     
          17.45     0.64      31.53     
          17.50     0.62      31.57     
          17.55     0.60      31.60     
          17.60     0.56      31.64     
          17.65     0.52      31.66     
          17.70     0.47      31.69     
          17.75     0.42      31.72     
          17.80     0.36      31.73     
          17.85     0.31      31.74     
          17.90     0.27      31.75     
          17.95     0.23      31.76     
          18.00     0.21      31.76     
          18.05     0.20      31.76     
          18.10     0.19      31.76     
          18.15     0.19      31.76     
          18.20     0.19      31.76     
          18.25     0.19      31.77     
          18.30     0.19      31.77     
          18.35     0.19      31.77     
          18.40     0.19      31.77     
          18.45     0.19      31.77     
          18.50     0.18      31.77     
          18.55     0.18      31.77     
          18.60     0.17      31.77     
          18.65     0.16      31.77     
          18.70     0.14      31.77     
          18.75     0.12      31.77     
          18.80     0.10      31.76     
          18.85     0.08      31.75     
          18.90     0.06      31.74     
          18.95     0.04      31.73     
          19.00     0.03      31.72     
          19.05     0.03      31.71     
          19.10     0.02      31.70     
          19.15     0.01      31.69     
          19.20     0.00      31.67     
          19.25     -0.01     31.66     
          19.30     -0.02     31.64     
          19.35     -0.03     31.63     
          19.40     -0.05     31.61     
          19.45     -0.06     31.59     
          19.50     -0.07     31.57     
          19.55     -0.07     31.56     
          19.60     -0.07     31.54     
          19.65     -0.07     31.52     
          19.70     -0.07     31.50     
          19.75     -0.07     31.48     
          19.80     -0.07     31.46     
          19.85     -0.07     31.44     
          19.90     -0.08     31.42     
          19.95     -0.07     31.40     
          20.00     -0.07     31.38     
          20.05     -0.07     31.36     
          20.10     -0.06     31.34     
          20.15     -0.06     31.32     
          20.20     -0.05     31.30     
          20.25     -0.05     31.29     
          20.30     -0.04     31.27     
          20.35     -0.04     31.25     
          20.40     -0.04     31.24     
          20.45     -0.04     31.22     
          20.50     -0.04     31.20     
          20.55     -0.04     31.19     
          20.60     -0.04     31.17     
          20.65     -0.04     31.15     
          20.70     -0.04     31.14     
          20.75     -0.03     31.12     
          20.80     -0.02     31.10     
          20.85     -0.01     31.09     
          20.90     0.01      31.07     
          20.95     0.02      31.06     
          21.00     0.04      31.05     
          21.05     0.06      31.04     
          21.10     0.07      31.03     
          21.15     0.07      31.03     
          21.20     0.07      31.02     
          21.25     0.07      31.01     
          21.30     0.07      31.00     
          21.35     0.07      30.99     
          21.40     0.07      30.99     
          21.45     0.07      30.98     
          21.50     0.07      30.97     
          21.55     0.07      30.96     
          21.60     0.07      30.95     
          21.65     0.07      30.95     
          21.70     0.08      30.94     
          21.75     0.08      30.93     
          21.80     0.08      30.92     
          21.85     0.07      30.92     
          21.90     0.07      30.91     
          21.95     0.07      30.90     
          22.00     0.07      30.89     
          22.05     0.07      30.88     
          22.10     0.07      30.88     
          22.15     0.06      30.87     
          22.20     0.05      30.86     
          22.25     0.02      30.85     
          22.30     -0.02     30.84     
          22.35     -0.07     30.82     
          22.40     -0.12     30.80     
          22.45     -0.16     30.77     
          22.50     -0.18     30.75     
          22.55     -0.20     30.72     
          22.60     -0.20     30.69     
          22.65     -0.20     30.65     
          22.70     -0.20     30.62     
          22.75     -0.20     30.60     
          22.80     -0.20     30.57     
          22.85     -0.20     30.54     
          22.90     -0.20     30.51     
          22.95     -0.20     30.48     
          23.00     -0.20     30.45     
          23.05     -0.20     30.42     
          23.10     -0.19     30.39     
          23.15     -0.19     30.36     
          23.20     -0.19     30.33     
          23.25     -0.19     30.30     
          23.30     -0.19     30.27     
          23.35     -0.19     30.24     
          23.40     -0.19     30.21     
          23.45     -0.19     30.18     
          23.50     -0.19     30.15     
          23.55     -0.19     30.12     
          23.60     -0.18     30.09     
          23.65     -0.18     30.07     
          23.70     -0.18     30.04     
          23.75     -0.17     30.01     
          23.80     -0.16     29.98     
          23.85     -0.15     29.95     
          23.90     -0.13     29.93     
          23.95     -0.09     29.91     
          24.00     -0.04     29.88     
          24.05     0.02      29.87     
          24.10     0.07      29.86     
          24.15     0.10      29.86     
          24.20     0.12      29.85     
          24.25     0.12      29.85     
          24.30     0.12      29.85     
          24.35     0.12      29.84     
          24.40     0.12      29.84     
          24.45     0.12      29.84     
          24.50     0.11      29.83     
          24.55     0.10      29.83     
          24.60     0.09      29.82     
          24.65     0.09      29.82     
          24.70     0.08      29.81     
          24.75     0.08      29.80     
          24.80     0.07      29.80     
          24.85     0.07      29.79     
          24.90     0.07      29.78     
          24.95     0.06      29.77     
          25.00     0.06      29.76     
          25.05     0.05      29.76     
          25.10     0.05      29.75     
          25.15     0.04      29.74     
          25.20     0.04      29.73     
          25.25     0.03      29.72     
          25.30     0.02      29.71     
          25.35     0.02      29.69     
          25.40     0.01      29.68     
          25.45     0.00      29.67     
          25.50     0.00      29.65     
          25.55     -0.01     29.64     
          25.60     -0.01     29.63     
          25.65     0.00      29.61     
          25.70     0.00      29.60     
          25.75     0.00      29.58     
          25.80     0.01      29.57     
          25.85     0.01      29.56     
          25.90     0.01      29.55     
          25.95     0.01      29.53     
          26.00     0.01      29.52     
          26.05     0.01      29.51     
          26.10     0.01      29.50     
          26.15     0.01      29.48     
          26.20     0.02      29.47     
          26.25     0.02      29.46     
          26.30     0.02      29.45     
          26.35     0.01      29.44     
          26.40     0.01      29.42     
          26.45     0.00      29.41     
          26.50     -0.01     29.40     
          26.55     -0.01     29.38     
          26.60     -0.01     29.37     
          26.65     -0.01     29.35     
          26.70     -0.01     29.34     
          26.75     -0.01     29.32     
          26.80     -0.01     29.31     
          26.85     -0.01     29.30     
          26.90     -0.01     29.28     
          26.95     -0.01     29.27     
          27.00     -0.01     29.25     
          27.05     0.00      29.24     
          27.10     0.01      29.23     
          27.15     0.02      29.21     
          27.20     0.03      29.20     
          27.25     0.05      29.19     
          27.30     0.07      29.18     
          27.35     0.08      29.18     
          27.40     0.10      29.17     
          27.45     0.12      29.17     
          27.50     0.13      29.16     
          27.55     0.15      29.16     
          27.60     0.16      29.16     
          27.65     0.17      29.16     
          27.70     0.18      29.16     
          27.75     0.18      29.17     
          27.80     0.19      29.17     
          27.85     0.19      29.17     
          27.90     0.20      29.18     
          27.95     0.20      29.18     
          28.00     0.20      29.18     
          28.05     0.20      29.19     
          28.10     0.21      29.19     
          28.15     0.21      29.20     
          28.20     0.21      29.20     
          28.25     0.21      29.20     
          28.30     0.21      29.21     
          28.35     0.21      29.21     
          28.40     0.21      29.22     
          28.45     0.21      29.22     
          28.50     0.21      29.23     
          28.55     0.21      29.23     
          28.60     0.21      29.23     
          28.65     0.20      29.24     
          28.70     0.21      29.24     
          28.75     0.21      29.25     
          28.80     0.21      29.25     
          28.85     0.21      29.26     
          28.90     0.20      29.26     
          28.95     0.20      29.26     
          29.00     0.20      29.27     
          29.05     0.20      29.27     
          29.10     0.20      29.27     
          29.15     0.20      29.28     
          29.20     0.21      29.28     
          29.25     0.20      29.29     
          29.30     0.20      29.29     
          29.35     0.20      29.29     
          29.40     0.20      29.30     
          29.45     0.20      29.30     
          29.50     0.20      29.31     
          29.55     0.20      29.31     
          29.60     0.20      29.31     
          29.65     0.20      29.32     
          29.70     0.20      29.32     
          29.75     0.20      29.32     
          29.80     0.21      29.33     
          29.85     0.21      29.33     
          29.90     0.21      29.33     
          29.95     0.22      29.34     
          30.00     0.22      29.34     
          30.05     0.22      29.35     
          30.10     0.22      29.35     
          30.15     0.22      29.36     
          30.20     0.22      29.36     
          30.25     0.22      29.37     
          30.30     0.22      29.38     
          30.35     0.22      29.38     
          30.40     0.22      29.39     
          30.45     0.22      29.39     
          30.50     0.22      29.40     
          30.55     0.22      29.40     
          30.60     0.22      29.41     
          30.65     0.21      29.41     
          30.70     0.21      29.42     
          30.75     0.21      29.42     
          30.80     0.21      29.42     
          30.85     0.21      29.43     
          30.90     0.21      29.43     
          30.95     0.21      29.44     
          31.00     0.21      29.44     
          31.05     0.21      29.45     
          31.10     0.22      29.45     
          31.15     0.22      29.46     
          31.20     0.22      29.46     
          31.25     0.22      29.47     
          31.30     0.22      29.47     
          31.35     0.22      29.48     
          31.40     0.22      29.48     
          31.45     0.23      29.49     
          31.50     0.24      29.49     
          31.55     0.25      29.50     
          31.60     0.27      29.51     
          31.65     0.29      29.52     
          31.70     0.33      29.53     
          31.75     0.36      29.55     
          31.80     0.38      29.56     
          31.85     0.39      29.58     
          31.90     0.40      29.60     
          31.95     0.40      29.62     
          32.00     0.40      29.64     
          32.05     0.40      29.66     
          32.10     0.40      29.68     
          32.15     0.40      29.70     
          32.20     0.40      29.73     
          32.25     0.40      29.75     
          32.30     0.40      29.77     
          32.35     0.40      29.79     
          32.40     0.40      29.81     
          32.45     0.40      29.83     
          32.50     0.39      29.85     
          32.55     0.38      29.87     
          32.60     0.37      29.88     
          32.65     0.36      29.90     
          32.70     0.35      29.91     
          32.75     0.35      29.93     
          32.80     0.34      29.95     
          32.85     0.34      29.96     
          32.90     0.33      29.97     
          32.95     0.33      29.99     
          33.00     0.33      30.00     
          33.05     0.32      30.02     
          33.10     0.32      30.03     
          33.15     0.32      30.04     
          33.20     0.32      30.05     
          33.25     0.31      30.07     
          33.30     0.31      30.08     
          33.35     0.31      30.09     
          33.40     0.31      30.10     
          33.45     0.31      30.11     
          33.50     0.30      30.13     
          33.55     0.30      30.14     
          33.60     0.28      30.15     
          33.65     0.27      30.16     
          33.70     0.26      30.17     
          33.75     0.25      30.18     
          33.80     0.24      30.18     
          33.85     0.23      30.19     
          33.90     0.21      30.19     
          33.95     0.18      30.20     
          34.00     0.16      30.20     
          34.05     0.14      30.19     
          34.10     0.12      30.19     
          34.15     0.10      30.19     
          34.20     0.09      30.18     
          34.25     0.08      30.17     
          34.30     0.07      30.17     
          34.35     0.06      30.16     
          34.40     0.05      30.15     
          34.45     0.04      30.14     
          34.50     0.03      30.13     
          34.55     0.02      30.12     
          34.60     0.02      30.11     
          34.65     0.01      30.09     
          34.70     0.01      30.08     
          34.75     0.01      30.07     
          34.80     0.01      30.06     
          34.85     0.01      30.04     
          34.90     0.01      30.03     
          34.95     0.01      30.02     
          35.00     0.01      30.00     
          35.05     0.02      29.99     
          35.10     0.02      29.98     
          35.15     0.02      29.97     
          35.20     0.02      29.96     
          35.25     0.02      29.94     
          35.30     0.02      29.93     
          35.35     0.01      29.92     
          35.40     0.01      29.91     
          35.45     0.02      29.89     
          35.50     0.02      29.88     
          35.55     0.02      29.87     
          35.60     0.02      29.86     
          35.65     0.02      29.85     
          35.70     0.01      29.84     
          35.75     0.01      29.82     
          35.80     0.01      29.81     
          35.85     0.02      29.80     
          35.90     0.02      29.79     
          35.95     0.03      29.78     
          36.00     0.03      29.76     
          36.05     0.03      29.75     
          36.10     0.03      29.74     
          36.15     0.04      29.73     
          36.20     0.04      29.72     
          36.25     0.04      29.71     
          36.30     0.04      29.70     
          36.35     0.03      29.69     
          36.40     0.03      29.68     
          36.45     0.03      29.67     
          36.50     0.04      29.66     
          36.55     0.04      29.65     
          36.60     0.04      29.64     
          36.65     0.04      29.63     
          36.70     0.04      29.62     
          36.75     0.04      29.61     
          36.80     0.04      29.60     
          36.85     0.04      29.59     
          36.90     0.03      29.58     
          36.95     0.03      29.57     
          37.00     0.03      29.56     
          37.05     0.03      29.55     
          37.10     0.03      29.53     
          37.15     0.03      29.52     
          37.20     0.03      29.51     
          37.25     0.03      29.50     
          37.30     0.03      29.49     
          37.35     0.03      29.48     
          37.40     0.03      29.47     
          37.45     0.03      29.46     
          37.50     0.03      29.45     
          37.55     0.03      29.44     
          37.60     0.04      29.43     
          37.65     0.04      29.42     
          37.70     0.04      29.41     
          37.75     0.04      29.40     
          37.80     0.05      29.39     
          37.85     0.05      29.38     
          37.90     0.05      29.37     
          37.95     0.05      29.36     
          38.00     0.05      29.35     
          38.05     0.05      29.34     
          38.10     0.05      29.33     
          38.15     0.05      29.32     
          38.20     0.05      29.31     
          38.25     0.05      29.31     
          38.30     0.06      29.30     
          38.35     0.06      29.29     
          38.40     0.07      29.28     
          38.45     0.09      29.27     
          38.50     0.10      29.27     
          38.55     0.11      29.26     
          38.60     0.11      29.26     
          38.65     0.12      29.26     
          38.70     0.12      29.25     
          38.75     0.12      29.25     
          38.80     0.12      29.25     
          38.85     0.12      29.24     
          38.90     0.12      29.24     
          38.95     0.13      29.24     
          39.00     0.13      29.24     
          39.05     0.13      29.23     
          39.10     0.13      29.23     
          39.15     0.13      29.23     
          39.20     0.13      29.23     
          39.25     0.13      29.23     
          39.30     0.13      29.22     
          39.35     0.13      29.22     
          39.40     0.14      29.22     
          39.45     0.14      29.22     
          39.50     0.14      29.22     
          39.55     0.14      29.21     
          39.60     0.13      29.21     
          39.65     0.13      29.21     
          39.70     0.12      29.21     
          39.75     0.11      29.20     
          39.80     0.11      29.20     
          39.85     0.11      29.20     
          39.90     0.11      29.19     
          39.95     0.11      29.19     
          40.00     0.10      29.18     
          40.05     0.10      29.18     
          40.10     0.10      29.17     
          40.15     0.11      29.17     
          40.20     0.11      29.16     
          40.25     0.11      29.16     
          40.30     0.11      29.16     
          40.35     0.11      29.15     
          40.40     0.11      29.15     
          40.45     0.11      29.15     
          40.50     0.11      29.14     
          40.55     0.11      29.14     
          40.60     0.11      29.13     
          40.65     0.11      29.13     
          40.70     0.11      29.12     
          40.75     0.11      29.12     
          40.80     0.12      29.12     
          40.85     0.12      29.11     
          40.90     0.13      29.11     
          40.95     0.14      29.11     
          41.00     0.14      29.11     
          41.05     0.14      29.11     
          41.10     0.14      29.11     
          41.15     0.14      29.10     
          41.20     0.15      29.10     
          41.25     0.15      29.10     
          41.30     0.15      29.10     
          41.35     0.16      29.10     
          41.40     0.16      29.10     
          41.45     0.16      29.10     
          41.50     0.17      29.10     
          41.55     0.17      29.11     
          41.60     0.17      29.11     
          41.65     0.17      29.11     
          41.70     0.17      29.11     
          41.75     0.17      29.11     
          41.80     0.17      29.11     
          41.85     0.17      29.11     
          41.90     0.17      29.11     
          41.95     0.17      29.11     
          42.00     0.17      29.12     
          42.05     0.17      29.12     
          42.10     0.18      29.12     
          42.15     0.18      29.12     
          42.20     0.17      29.12     
          42.25     0.17      29.12     
          42.30     0.17      29.13     
          42.35     0.17      29.13     
          42.40     0.17      29.13     
          42.45     0.17      29.13     
          42.50     0.17      29.13     
          42.55     0.17      29.13     
          42.60     0.17      29.13     
          42.65     0.17      29.13     
          42.70     0.17      29.13     
          42.75     0.17      29.13     
          42.80     0.17      29.14     
          42.85     0.17      29.14     
          42.90     0.17      29.14     
          42.95     0.17      29.14     
          43.00     0.17      29.14     
          43.05     0.17      29.14     
          43.10     0.17      29.14     
          43.15     0.17      29.14     
          43.20     0.16      29.14     
          43.25     0.16      29.14     
          43.30     0.16      29.14     
          43.35     0.16      29.14     
          43.40     0.16      29.15     
          43.45     0.16      29.15     
          43.50     0.16      29.15     
          43.55     0.16      29.15     
          43.60     0.15      29.15     
          43.65     0.15      29.15     
          43.70     0.15      29.15     
          43.75     0.15      29.15     
          43.80     0.15      29.15     
          43.85     0.15      29.14     
          43.90     0.15      29.14     
          43.95     0.15      29.14     
          44.00     0.15      29.14     
          44.05     0.15      29.14     
          44.10     0.15      29.14     
          44.15     0.15      29.14     
          44.20     0.15      29.14     
          44.25     0.15      29.14     
          44.30     0.15      29.14     
          44.35     0.16      29.14     
          44.40     0.16      29.14     
          44.45     0.16      29.14     
          44.50     0.17      29.14     
          44.55     0.17      29.14     
          44.60     0.17      29.14     
          44.65     0.17      29.14     
          44.70     0.17      29.14     
          44.75     0.17      29.15     
          44.80     0.17      29.15     
          44.85     0.18      29.15     
          44.90     0.18      29.15     
          44.95     0.18      29.15     
          45.00     0.18      29.15     
          45.05     0.18      29.16     
          45.10     0.18      29.16     
          45.15     0.17      29.16     
          45.20     0.17      29.16     
          45.25     0.17      29.16     
          45.30     0.16      29.16     
          45.35     0.16      29.16     
          45.40     0.16      29.16     
          45.45     0.16      29.16     
          45.50     0.16      29.16     
          45.55     0.16      29.16     
          45.60     0.16      29.16     
          45.65     0.16      29.16     
          45.70     0.16      29.16     
          45.75     0.16      29.16     
          45.80     0.16      29.16     
          45.85     0.16      29.16     
          45.90     0.16      29.17     
          45.95     0.16      29.17     
          46.00     0.17      29.17     
          46.05     0.17      29.17     
          46.10     0.17      29.17     
          46.15     0.17      29.17     
          46.20     0.17      29.17     
          46.25     0.17      29.17     
          46.30     0.17      29.17     
          46.35     0.17      29.18     
          46.40     0.17      29.18     
          46.45     0.17      29.18     
          46.50     0.17      29.18     
          46.55     0.18      29.18     
          46.60     0.18      29.18     
          46.65     0.18      29.18     
          46.70     0.18      29.19     
          46.75     0.18      29.19     
          46.80     0.18      29.19     
          46.85     0.18      29.19     
          46.90     0.17      29.19     
          46.95     0.17      29.20     
          47.00     0.17      29.20     
          47.05     0.17      29.20     
          47.10     0.17      29.20     
          47.15     0.17      29.20     
          47.20     0.17      29.20     
          47.25     0.18      29.20     
          47.30     0.18      29.20     
          47.35     0.18      29.21     
          47.40     0.18      29.21     
          47.45     0.18      29.21     
          47.50     0.18      29.21     
          47.55     0.17      29.21     
          47.60     0.17      29.21     
          47.65     0.16      29.21     
          47.70     0.16      29.22     
          47.75     0.16      29.22     
          47.80     0.17      29.22     
          47.85     0.17      29.22     
          47.90     0.17      29.22     
          47.95     0.17      29.22     
          48.00     0.17      29.22     
          48.05     0.17      29.22     
          48.10     0.17      29.22     
          48.15     0.18      29.22     
          48.20     0.18      29.23     
          48.25     0.17      29.23     
          48.30     0.17      29.23     
          48.35     0.17      29.23     
          48.40     0.16      29.23     
          48.45     0.16      29.23     
          48.50     0.16      29.23     
          48.55     0.17      29.23     
          48.60     0.20      29.23     
          48.65     0.23      29.24     
          48.70     0.28      29.24     
          48.75     0.33      29.25     
          48.80     0.38      29.27     
          48.85     0.44      29.29     
          48.90     0.48      29.32     
          48.95     0.50      29.35     
          49.00     0.52      29.38     
          49.05     0.54      29.41     
          49.10     0.55      29.45     
          49.15     0.55      29.48     
          49.20     0.56      29.51     
          49.25     0.56      29.55     
          49.30     0.56      29.58     
          49.35     0.57      29.61     
          49.40     0.57      29.65     
          49.45     0.57      29.68     
          49.50     0.57      29.72     
          49.55     0.57      29.75     
