0,0,0
0.05,0,0
0.1,0,0
0.15,0,0
0.2,0,0
0.25,0,0
0.3,0,0
0.35,0,0
0.4,0,0
0.45,0,0
0.5,0,0
0.55,0,0
0.6,0,0
0.65,0,0
0.7,0,0
0.75,0,0
0.8,0,0
0.85,0,0
0.9,0,0
0.95,0,0
1,0,0
1.05,0,0
1.1,0,0
1.15,0,0
1.2,0,0
1.25,0,0
1.3,0,0
1.35,0,0
1.4,0,0
1.45,0,0
1.5,0,0
1.55,0,0
1.6,0,0
1.65,0,0
1.7,0,0
1.75,0,0
1.8,0,0
1.85,0,0
1.9,0,0
1.95,0,0
2,0,0
2.05,0,0
2.1,0,0
2.15,0,0
2.2,0,0
2.25,0,0
2.3,0,0
2.35,0,0
2.4,0,0
2.45,0,0
2.5,0,0
2.55,0,0
2.6,0,0
2.65,0,0
2.7,0,0
2.75,0,0
2.8,0,0
2.85,0,0
2.9,0,0
2.95,0,0
3,0,0
3.05,0,0
3.1,0,0
3.15,0,0
3.2,0,0
3.25,0,0
3.3,0,0
3.35,0,0
3.4,0,0
3.45,0,0
3.5,0,0
3.55,0,0
3.6,0,0
3.65,0,0
3.7,0,0
3.75,0,0
3.8,0,0
3.85,0,0
3.9,0,0
3.95,0,0
4,0,0
4.05,0,0
4.1,0,0
4.15,0,0
4.2,0,0
4.25,0,0
4.3,0,0
4.35,0,0
4.4,0,0
4.45,0,0
4.5,0,0
4.55,0,0
4.6,0,0
4.65,0,0
4.7,0,0
4.75,0,0
4.8,0,0
4.85,0,0
4.9,0,0
4.95,0,0
5,0,0
5.05,0,0
5.1,0,0
5.15,0,0
5.2,0,0
5.25,0,0
5.3,0,0
5.35,0,0
5.4,0,0
5.45,0,0
5.5,0,0
5.55,0,0
5.6,0,0
5.65,0,0
5.7,0,0
5.75,0,0
5.8,0,0
5.85,0,0
5.9,0,0
5.95,0,0
6,0,0
6.05,0,0
6.1,0,0
6.15,0,0
6.2,0,0
6.25,0,0
6.3,0,0
6.35,0,0
6.4,0,0
6.45,0,0
6.5,0,0
6.55,0,0
6.6,0,0
6.65,0,0
6.7,0,0
6.75,0,0
6.8,0,0
6.85,0,0
6.9,0,0
6.95,0,0
7,0,0
7.05,0,0
7.1,0,0
7.15,0,0
7.2,0,0
7.25,0,0
7.3,0,0
7.35,0,0
7.4,0,0
7.45,0,0
7.5,0,0
7.55,0,0
7.6,0,0
7.65,0,0
7.7,0,0
7.75,0,0
7.8,0,0
7.85,0,0
7.9,0,0
7.95,0,0
8,0,0
8.05,0,0
8.1,0,0
8.15,0,0
8.2,0,0
8.25,0,0
8.3,0,0
8.35,0,0
8.4,0,0
8.45,0,0
8.5,0,0
8.55,0,0
8.6,0,0
8.65,0,0
8.7,0,0
8.75,0,0
8.8,0,0
8.85,0,0
8.9,0,0
8.95,0,0
9,0,0
9.05,0,10.54
9.1,0,10.79
9.15,0,11.03
9.2,0,11.28
9.25,0,11.53
9.3,1.17,11.78
9.35,1.15,12.02
9.4,1.12,12.27
9.45,1.08,12.51
9.5,1.05,12.69
9.55,1.01,12.85
9.6,0.96,13.01
9.65,0.93,13.17
9.7,0.89,13.33
9.75,0.86,13.49
9.8,0.83,13.65
9.85,0.8,13.81
9.9,0.77,13.92
9.95,0.74,14.03
10,0.7,14.13
10.05,0.67,14.24
10.1,0.64,14.35
10.15,0.61,14.46
10.2,0.58,14.56
10.25,0.55,14.64
10.3,0.52,14.7
10.35,0.49,14.77
10.4,0.46,14.84
10.45,0.44,14.9
10.5,0.42,14.97
10.55,0.41,15.04
10.6,0.39,15.08
10.65,0.37,15.13
10.7,0.37,15.17
10.75,0.41,15.22
10.8,0.48,15.27
10.85,0.57,15.31
10.9,0.66,15.37
10.95,0.76,15.51
11,0.85,15.65
11.05,0.94,15.79
11.1,1.01,15.93
11.15,1.07,16.07
11.2,1.13,16.22
11.25,1.19,16.39
11.3,1.26,16.58
11.35,1.31,16.76
11.4,1.34,16.95
11.45,1.34,17.14
11.5,1.33,17.33
11.55,1.31,17.5
11.6,1.3,17.67
11.65,1.28,17.84
11.7,1.23,18
11.75,1.17,18.17
11.8,1.1,18.34
11.85,1.03,18.45
11.9,0.95,18.56
11.95,0.89,18.66
12,0.82,18.77
12.05,0.77,18.87
12.1,0.71,18.97
12.15,0.66,19.03
12.2,0.6,19.09
12.25,0.55,19.16
12.3,0.5,19.22
12.35,0.45,19.28
12.4,0.39,19.31
12.45,0.34,19.34
12.5,0.3,19.37
12.55,0.25,19.39
12.6,0.21,19.42
12.65,0.17,19.43
12.7,0.12,19.43
12.75,0.08,19.43
12.8,0.04,19.43
12.85,0,19.43
12.9,-0.03,19.41
12.95,-0.07,19.39
13,-0.1,19.36
13.05,-0.12,19.33
13.1,-0.12,19.3
13.15,-0.12,19.28
13.2,-0.12,19.25
13.25,-0.12,19.22
13.3,-0.12,19.19
13.35,-0.11,19.16
13.4,-0.09,19.14
13.45,-0.08,19.12
13.5,-0.07,19.1
13.55,-0.06,19.08
13.6,-0.04,19.06
13.65,-0.03,19.04
13.7,-0.02,19.02
13.75,-0.01,19.01
13.8,0.01,19
13.85,0.03,18.99
13.9,0.07,18.98
13.95,0.11,18.97
14,0.15,18.98
14.05,0.19,19
14.1,0.24,19.01
14.15,0.3,19.03
14.2,0.37,19.05
14.25,0.45,19.09
14.3,0.52,19.16
14.35,0.57,19.22
14.4,0.59,19.29
14.45,0.6,19.35
14.5,0.6,19.42
14.55,0.59,19.48
14.6,0.59,19.55
14.65,0.56,19.61
14.7,0.52,19.67
14.75,0.47,19.73
14.8,0.42,19.77
14.85,0.37,19.8
14.9,0.34,19.83
14.95,0.32,19.86
