
          s         kW        km/hr
          6.25      N/A       N/A       
          6.30      N/A       N/A       
          6.35      N/A       N/A       
          6.40      N/A       N/A       
          6.45      N/A       N/A       
          6.50      N/A       N/A       
          6.55      N/A       N/A       
          6.60      N/A       N/A       
          6.65      N/A       N/A       
          6.70      N/A       N/A       
          6.75      N/A       N/A       
          6.80      N/A       N/A       
          6.85      N/A       N/A       
          6.90      N/A       N/A       
          6.95      N/A       N/A       
          7.00      N/A       N/A       
          7.05      N/A       N/A       
          7.10      N/A       N/A       
          7.15      N/A       N/A       
          7.20      N/A       N/A       
          7.25      N/A       N/A       
          7.30      N/A       N/A       
          7.35      N/A       N/A       
          7.40      N/A       N/A       
          7.45      N/A       N/A       
          7.50      N/A       N/A       
          7.55      N/A       N/A       
          7.60      N/A       N/A       
          7.65      N/A       N/A       
          7.70      N/A       N/A       
          7.75      N/A       N/A       
          7.80      N/A       N/A       
          7.85      N/A       N/A       
          7.90      N/A       N/A       
          7.95      N/A       N/A       
          8.00      N/A       N/A       
          8.05      N/A       N/A       
          8.10      N/A       N/A       
          8.15      N/A       N/A       
          8.20      N/A       N/A       
          8.25      N/A       N/A       
          8.30      N/A       N/A       
          8.35      N/A       N/A       
          8.40      N/A       N/A       
          8.45      N/A       N/A       
          8.50      N/A       N/A       
          8.55      N/A       N/A       
          8.60      N/A       N/A       
          8.65      N/A       N/A       
          8.70      N/A       N/A       
          8.75      N/A       N/A       
          8.80      N/A       N/A       
          8.85      N/A       N/A       
          8.90      N/A       N/A       
          8.95      N/A       N/A       
          9.00      N/A       N/A       
          9.05      N/A       N/A       
          9.10      N/A       12.33     
          9.15      N/A       12.71     
          9.20      N/A       13.08     
          9.25      N/A       13.45     
          9.30      2.15      13.83     
          9.35      2.19      14.20     
          9.40      2.24      14.57     
          9.45      2.29      14.95     
          9.50      2.35      15.32     
          9.55      2.40      15.69     
          9.60      2.46      16.06     
          9.65      2.51      16.43     
          9.70      2.56      16.80     
          9.75      2.61      17.17     
          9.80      2.66      17.54     
          9.85      2.71      17.90     
          9.90      2.75      18.27     
          9.95      2.78      18.63     
          10.00     2.79      19.00     
          10.05     2.79      19.36     
          10.10     2.79      19.70     
          10.15     2.77      20.03     
          10.20     2.73      20.36     
          10.25     2.64      20.69     
          10.30     2.52      21.02     
          10.35     2.39      21.28     
          10.40     2.25      21.52     
          10.45     2.11      21.75     
          10.50     1.94      21.99     
          10.55     1.77      22.22     
          10.60     1.60      22.36     
          10.65     1.43      22.50     
          10.70     1.28      22.64     
          10.75     1.14      22.78     
          10.80     1.02      22.89     
          10.85     0.87      22.96     
          10.90     0.70      23.03     
          10.95     0.50      23.10     
          11.00     0.28      23.17     
          11.05     0.06      23.14     
          11.10     -0.12     23.10     
          11.15     -0.26     23.07     
          11.20     -0.35     23.03     
          11.25     -0.43     22.98     
          11.30     -0.49     22.91     
          11.35     -0.52     22.83     
          11.40     -0.53     22.76     
          11.45     -0.52     22.69     
          11.50     -0.50     22.62     
          11.55     -0.49     22.56     
          11.60     -0.49     22.49     
          11.65     -0.48     22.43     
          11.70     -0.48     22.36     
          11.75     -0.48     22.29     
          11.80     -0.49     22.23     
          11.85     -0.51     22.16     
          11.90     -0.53     22.10     
          11.95     -0.55     22.02     
          12.00     -0.57     21.94     
          12.05     -0.59     21.86     
          12.10     -0.60     21.79     
          12.15     -0.61     21.71     
          12.20     -0.62     21.62     
          12.25     -0.63     21.54     
          12.30     -0.63     21.45     
          12.35     -0.63     21.37     
          12.40     -0.63     21.28     
          12.45     -0.62     21.20     
          12.50     -0.62     21.11     
          12.55     -0.62     21.03     
          12.60     -0.62     20.94     
          12.65     -0.61     20.86     
          12.70     -0.61     20.77     
          12.75     -0.61     20.69     
          12.80     -0.60     20.60     
          12.85     -0.60     20.52     
          12.90     -0.60     20.43     
          12.95     -0.59     20.35     
          13.00     -0.59     20.26     
          13.05     -0.58     20.18     
          13.10     -0.56     20.10     
          13.15     -0.55     20.02     
          13.20     -0.54     19.94     
          13.25     -0.52     19.86     
          13.30     -0.51     19.78     
          13.35     -0.49     19.70     
          13.40     -0.47     19.63     
          13.45     -0.45     19.57     
          13.50     -0.44     19.50     
          13.55     -0.42     19.43     
          13.60     -0.41     19.36     
          13.65     -0.40     19.30     
          13.70     -0.39     19.24     
          13.75     -0.37     19.18     
          13.80     -0.35     19.12     
          13.85     -0.33     19.06     
          13.90     -0.31     19.00     
          13.95     -0.28     18.95     
          14.00     -0.26     18.91     
          14.05     -0.23     18.87     
          14.10     -0.20     18.83     
          14.15     -0.17     18.78     
          14.20     -0.15     18.75     
          14.25     -0.12     18.73     
          14.30     -0.10     18.70     
          14.35     -0.08     18.68     
          14.40     -0.06     18.66     
          14.45     -0.05     18.63     
          14.50     -0.04     18.62     
          14.55     -0.03     18.60     
          14.60     0.00      18.59     
          14.65     0.03      18.58     
          14.70     0.06      18.56     
          14.75     0.10      18.56     
          14.80     0.14      18.57     
          14.85     0.18      18.59     
          14.90     0.21      18.60     
          14.95     0.24      18.62     
          15.00     0.27      18.63     
          15.05     0.30      18.67     
          15.10     0.33      18.70     
          15.15     0.35      18.74     
          15.20     0.36      18.77     
          15.25     0.37      18.81     
          15.30     0.37      18.85     
          15.35     0.38      18.88     
          15.40     0.38      18.92     
          15.45     0.38      18.96     
          15.50     0.39      19.00     
          15.55     0.39      19.04     
          15.60     0.39      19.08     
          15.65     0.40      19.12     
          15.70     0.40      19.16     
          15.75     0.41      19.20     
          15.80     0.42      19.24     
          15.85     0.43      19.28     
          15.90     0.44      19.33     
          15.95     0.44      19.37     
          16.00     0.44      19.42     
          16.05     0.43      19.47     
          16.10     0.43      19.51     
          16.15     0.42      19.55     
          16.20     0.40      19.59     
          16.25     0.38      19.63     
          16.30     0.35      19.67     
          16.35     0.31      19.71     
          16.40     0.27      19.72     
          16.45     0.24      19.74     
          16.50     0.21      19.75     
          16.55     0.20      19.77     
          16.60     0.18      19.78     
          16.65     0.17      19.79     
          16.70     0.16      19.80     
          16.75     0.15      19.81     
          16.80     0.15      19.81     
          16.85     0.15      19.82     
          16.90     0.15      19.82     
          16.95     0.14      19.83     
          17.00     0.12      19.84     
          17.05     0.08      19.84     
          17.10     0.02      19.85     
          17.15     -0.03     19.83     
          17.20     -0.08     19.80     
          17.25     -0.12     19.77     
          17.30     -0.15     19.75     
          17.35     -0.17     19.72     
          17.40     -0.18     19.68     
          17.45     -0.19     19.64     
          17.50     -0.20     19.61     
          17.55     -0.20     19.57     
          17.60     -0.19     19.53     
          17.65     -0.18     19.49     
          17.70     -0.17     19.46     
          17.75     -0.16     19.43     
          17.80     -0.15     19.40     
          17.85     -0.15     19.37     
          17.90     -0.15     19.33     
          17.95     -0.15     19.30     
          18.00     -0.14     19.27     
          18.05     -0.14     19.24     
          18.10     -0.14     19.21     
          18.15     -0.14     19.18     
          18.20     -0.14     19.15     
          18.25     -0.14     19.12     
          18.30     -0.14     19.09     
          18.35     -0.14     19.06     
          18.40     -0.13     19.03     
          18.45     -0.13     19.00     
          18.50     -0.13     18.98     
          18.55     -0.12     18.95     
          18.60     -0.10     18.92     
          18.65     -0.08     18.89     
          18.70     -0.04     18.86     
          18.75     -0.01     18.85     
          18.80     0.02      18.85     
          18.85     0.05      18.84     
          18.90     0.06      18.84     
          18.95     0.08      18.83     
          19.00     0.09      18.83     
          19.05     0.10      18.83     
          19.10     0.11      18.84     
          19.15     0.11      18.84     
          19.20     0.11      18.84     
          19.25     0.11      18.85     
          19.30     0.11      18.85     
          19.35     0.11      18.85     
          19.40     0.11      18.86     
          19.45     0.11      18.86     
          19.50     0.11      18.86     
          19.55     0.11      18.86     
          19.60     0.12      18.87     
          19.65     0.12      18.87     
          19.70     0.12      18.87     
          19.75     0.12      18.88     
          19.80     0.11      18.88     
          19.85     0.11      18.89     
          19.90     0.11      18.89     
          19.95     0.12      18.89     
          20.00     0.12      18.89     
          20.05     0.13      18.90     
          20.10     0.13      18.90     
          20.15     0.14      18.91     
          20.20     0.15      18.92     
          20.25     0.16      18.93     
          20.30     0.17      18.93     
          20.35     0.18      18.94     
          20.40     0.19      18.96     
          20.45     0.20      18.97     
          20.50     0.21      18.99     
          20.55     0.21      19.01     
          20.60     0.21      19.02     
          20.65     0.21      19.04     
          20.70     0.21      19.05     
          20.75     0.21      19.07     
          20.80     0.21      19.08     
          20.85     0.21      19.10     
          20.90     0.21      19.11     
          20.95     0.21      19.13     
          21.00     0.21      19.14     
          21.05     0.21      19.16     
          21.10     0.21      19.17     
          21.15     0.21      19.19     
          21.20     0.21      19.20     
          21.25     0.21      19.22     
          21.30     0.21      19.23     
          21.35     0.21      19.25     
          21.40     0.21      19.26     
          21.45     0.21      19.28     
          21.50     0.21      19.30     
          21.55     0.21      19.31     
          21.60     0.22      19.33     
          21.65     0.23      19.34     
          21.70     0.24      19.36     
          21.75     0.25      19.38     
          21.80     0.25      19.40     
          21.85     0.26      19.42     
          21.90     0.26      19.44     
          21.95     0.27      19.46     
          22.00     0.27      19.49     
          22.05     0.28      19.51     
          22.10     0.28      19.54     
          22.15     0.28      19.56     
          22.20     0.28      19.58     
          22.25     0.28      19.61     
          22.30     0.28      19.63     
          22.35     0.28      19.65     
          22.40     0.28      19.68     
          22.45     0.28      19.70     
          22.50     0.28      19.73     
          22.55     0.28      19.75     
          22.60     0.28      19.77     
          22.65     0.28      19.80     
          22.70     0.28      19.82     
          22.75     0.29      19.84     
          22.80     0.29      19.87     
          22.85     0.29      19.89     
          22.90     0.28      19.92     
          22.95     0.27      19.94     
          23.00     0.26      19.96     
          23.05     0.25      19.98     
          23.10     0.24      20.00     
          23.15     0.23      20.02     
          23.20     0.22      20.03     
          23.25     0.21      20.05     
          23.30     0.20      20.06     
          23.35     0.19      20.07     
          23.40     0.18      20.08     
          23.45     0.18      20.10     
          23.50     0.17      20.11     
          23.55     0.16      20.11     
          23.60     0.16      20.12     
          23.65     0.15      20.13     
          23.70     0.14      20.13     
          23.75     0.14      20.14     
          23.80     0.13      20.14     
          23.85     0.13      20.15     
          23.90     0.13      20.15     
          23.95     0.12      20.15     
          24.00     0.12      20.16     
          24.05     0.12      20.16     
          24.10     0.12      20.16     
          24.15     0.12      20.17     
          24.20     0.12      20.17     
          24.25     0.12      20.17     
          24.30     0.13      20.18     
          24.35     0.13      20.18     
          24.40     0.13      20.18     
          24.45     0.13      20.19     
          24.50     0.13      20.19     
          24.55     0.13      20.20     
          24.60     0.13      20.20     
          24.65     0.13      20.20     
          24.70     0.13      20.21     
          24.75     0.13      20.21     
          24.80     0.13      20.21     
          24.85     0.13      20.22     
          24.90     0.13      20.22     
          24.95     0.13      20.23     
          25.00     0.13      20.23     
          25.05     0.13      20.24     
          25.10     0.13      20.24     
          25.15     0.13      20.24     
          25.20     0.13      20.25     
          25.25     0.13      20.25     
          25.30     0.13      20.26     
          25.35     0.13      20.26     
          25.40     0.13      20.26     
          25.45     0.13      20.27     
          25.50     0.13      20.27     
          25.55     0.13      20.27     
          25.60     0.13      20.28     
          25.65     0.13      20.28     
          25.70     0.13      20.29     
          25.75     0.13      20.29     
          25.80     0.13      20.29     
          25.85     0.13      20.30     
          25.90     0.13      20.30     
          25.95     0.13      20.31     
          26.00     0.13      20.31     
          26.05     0.13      20.32     
          26.10     0.12      20.32     
          26.15     0.12      20.32     
          26.20     0.12      20.32     
          26.25     0.12      20.33     
          26.30     0.12      20.33     
          26.35     0.12      20.33     
          26.40     0.12      20.34     
          26.45     0.12      20.34     
          26.50     0.12      20.34     
          26.55     0.12      20.34     
          26.60     0.12      20.35     
          26.65     0.12      20.35     
          26.70     0.12      20.35     
          26.75     0.12      20.36     
          26.80     0.13      20.36     
          26.85     0.13      20.36     
          26.90     0.13      20.37     
          26.95     0.13      20.37     
          27.00     0.13      20.37     
          27.05     0.12      20.38     
          27.10     0.12      20.38     
          27.15     0.12      20.38     
          27.20     0.12      20.39     
          27.25     0.12      20.39     
          27.30     0.12      20.39     
          27.35     0.13      20.40     
          27.40     0.13      20.40     
          27.45     0.13      20.40     
          27.50     0.13      20.41     
          27.55     0.13      20.41     
          27.60     0.13      20.41     
          27.65     0.13      20.42     
          27.70     0.13      20.42     
          27.75     0.13      20.42     
          27.80     0.13      20.43     
          27.85     0.13      20.43     
          27.90     0.13      20.43     
          27.95     0.13      20.44     
          28.00     0.13      20.44     
          28.05     0.13      20.44     
          28.10     0.13      20.45     
          28.15     0.13      20.45     
          28.20     0.13      20.46     
          28.25     0.13      20.46     
          28.30     0.13      20.47     
          28.35     0.13      20.47     
          28.40     0.13      20.47     
          28.45     0.13      20.48     
          28.50     0.13      20.48     
          28.55     0.13      20.48     
          28.60     0.13      20.49     
          28.65     0.13      20.49     
          28.70     0.13      20.50     
          28.75     0.13      20.50     
          28.80     0.13      20.50     
          28.85     0.13      20.51     
          28.90     0.14      20.51     
          28.95     0.14      20.52     
          29.00     0.13      20.52     
          29.05     0.13      20.53     
          29.10     0.13      20.53     
          29.15     0.13      20.53     
          29.20     0.13      20.54     
          29.25     0.13      20.54     
          29.30     0.13      20.54     
          29.35     0.13      20.55     
          29.40     0.13      20.55     
          29.45     0.12      20.55     
          29.50     0.12      20.56     
          29.55     0.12      20.56     
          29.60     0.12      20.56     
          29.65     0.12      20.56     
          29.70     0.12      20.57     
          29.75     0.12      20.57     
          29.80     0.12      20.57     
          29.85     0.12      20.58     
          29.90     0.12      20.58     
          29.95     0.12      20.58     
          30.00     0.12      20.58     
          30.05     0.13      20.59     
          30.10     0.13      20.59     
          30.15     0.13      20.59     
          30.20     0.13      20.60     
          30.25     0.13      20.60     
          30.30     0.13      20.60     
          30.35     0.13      20.61     
          30.40     0.13      20.61     
          30.45     0.13      20.62     
          30.50     0.13      20.62     
          30.55     0.13      20.62     
          30.60     0.13      20.63     
          30.65     0.13      20.63     
          30.70     0.13      20.64     
          30.75     0.13      20.64     
          30.80     0.13      20.64     
          30.85     0.13      20.65     
          30.90     0.14      20.65     
          30.95     0.14      20.66     
          31.00     0.14      20.66     
          31.05     0.14      20.66     
          31.10     0.14      20.67     
          31.15     0.14      20.67     
          31.20     0.14      20.68     
          31.25     0.13      20.68     
          31.30     0.13      20.69     
          31.35     0.13      20.69     
          31.40     0.13      20.69     
          31.45     0.13      20.70     
          31.50     0.13      20.70     
          31.55     0.14      20.71     
          31.60     0.14      20.71     
          31.65     0.14      20.71     
          31.70     0.14      20.72     
          31.75     0.14      20.72     
          31.80     0.14      20.73     
          31.85     0.14      20.73     
          31.90     0.13      20.74     
          31.95     0.14      20.74     
          32.00     0.14      20.74     
          32.05     0.14      20.75     
          32.10     0.14      20.75     
          32.15     0.14      20.76     
          32.20     0.14      20.76     
          32.25     0.14      20.77     
          32.30     0.14      20.77     
          32.35     0.14      20.78     
          32.40     0.13      20.78     
          32.45     0.13      20.78     
          32.50     0.12      20.79     
          32.55     0.12      20.79     
          32.60     0.11      20.79     
          32.65     0.10      20.79     
          32.70     0.09      20.79     
          32.75     0.08      20.79     
          32.80     0.07      20.79     
          32.85     0.06      20.78     
          32.90     0.05      20.78     
          32.95     0.04      20.77     
          33.00     0.03      20.77     
          33.05     0.02      20.76     
          33.10     0.01      20.74     
          33.15     -0.01     20.73     
          33.20     -0.03     20.72     
          33.25     -0.06     20.71     
          33.30     -0.09     20.68     
          33.35     -0.11     20.66     
          33.40     -0.13     20.63     
          33.45     -0.14     20.60     
          33.50     -0.14     20.57     
          33.55     -0.14     20.54     
          33.60     -0.15     20.51     
          33.65     -0.15     20.48     
          33.70     -0.15     20.45     
          33.75     -0.15     20.42     
          33.80     -0.14     20.39     
          33.85     -0.14     20.36     
          33.90     -0.14     20.33     
          33.95     -0.14     20.30     
          34.00     -0.14     20.27     
          34.05     -0.14     20.24     
          34.10     -0.14     20.21     
          34.15     -0.14     20.18     
          34.20     -0.14     20.16     
          34.25     -0.14     20.13     
          34.30     -0.14     20.10     
          34.35     -0.14     20.07     
          34.40     -0.14     20.04     
          34.45     -0.13     20.01     
          34.50     -0.12     19.98     
          34.55     -0.11     19.95     
          34.60     -0.10     19.93     
          34.65     -0.08     19.91     
          34.70     -0.06     19.88     
          34.75     -0.04     19.86     
          34.80     -0.01     19.84     
          34.85     0.01      19.84     
          34.90     0.03      19.83     
          34.95     0.04      19.82     
          35.00     0.05      19.82     
          35.05     0.05      19.81     
          35.10     0.05      19.80     
          35.15     0.05      19.80     
          35.20     0.05      19.79     
          35.25     0.05      19.79     
          35.30     0.05      19.78     
          35.35     0.05      19.78     
          35.40     0.05      19.77     
          35.45     0.05      19.77     
          35.50     0.05      19.76     
          35.55     0.05      19.76     
          35.60     0.05      19.75     
          35.65     0.05      19.74     
          35.70     0.05      19.74     
          35.75     0.05      19.73     
          35.80     0.05      19.73     
          35.85     0.05      19.72     
          35.90     0.05      19.71     
          35.95     0.05      19.71     
          36.00     0.05      19.70     
          36.05     0.05      19.70     
          36.10     0.05      19.69     
          36.15     0.05      19.68     
          36.20     0.05      19.68     
          36.25     0.05      19.67     
          36.30     0.05      19.67     
          36.35     0.05      19.66     
          36.40     0.05      19.66     
          36.45     0.05      19.65     
          36.50     0.05      19.65     
          36.55     0.05      19.64     
          36.60     0.05      19.63     
          36.65     0.05      19.63     
          36.70     0.05      19.62     
          36.75     0.04      19.62     
          36.80     0.04      19.61     
          36.85     0.04      19.60     
          36.90     0.04      19.60     
          36.95     0.05      19.59     
          37.00     0.05      19.58     
          37.05     0.05      19.58     
          37.10     0.05      19.57     
          37.15     0.05      19.57     
          37.20     0.05      19.56     
          37.25     0.05      19.56     
          37.30     0.05      19.55     
          37.35     0.05      19.55     
          37.40     0.05      19.54     
          37.45     0.04      19.53     
          37.50     0.04      19.53     
          37.55     0.04      19.52     
          37.60     0.04      19.51     
          37.65     0.04      19.51     
          37.70     0.04      19.50     
          37.75     0.05      19.49     
          37.80     0.05      19.49     
          37.85     0.05      19.48     
          37.90     0.05      19.48     
          37.95     0.05      19.47     
          38.00     0.05      19.47     
          38.05     0.05      19.46     
          38.10     0.05      19.45     
          38.15     0.05      19.45     
          38.20     0.05      19.44     
          38.25     0.05      19.44     
          38.30     0.05      19.43     
          38.35     0.05      19.43     
          38.40     0.05      19.42     
          38.45     0.05      19.41     
          38.50     0.05      19.41     
          38.55     0.05      19.40     
          38.60     0.05      19.40     
          38.65     0.05      19.39     
          38.70     0.05      19.39     
          38.75     0.06      19.38     
          38.80     0.06      19.38     
          38.85     0.07      19.37     
          38.90     0.08      19.37     
          38.95     0.10      19.36     
          39.00     0.12      19.37     
          39.05     0.14      19.38     
          39.10     0.16      19.38     
          39.15     0.19      19.39     
          39.20     0.22      19.40     
          39.25     0.25      19.41     
          39.30     0.29      19.44     
          39.35     0.32      19.48     
          39.40     0.34      19.51     
          39.45     0.35      19.54     
          39.50     0.36      19.57     
          39.55     0.37      19.61     
          39.60     0.37      19.64     
          39.65     0.38      19.68     
          39.70     0.38      19.71     
          39.75     0.38      19.75     
          39.80     0.38      19.79     
          39.85     0.38      19.82     
          39.90     0.38      19.86     
          39.95     0.38      19.90     
          40.00     0.38      19.93     
          40.05     0.38      19.97     
          40.10     0.38      20.00     
          40.15     0.37      20.04     
          40.20     0.37      20.07     
          40.25     0.36      20.11     
          40.30     0.35      20.14     
          40.35     0.33      20.17     
          40.40     0.32      20.20     
          40.45     0.29      20.22     
          40.50     0.26      20.25     
          40.55     0.22      20.27     
          40.60     0.19      20.28     
          40.65     0.16      20.28     
          40.70     0.15      20.29     
          40.75     0.14      20.30     
          40.80     0.13      20.30     
          40.85     0.12      20.30     
          40.90     0.12      20.31     
          40.95     0.12      20.31     
          41.00     0.12      20.31     
          41.05     0.12      20.31     
          41.10     0.12      20.32     
          41.15     0.12      20.32     
          41.20     0.12      20.32     
          41.25     0.12      20.32     
          41.30     0.12      20.32     
          41.35     0.12      20.33     
          41.40     0.12      20.33     
          41.45     0.12      20.33     
          41.50     0.12      20.34     
          41.55     0.12      20.34     
          41.60     0.12      20.34     
          41.65     0.12      20.34     
          41.70     0.12      20.35     
          41.75     0.12      20.35     
          41.80     0.12      20.35     
          41.85     0.12      20.35     
          41.90     0.12      20.35     
          41.95     0.12      20.36     
          42.00     0.12      20.36     
          42.05     0.12      20.36     
          42.10     0.12      20.36     
          42.15     0.12      20.37     
          42.20     0.12      20.37     
          42.25     0.12      20.37     
          42.30     0.12      20.37     
          42.35     0.12      20.38     
          42.40     0.12      20.38     
          42.45     0.12      20.38     
          42.50     0.12      20.38     
          42.55     0.12      20.39     
          42.60     0.12      20.39     
          42.65     0.12      20.39     
          42.70     0.12      20.39     
          42.75     0.12      20.40     
          42.80     0.12      20.40     
          42.85     0.12      20.40     
          42.90     0.12      20.40     
          42.95     0.12      20.41     
          43.00     0.12      20.41     
          43.05     0.12      20.41     
          43.10     0.12      20.42     
          43.15     0.12      20.42     
          43.20     0.12      20.42     
          43.25     0.12      20.42     
          43.30     0.12      20.43     
          43.35     0.12      20.43     
          43.40     0.12      20.43     
          43.45     0.12      20.44     
          43.50     0.12      20.44     
          43.55     0.12      20.44     
          43.60     0.12      20.44     
          43.65     0.12      20.45     
          43.70     0.12      20.45     
          43.75     0.12      20.45     
          43.80     0.12      20.45     
          43.85     0.12      20.46     
          43.90     0.12      20.46     
          43.95     0.12      20.46     
          44.00     0.12      20.46     
          44.05     0.11      20.46     
          44.10     0.11      20.47     
          44.15     0.11      20.47     
          44.20     0.11      20.47     
          44.25     0.11      20.47     
          44.30     0.11      20.47     
          44.35     0.11      20.47     
          44.40     0.11      20.48     
          44.45     0.11      20.48     
          44.50     0.11      20.48     
          44.55     0.11      20.48     
          44.60     0.12      20.48     
          44.65     0.12      20.49     
          44.70     0.12      20.49     
          44.75     0.12      20.49     
          44.80     0.12      20.49     
          44.85     0.12      20.50     
          44.90     0.13      20.50     
          44.95     0.12      20.50     
          45.00     0.12      20.51     
          45.05     0.12      20.51     
          45.10     0.12      20.51     
          45.15     0.12      20.51     
          45.20     0.12      20.52     
          45.25     0.12      20.52     
          45.30     0.12      20.52     
          45.35     0.12      20.52     
          45.40     0.12      20.53     
          45.45     0.12      20.53     
          45.50     0.12      20.53     
          45.55     0.12      20.53     
          45.60     0.12      20.53     
          45.65     0.12      20.54     
          45.70     0.12      20.54     
          45.75     0.12      20.54     
          45.80     0.12      20.54     
          45.85     0.12      20.55     
          45.90     0.12      20.55     
          45.95     0.12      20.55     
          46.00     0.12      20.55     
          46.05     0.12      20.56     
          46.10     0.12      20.56     
          46.15     0.12      20.56     
          46.20     0.12      20.56     
          46.25     0.12      20.57     
          46.30     0.12      20.57     
          46.35     0.12      20.57     
          46.40     0.12      20.57     
          46.45     0.12      20.58     
          46.50     0.12      20.58     
          46.55     0.12      20.58     
          46.60     0.12      20.58     
          46.65     0.12      20.59     
          46.70     0.12      20.59     
          46.75     0.12      20.59     
          46.80     0.12      20.59     
          46.85     0.12      20.60     
          46.90     0.13      20.60     
          46.95     0.13      20.60     
          47.00     0.12      20.61     
          47.05     0.12      20.61     
          47.10     0.12      20.61     
          47.15     0.12      20.61     
          47.20     0.12      20.62     
          47.25     0.12      20.62     
          47.30     0.11      20.62     
          47.35     0.11      20.62     
          47.40     0.11      20.62     
          47.45     0.11      20.63     
          47.50     0.10      20.63     
          47.55     0.10      20.63     
          47.60     0.09      20.63     
          47.65     0.08      20.62     
          47.70     0.07      20.62     
          47.75     0.05      20.62     
          47.80     0.03      20.62     
          47.85     0.01      20.60     
          47.90     -0.01     20.59     
          47.95     -0.02     20.57     
          48.00     -0.02     20.56     
          48.05     -0.02     20.55     
          48.10     -0.02     20.53     
          48.15     -0.03     20.52     
          48.20     -0.03     20.50     
          48.25     -0.03     20.48     
          48.30     -0.02     20.47     
          48.35     -0.02     20.46     
          48.40     -0.02     20.44     
          48.45     -0.02     20.43     
          48.50     -0.02     20.41     
          48.55     -0.02     20.40     
          48.60     -0.02     20.38     
          48.65     -0.02     20.37     
          48.70     -0.02     20.35     
          48.75     -0.02     20.34     
          48.80     -0.02     20.33     
          48.85     -0.02     20.31     
          48.90     -0.02     20.30     
          48.95     -0.02     20.28     
          49.00     -0.02     20.27     
          49.05     -0.02     20.25     
          49.10     -0.02     20.24     
          49.15     -0.02     20.22     
          49.20     -0.02     20.21     
          49.25     -0.02     20.19     
