0,0,0
0.05,0,0
0.1,0,0
0.15,0,0
0.2,0,0
0.25,0,0
0.3,0,0
0.35,0,0
0.4,0,0
0.45,0,0
0.5,0,0
0.55,0,0
0.6,0,0
0.65,0,0
0.7,0,0
0.75,0,0
0.8,0,0
0.85,0,0
0.9,0,0
0.95,0,0
1,0,0
1.05,0,0
1.1,0,0
1.15,0,0
1.2,0,0
1.25,0,0
1.3,0,0
1.35,0,0
1.4,0,0
1.45,0,0
1.5,0,0
1.55,0,0
1.6,0,0
1.65,0,0
1.7,0,0
1.75,0,0
1.8,0,0
1.85,0,0
1.9,0,0
1.95,0,0
2,0,0
2.05,0,0
2.1,0,0
2.15,0,0
2.2,0,0
2.25,0,0
2.3,0,0
2.35,0,0
2.4,0,0
2.45,0,0
2.5,0,0
2.55,0,0
2.6,0,0
2.65,0,0
2.7,0,0
2.75,0,0
2.8,0,0
2.85,0,0
2.9,0,0
2.95,0,0
3,0,0
3.05,0,0
3.1,0,0
3.15,0,0
3.2,0,0
3.25,0,0
3.3,0,0
3.35,0,0
3.4,0,0
3.45,0,0
3.5,0,0
3.55,0,0
3.6,0,0
3.65,0,0
3.7,0,0
3.75,0,0
3.8,0,0
3.85,0,0
3.9,0,0
3.95,0,0
4,0,0
4.05,0,0
4.1,0,0
4.15,0,0
4.2,0,0
4.25,0,0
4.3,0,0
4.35,0,0
4.4,0,0
4.45,0,0
4.5,0,0
4.55,0,0
4.6,0,0
4.65,0,0
4.7,0,0
4.75,0,0
4.8,0,0
4.85,0,0
4.9,0,0
4.95,0,0
5,0,0
5.05,0,0
5.1,0,0
5.15,0,0
5.2,0,0
5.25,0,0
5.3,0,0
5.35,0,0
5.4,0,0
5.45,0,0
5.5,0,0
5.55,0,0
5.6,0,0
5.65,0,0
5.7,0,0
5.75,0,0
5.8,0,0
5.85,0,0
5.9,0,0
5.95,0,0
6,0,0
6.05,0,0
6.1,0,0
6.15,0,0
6.2,0,0
6.25,0,0
6.3,0,0
6.35,0,0
6.4,0,0
6.45,0,0
6.5,0,0
6.55,0,0
6.6,0,0
6.65,0,0
6.7,0,0
6.75,0,0
6.8,0,0
6.85,0,0
6.9,0,0
6.95,0,0
7,0,0
7.05,0,0
7.1,0,0
7.15,0,0
7.2,0,0
7.25,0,0
7.3,0,0
7.35,0,0
7.4,0,0
7.45,0,0
7.5,0,0
7.55,0,0
7.6,0,0
7.65,0,0
7.7,0,0
7.75,0,0
7.8,0,0
7.85,0,0
7.9,0,0
7.95,0,0
8,0,0
8.05,0,0
8.1,0,0
8.15,0,0
8.2,0,0
8.25,0,0
8.3,0,0
8.35,0,0
8.4,0,0
8.45,0,0
8.5,0,0
8.55,0,0
8.6,0,0
8.65,0,0
8.7,0,0
8.75,0,0
8.8,0,0
8.85,0,0
8.9,0,0
8.95,0,0
9,0,0
9.05,0,0
9.1,0,12.33
9.15,0,12.71
9.2,0,13.08
9.25,0,13.45
9.3,2.15,13.83
9.35,2.19,14.2
9.4,2.24,14.57
9.45,2.29,14.95
9.5,2.35,15.32
9.55,2.4,15.69
9.6,2.46,16.06
9.65,2.51,16.43
9.7,2.56,16.8
9.75,2.61,17.17
9.8,2.66,17.54
9.85,2.71,17.9
9.9,2.75,18.27
9.95,2.78,18.63
10,2.79,19
10.05,2.79,19.36
10.1,2.79,19.7
10.15,2.77,20.03
10.2,2.73,20.36
10.25,2.64,20.69
10.3,2.52,21.02
10.35,2.39,21.28
10.4,2.25,21.52
10.45,2.11,21.75
10.5,1.94,21.99
10.55,1.77,22.22
10.6,1.6,22.36
10.65,1.43,22.5
10.7,1.28,22.64
10.75,1.14,22.78
10.8,1.02,22.89
10.85,0.87,22.96
10.9,0.7,23.03
10.95,0.5,23.1
11,0.28,23.17
11.05,0.06,23.14
11.1,-0.12,23.1
11.15,-0.26,23.07
11.2,-0.35,23.03
11.25,-0.43,22.98
11.3,-0.49,22.91
11.35,-0.52,22.83
11.4,-0.53,22.76
11.45,-0.52,22.69
11.5,-0.5,22.62
11.55,-0.49,22.56
11.6,-0.49,22.49
11.65,-0.48,22.43
11.7,-0.48,22.36
11.75,-0.48,22.29
11.8,-0.49,22.23
11.85,-0.51,22.16
11.9,-0.53,22.1
11.95,-0.55,22.02
12,-0.57,21.94
12.05,-0.59,21.86
12.1,-0.6,21.79
12.15,-0.61,21.71
12.2,-0.62,21.62
12.25,-0.63,21.54
12.3,-0.63,21.45
12.35,-0.63,21.37
12.4,-0.63,21.28
12.45,-0.62,21.2
12.5,-0.62,21.11
12.55,-0.62,21.03
12.6,-0.62,20.94
12.65,-0.61,20.86
12.7,-0.61,20.77
12.75,-0.61,20.69
12.8,-0.6,20.6
12.85,-0.6,20.52
12.9,-0.6,20.43
12.95,-0.59,20.35
13,-0.59,20.26
13.05,-0.58,20.18
13.1,-0.56,20.1
13.15,-0.55,20.02
13.2,-0.54,19.94
13.25,-0.52,19.86
13.3,-0.51,19.78
13.35,-0.49,19.7
13.4,-0.47,19.63
13.45,-0.45,19.57
13.5,-0.44,19.5
13.55,-0.42,19.43
13.6,-0.41,19.36
13.65,-0.4,19.3
13.7,-0.39,19.24
13.75,-0.37,19.18
13.8,-0.35,19.12
13.85,-0.33,19.06
13.9,-0.31,19
13.95,-0.28,18.95
14,-0.26,18.91
14.05,-0.23,18.87
14.1,-0.2,18.83
14.15,-0.17,18.78
14.2,-0.15,18.75
14.25,-0.12,18.73
14.3,-0.1,18.7
14.35,-0.08,18.68
14.4,-0.06,18.66
14.45,-0.05,18.63
14.5,-0.04,18.62
14.55,-0.03,18.6
14.6,0,18.59
14.65,0.03,18.58
14.7,0.06,18.56
14.75,0.1,18.56
