
          s         kW        km/hr
          6.25      N/A       N/A       
          6.30      N/A       N/A       
          6.35      N/A       N/A       
          6.40      N/A       N/A       
          6.45      N/A       N/A       
          6.50      N/A       N/A       
          6.55      N/A       N/A       
          6.60      N/A       N/A       
          6.65      N/A       N/A       
          6.70      N/A       N/A       
          6.75      N/A       N/A       
          6.80      N/A       N/A       
          6.85      N/A       N/A       
          6.90      N/A       N/A       
          6.95      N/A       N/A       
          7.00      N/A       N/A       
          7.05      N/A       N/A       
          7.10      N/A       N/A       
          7.15      N/A       N/A       
          7.20      N/A       N/A       
          7.25      N/A       N/A       
          7.30      N/A       N/A       
          7.35      N/A       N/A       
          7.40      N/A       N/A       
          7.45      N/A       N/A       
          7.50      N/A       N/A       
          7.55      N/A       N/A       
          7.60      N/A       N/A       
          7.65      N/A       N/A       
          7.70      N/A       N/A       
          7.75      N/A       N/A       
          7.80      N/A       N/A       
          7.85      N/A       N/A       
          7.90      N/A       N/A       
          7.95      N/A       N/A       
          8.00      N/A       N/A       
          8.05      N/A       N/A       
          8.10      N/A       N/A       
          8.15      N/A       N/A       
          8.20      N/A       N/A       
          8.25      N/A       N/A       
          8.30      N/A       N/A       
          8.35      N/A       N/A       
          8.40      N/A       N/A       
          8.45      N/A       N/A       
          8.50      N/A       N/A       
          8.55      N/A       N/A       
          8.60      N/A       N/A       
          8.65      N/A       N/A       
          8.70      N/A       N/A       
          8.75      N/A       N/A       
          8.80      N/A       N/A       
          8.85      N/A       N/A       
          8.90      N/A       N/A       
          8.95      N/A       N/A       
          9.00      N/A       11.42     
          9.05      N/A       11.67     
          9.10      N/A       11.92     
          9.15      N/A       12.17     
          9.20      N/A       12.41     
          9.25      1.31      12.66     
          9.30      1.32      12.91     
          9.35      1.33      13.16     
          9.40      1.33      13.41     
          9.45      1.34      13.63     
          9.50      1.35      13.86     
          9.55      1.34      14.08     
          9.60      1.32      14.31     
          9.65      1.27      14.53     
          9.70      1.21      14.76     
          9.75      1.14      14.98     
          9.80      1.06      15.12     
          9.85      0.98      15.25     
          9.90      0.91      15.38     
          9.95      0.83      15.50     
          10.00     0.77      15.63     
          10.05     0.70      15.76     
          10.10     0.64      15.87     
          10.15     0.57      15.92     
          10.20     0.50      15.98     
          10.25     0.44      16.03     
          10.30     0.40      16.09     
          10.35     0.37      16.14     
          10.40     0.34      16.19     
          10.45     0.31      16.22     
          10.50     0.28      16.25     
          10.55     0.25      16.27     
          10.60     0.23      16.30     
          10.65     0.22      16.32     
          10.70     0.22      16.35     
          10.75     0.21      16.37     
          10.80     0.20      16.39     
          10.85     0.20      16.40     
          10.90     0.21      16.42     
          10.95     0.23      16.44     
          11.00     0.25      16.45     
          11.05     0.28      16.48     
          11.10     0.31      16.52     
          11.15     0.34      16.56     
          11.20     0.36      16.60     
          11.25     0.39      16.65     
          11.30     0.42      16.69     
          11.35     0.44      16.73     
          11.40     0.47      16.80     
          11.45     0.50      16.87     
          11.50     0.53      16.93     
          11.55     0.55      17.00     
          11.60     0.58      17.06     
          11.65     0.60      17.13     
          11.70     0.63      17.22     
          11.75     0.66      17.30     
          11.80     0.68      17.39     
          11.85     0.70      17.47     
          11.90     0.71      17.56     
          11.95     0.72      17.65     
          12.00     0.74      17.74     
          12.05     0.75      17.83     
          12.10     0.76      17.93     
          12.15     0.76      18.02     
          12.20     0.77      18.12     
          12.25     0.77      18.21     
          12.30     0.78      18.30     
          12.35     0.78      18.40     
          12.40     0.78      18.49     
          12.45     0.79      18.58     
          12.50     0.79      18.68     
          12.55     0.79      18.77     
          12.60     0.79      18.86     
          12.65     0.79      18.96     
          12.70     0.78      19.05     
          12.75     0.76      19.14     
          12.80     0.75      19.23     
          12.85     0.73      19.31     
          12.90     0.71      19.39     
          12.95     0.67      19.47     
          13.00     0.62      19.55     
          13.05     0.56      19.62     
          13.10     0.50      19.66     
          13.15     0.45      19.70     
          13.20     0.43      19.74     
          13.25     0.42      19.78     
          13.30     0.43      19.82     
          13.35     0.43      19.86     
          13.40     0.43      19.91     
          13.45     0.41      19.95     
          13.50     0.37      19.99     
          13.55     0.32      20.03     
          13.60     0.26      20.05     
          13.65     0.21      20.06     
          13.70     0.16      20.07     
          13.75     0.11      20.08     
          13.80     0.07      20.09     
          13.85     0.02      20.08     
          13.90     -0.03     20.06     
          13.95     -0.08     20.03     
          14.00     -0.13     20.01     
          14.05     -0.18     19.99     
          14.10     -0.24     19.95     
          14.15     -0.28     19.90     
          14.20     -0.31     19.84     
          14.25     -0.33     19.79     
          14.30     -0.32     19.74     
          14.35     -0.32     19.68     
          14.40     -0.31     19.63     
          14.45     -0.29     19.58     
          14.50     -0.27     19.53     
          14.55     -0.23     19.48     
          14.60     -0.19     19.44     
          14.65     -0.15     19.41     
          14.70     -0.11     19.39     
          14.75     -0.09     19.37     
          14.80     -0.07     19.34     
          14.85     -0.06     19.32     
          14.90     -0.05     19.30     
          14.95     -0.04     19.29     
          15.00     -0.03     19.27     
          15.05     -0.03     19.26     
          15.10     -0.03     19.24     
          15.15     -0.03     19.23     
          15.20     -0.03     19.21     
          15.25     -0.01     19.20     
          15.30     0.02      19.18     
          15.35     0.06      19.16     
          15.40     0.11      19.16     
          15.45     0.16      19.17     
          15.50     0.21      19.19     
          15.55     0.25      19.21     
          15.60     0.29      19.23     
          15.65     0.33      19.25     
          15.70     0.38      19.29     
          15.75     0.41      19.33     
          15.80     0.44      19.38     
          15.85     0.46      19.42     
          15.90     0.47      19.47     
          15.95     0.47      19.52     
          16.00     0.48      19.57     
          16.05     0.49      19.62     
          16.10     0.49      19.67     
          16.15     0.49      19.72     
          16.20     0.49      19.77     
          16.25     0.49      19.82     
          16.30     0.50      19.87     
          16.35     0.50      19.92     
          16.40     0.50      19.97     
          16.45     0.50      20.02     
          16.50     0.50      20.07     
          16.55     0.50      20.12     
          16.60     0.49      20.17     
          16.65     0.48      20.22     
          16.70     0.46      20.27     
          16.75     0.45      20.30     
          16.80     0.43      20.34     
          16.85     0.40      20.38     
          16.90     0.36      20.42     
          16.95     0.32      20.46     
          17.00     0.28      20.48     
          17.05     0.23      20.49     
          17.10     0.18      20.50     
          17.15     0.13      20.52     
          17.20     0.07      20.53     
          17.25     0.02      20.51     
          17.30     -0.03     20.49     
          17.35     -0.06     20.47     
          17.40     -0.08     20.45     
          17.45     -0.08     20.43     
          17.50     -0.08     20.41     
          17.55     -0.09     20.38     
          17.60     -0.09     20.36     
          17.65     -0.10     20.34     
          17.70     -0.10     20.31     
          17.75     -0.10     20.29     
          17.80     -0.10     20.27     
          17.85     -0.10     20.24     
          17.90     -0.10     20.22     
          17.95     -0.10     20.19     
          18.00     -0.10     20.17     
          18.05     -0.10     20.14     
          18.10     -0.09     20.12     
          18.15     -0.10     20.10     
          18.20     -0.10     20.07     
          18.25     -0.10     20.05     
          18.30     -0.10     20.02     
          18.35     -0.10     20.00     
          18.40     -0.10     19.98     
          18.45     -0.10     19.95     
          18.50     -0.09     19.93     
          18.55     -0.09     19.90     
          18.60     -0.09     19.88     
          18.65     -0.09     19.86     
          18.70     -0.09     19.83     
          18.75     -0.09     19.81     
          18.80     -0.09     19.79     
          18.85     -0.09     19.77     
          18.90     -0.09     19.74     
          18.95     -0.08     19.72     
          19.00     -0.08     19.70     
          19.05     -0.08     19.68     
          19.10     -0.07     19.65     
          19.15     -0.06     19.63     
          19.20     -0.05     19.61     
          19.25     -0.04     19.59     
          19.30     -0.03     19.58     
          19.35     -0.02     19.56     
          19.40     -0.01     19.55     
          19.45     -0.01     19.54     
          19.50     -0.01     19.52     
          19.55     -0.01     19.51     
          19.60     -0.01     19.50     
          19.65     0.00      19.49     
          19.70     0.00      19.47     
          19.75     0.00      19.46     
          19.80     0.00      19.45     
          19.85     -0.01     19.44     
          19.90     -0.01     19.42     
          19.95     -0.01     19.41     
          20.00     -0.01     19.40     
          20.05     -0.01     19.38     
          20.10     -0.01     19.37     
          20.15     -0.01     19.36     
          20.20     -0.01     19.35     
          20.25     -0.01     19.33     
          20.30     0.00      19.32     
          20.35     0.00      19.31     
          20.40     0.00      19.30     
          20.45     0.01      19.28     
          20.50     0.03      19.27     
          20.55     0.05      19.26     
          20.60     0.07      19.26     
          20.65     0.09      19.26     
          20.70     0.12      19.26     
          20.75     0.16      19.26     
          20.80     0.20      19.27     
          20.85     0.25      19.28     
          20.90     0.30      19.32     
          20.95     0.33      19.35     
          21.00     0.35      19.38     
          21.05     0.35      19.42     
          21.10     0.34      19.45     
          21.15     0.33      19.48     
          21.20     0.31      19.51     
          21.25     0.29      19.54     
          21.30     0.25      19.57     
          21.35     0.20      19.59     
          21.40     0.15      19.60     
          21.45     0.11      19.59     
          21.50     0.08      19.59     
          21.55     0.07      19.59     
          21.60     0.06      19.58     
          21.65     0.05      19.58     
          21.70     0.05      19.57     
          21.75     0.04      19.57     
          21.80     0.04      19.56     
          21.85     0.04      19.55     
          21.90     0.04      19.55     
          21.95     0.04      19.54     
          22.00     0.05      19.53     
          22.05     0.04      19.53     
          22.10     0.04      19.52     
          22.15     0.04      19.51     
          22.20     0.04      19.51     
          22.25     0.04      19.50     
          22.30     0.04      19.49     
          22.35     0.04      19.49     
          22.40     0.04      19.48     
          22.45     0.04      19.47     
          22.50     0.04      19.46     
          22.55     0.04      19.46     
          22.60     0.04      19.45     
          22.65     0.04      19.44     
          22.70     0.04      19.44     
          22.75     0.04      19.43     
          22.80     0.05      19.42     
          22.85     0.05      19.42     
          22.90     0.05      19.41     
          22.95     0.05      19.41     
          23.00     0.05      19.40     
          23.05     0.06      19.40     
          23.10     0.06      19.39     
          23.15     0.07      19.39     
          23.20     0.08      19.38     
          23.25     0.09      19.38     
          23.30     0.10      19.38     
          23.35     0.11      19.38     
          23.40     0.13      19.38     
          23.45     0.15      19.39     
          23.50     0.17      19.40     
          23.55     0.19      19.41     
          23.60     0.20      19.43     
          23.65     0.21      19.44     
          23.70     0.21      19.46     
          23.75     0.21      19.47     
          23.80     0.21      19.49     
          23.85     0.21      19.50     
          23.90     0.21      19.52     
          23.95     0.22      19.53     
          24.00     0.22      19.55     
          24.05     0.22      19.56     
          24.10     0.22      19.58     
          24.15     0.22      19.59     
          24.20     0.22      19.61     
          24.25     0.22      19.63     
          24.30     0.22      19.64     
          24.35     0.22      19.66     
          24.40     0.22      19.67     
          24.45     0.22      19.69     
          24.50     0.22      19.71     
          24.55     0.22      19.72     
          24.60     0.22      19.74     
          24.65     0.22      19.76     
          24.70     0.21      19.77     
          24.75     0.21      19.79     
          24.80     0.20      19.80     
          24.85     0.19      19.81     
          24.90     0.17      19.82     
          24.95     0.15      19.83     
          25.00     0.13      19.84     
          25.05     0.10      19.85     
          25.10     0.07      19.84     
          25.15     0.05      19.83     
          25.20     0.03      19.82     
          25.25     0.01      19.82     
          25.30     0.00      19.81     
          25.35     -0.01     19.79     
          25.40     -0.03     19.78     
          25.45     -0.03     19.76     
          25.50     -0.03     19.74     
          25.55     -0.03     19.73     
          25.60     -0.03     19.71     
          25.65     -0.03     19.70     
          25.70     -0.03     19.68     
          25.75     -0.03     19.67     
          25.80     -0.03     19.65     
          25.85     -0.03     19.63     
          25.90     -0.04     19.62     
          25.95     -0.04     19.60     
          26.00     -0.06     19.59     
          26.05     -0.07     19.57     
          26.10     -0.09     19.55     
          26.15     -0.10     19.52     
          26.20     -0.12     19.49     
          26.25     -0.13     19.46     
          26.30     -0.13     19.44     
          26.35     -0.14     19.41     
          26.40     -0.15     19.38     
          26.45     -0.15     19.34     
          26.50     -0.15     19.31     
          26.55     -0.15     19.28     
          26.60     -0.15     19.25     
          26.65     -0.15     19.22     
          26.70     -0.15     19.19     
          26.75     -0.15     19.16     
          26.80     -0.15     19.13     
          26.85     -0.15     19.09     
          26.90     -0.14     19.06     
          26.95     -0.14     19.03     
          27.00     -0.14     19.00     
          27.05     -0.13     18.97     
          27.10     -0.12     18.94     
          27.15     -0.11     18.91     
          27.20     -0.10     18.89     
          27.25     -0.09     18.87     
          27.30     -0.08     18.84     
          27.35     -0.06     18.82     
          27.40     -0.05     18.80     
          27.45     -0.03     18.78     
          27.50     -0.01     18.77     
          27.55     0.00      18.76     
          27.60     0.01      18.75     
          27.65     0.03      18.74     
          27.70     0.04      18.73     
          27.75     0.05      18.72     
          27.80     0.06      18.72     
          27.85     0.07      18.72     
          27.90     0.07      18.72     
          27.95     0.07      18.71     
          28.00     0.07      18.71     
          28.05     0.07      18.71     
          28.10     0.07      18.71     
          28.15     0.07      18.70     
          28.20     0.07      18.70     
          28.25     0.07      18.70     
          28.30     0.07      18.70     
          28.35     0.07      18.70     
          28.40     0.07      18.69     
          28.45     0.07      18.69     
          28.50     0.07      18.69     
          28.55     0.07      18.69     
          28.60     0.07      18.69     
          28.65     0.07      18.68     
          28.70     0.07      18.68     
          28.75     0.07      18.68     
          28.80     0.07      18.67     
          28.85     0.07      18.67     
          28.90     0.07      18.67     
          28.95     0.08      18.67     
          29.00     0.09      18.67     
          29.05     0.11      18.66     
          29.10     0.12      18.67     
          29.15     0.13      18.68     
          29.20     0.14      18.68     
          29.25     0.15      18.69     
          29.30     0.16      18.70     
          29.35     0.17      18.71     
          29.40     0.18      18.72     
          29.45     0.19      18.74     
          29.50     0.19      18.75     
          29.55     0.19      18.76     
          29.60     0.19      18.78     
          29.65     0.19      18.79     
          29.70     0.19      18.81     
          29.75     0.19      18.82     
          29.80     0.19      18.83     
          29.85     0.19      18.85     
          29.90     0.19      18.86     
          29.95     0.19      18.87     
          30.00     0.19      18.88     
          30.05     0.19      18.90     
          30.10     0.20      18.91     
          30.15     0.20      18.92     
          30.20     0.21      18.94     
          30.25     0.22      18.96     
          30.30     0.23      18.97     
          30.35     0.24      18.99     
          30.40     0.26      19.01     
          30.45     0.28      19.03     
          30.50     0.30      19.06     
          30.55     0.31      19.09     
          30.60     0.32      19.12     
          30.65     0.32      19.15     
          30.70     0.33      19.18     
          30.75     0.33      19.21     
          30.80     0.33      19.24     
          30.85     0.34      19.28     
          30.90     0.34      19.31     
          30.95     0.34      19.34     
          31.00     0.34      19.37     
          31.05     0.34      19.40     
          31.10     0.34      19.43     
          31.15     0.33      19.46     
          31.20     0.33      19.49     
          31.25     0.33      19.52     
          31.30     0.33      19.55     
          31.35     0.33      19.58     
          31.40     0.33      19.61     
          31.45     0.33      19.65     
          31.50     0.33      19.68     
          31.55     0.33      19.71     
          31.60     0.33      19.74     
          31.65     0.33      19.77     
          31.70     0.33      19.80     
          31.75     0.34      19.83     
          31.80     0.34      19.86     
          31.85     0.34      19.89     
          31.90     0.33      19.92     
          31.95     0.33      19.95     
          32.00     0.33      19.98     
          32.05     0.33      20.00     
          32.10     0.32      20.03     
          32.15     0.31      20.06     
          32.20     0.29      20.09     
          32.25     0.27      20.11     
          32.30     0.25      20.13     
          32.35     0.22      20.14     
          32.40     0.20      20.16     
          32.45     0.18      20.17     
          32.50     0.15      20.19     
          32.55     0.13      20.19     
          32.60     0.11      20.19     
          32.65     0.09      20.18     
          32.70     0.09      20.18     
          32.75     0.08      20.18     
          32.80     0.08      20.18     
          32.85     0.08      20.18     
          32.90     0.08      20.17     
          32.95     0.09      20.17     
          33.00     0.09      20.17     
          33.05     0.10      20.17     
          33.10     0.11      20.17     
          33.15     0.12      20.17     
          33.20     0.14      20.18     
          33.25     0.17      20.18     
          33.30     0.19      20.19     
          33.35     0.21      20.21     
          33.40     0.23      20.22     
          33.45     0.24      20.24     
          33.50     0.24      20.26     
          33.55     0.24      20.28     
          33.60     0.24      20.29     
          33.65     0.24      20.31     
          33.70     0.24      20.33     
          33.75     0.24      20.35     
          33.80     0.24      20.36     
          33.85     0.24      20.38     
          33.90     0.23      20.40     
          33.95     0.23      20.41     
          34.00     0.22      20.43     
          34.05     0.21      20.45     
          34.10     0.20      20.46     
          34.15     0.19      20.47     
          34.20     0.19      20.48     
          34.25     0.18      20.49     
          34.30     0.18      20.50     
          34.35     0.17      20.51     
          34.40     0.16      20.52     
          34.45     0.14      20.52     
          34.50     0.13      20.53     
          34.55     0.11      20.53     
          34.60     0.09      20.53     
          34.65     0.07      20.53     
          34.70     0.05      20.52     
          34.75     0.04      20.52     
          34.80     0.02      20.51     
          34.85     0.00      20.50     
          34.90     0.00      20.48     
          34.95     0.01      20.47     
          35.00     0.03      20.45     
          35.05     0.05      20.45     
          35.10     0.07      20.45     
          35.15     0.09      20.44     
          35.20     0.11      20.44     
          35.25     0.13      20.44     
          35.30     0.14      20.45     
          35.35     0.16      20.46     
          35.40     0.17      20.47     
          35.45     0.17      20.48     
          35.50     0.17      20.48     
          35.55     0.17      20.49     
          35.60     0.16      20.50     
          35.65     0.15      20.51     
          35.70     0.14      20.51     
          35.75     0.11      20.52     
          35.80     0.09      20.52     
          35.85     0.07      20.52     
          35.90     0.05      20.51     
          35.95     0.04      20.50     
          36.00     0.03      20.50     
          36.05     0.02      20.49     
          36.10     0.01      20.48     
          36.15     0.01      20.46     
          36.20     0.01      20.45     
          36.25     0.00      20.44     
          36.30     0.00      20.43     
          36.35     0.00      20.42     
          36.40     0.00      20.41     
          36.45     0.00      20.40     
          36.50     0.00      20.38     
          36.55     0.00      20.37     
          36.60     0.00      20.36     
          36.65     0.00      20.35     
          36.70     -0.01     20.33     
          36.75     -0.01     20.32     
          36.80     -0.01     20.31     
          36.85     -0.01     20.29     
          36.90     -0.01     20.28     
          36.95     -0.02     20.27     
          37.00     -0.02     20.26     
          37.05     -0.03     20.24     
          37.10     -0.03     20.22     
          37.15     -0.04     20.21     
          37.20     -0.04     20.19     
          37.25     -0.04     20.17     
          37.30     -0.04     20.16     
          37.35     -0.04     20.14     
          37.40     -0.03     20.12     
          37.45     -0.03     20.11     
          37.50     -0.03     20.09     
          37.55     -0.03     20.07     
          37.60     -0.03     20.06     
          37.65     -0.03     20.04     
          37.70     -0.03     20.03     
          37.75     -0.03     20.01     
          37.80     -0.03     19.99     
          37.85     -0.03     19.98     
          37.90     -0.03     19.96     
          37.95     -0.03     19.95     
          38.00     -0.03     19.93     
          38.05     -0.03     19.92     
          38.10     -0.03     19.90     
          38.15     -0.03     19.88     
          38.20     -0.03     19.87     
          38.25     -0.03     19.85     
          38.30     -0.03     19.84     
          38.35     -0.03     19.82     
          38.40     -0.03     19.80     
          38.45     -0.03     19.79     
          38.50     -0.03     19.77     
          38.55     -0.03     19.76     
          38.60     -0.03     19.74     
          38.65     -0.03     19.73     
          38.70     -0.03     19.71     
          38.75     -0.03     19.69     
          38.80     -0.03     19.68     
          38.85     -0.03     19.66     
          38.90     -0.02     19.65     
          38.95     -0.02     19.63     
          39.00     -0.02     19.62     
          39.05     -0.02     19.60     
          39.10     -0.02     19.59     
          39.15     -0.02     19.57     
          39.20     -0.02     19.56     
          39.25     -0.02     19.54     
          39.30     -0.02     19.53     
          39.35     -0.03     19.51     
          39.40     -0.03     19.50     
          39.45     -0.03     19.48     
          39.50     -0.03     19.47     
          39.55     -0.03     19.45     
          39.60     -0.03     19.44     
          39.65     -0.02     19.42     
          39.70     -0.02     19.41     
          39.75     -0.02     19.39     
          39.80     -0.02     19.38     
          39.85     -0.02     19.36     
          39.90     -0.02     19.35     
          39.95     -0.02     19.33     
          40.00     -0.02     19.32     
          40.05     -0.02     19.31     
          40.10     -0.02     19.29     
          40.15     -0.02     19.28     
          40.20     -0.02     19.26     
          40.25     -0.02     19.25     
          40.30     -0.02     19.24     
          40.35     -0.02     19.22     
          40.40     -0.03     19.21     
          40.45     -0.03     19.19     
          40.50     -0.03     19.17     
          40.55     -0.01     19.16     
          40.60     0.03      19.14     
          40.65     0.08      19.13     
          40.70     0.13      19.13     
          40.75     0.19      19.15     
          40.80     0.24      19.17     
          40.85     0.28      19.19     
          40.90     0.33      19.21     
          40.95     0.37      19.24     
          41.00     0.41      19.28     
          41.05     0.45      19.33     
          41.10     0.47      19.38     
          41.15     0.48      19.43     
          41.20     0.48      19.48     
          41.25     0.48      19.53     
          41.30     0.47      19.58     
          41.35     0.47      19.63     
          41.40     0.46      19.67     
          41.45     0.45      19.72     
          41.50     0.44      19.77     
          41.55     0.43      19.81     
          41.60     0.41      19.85     
          41.65     0.40      19.89     
          41.70     0.39      19.93     
          41.75     0.37      19.96     
          41.80     0.36      19.99     
          41.85     0.35      20.02     
          41.90     0.33      20.05     
          41.95     0.32      20.08     
          42.00     0.31      20.11     
          42.05     0.30      20.14     
          42.10     0.29      20.16     
          42.15     0.28      20.18     
          42.20     0.28      20.20     
          42.25     0.27      20.23     
          42.30     0.27      20.25     
          42.35     0.26      20.27     
          42.40     0.25      20.29     
          42.45     0.22      20.31     
          42.50     0.20      20.33     
          42.55     0.17      20.33     
          42.60     0.15      20.34     
          42.65     0.13      20.34     
          42.70     0.12      20.35     
          42.75     0.10      20.35     
          42.80     0.09      20.35     
          42.85     0.08      20.34     
          42.90     0.07      20.34     
          42.95     0.07      20.33     
          43.00     0.07      20.33     
          43.05     0.07      20.33     
          43.10     0.07      20.32     
          43.15     0.07      20.32     
          43.20     0.07      20.31     
          43.25     0.07      20.31     
          43.30     0.07      20.31     
          43.35     0.07      20.30     
          43.40     0.07      20.30     
          43.45     0.07      20.30     
          43.50     0.07      20.29     
          43.55     0.07      20.29     
          43.60     0.06      20.29     
          43.65     0.06      20.28     
          43.70     0.06      20.28     
          43.75     0.07      20.27     
          43.80     0.07      20.27     
          43.85     0.07      20.27     
          43.90     0.07      20.26     
          43.95     0.07      20.26     
          44.00     0.07      20.26     
          44.05     0.07      20.25     
          44.10     0.07      20.25     
          44.15     0.07      20.24     
          44.20     0.07      20.24     
          44.25     0.07      20.24     
          44.30     0.07      20.23     
          44.35     0.07      20.23     
          44.40     0.07      20.23     
          44.45     0.07      20.22     
          44.50     0.07      20.22     
          44.55     0.07      20.22     
          44.60     0.07      20.21     
          44.65     0.07      20.21     
          44.70     0.07      20.20     
          44.75     0.07      20.20     
          44.80     0.07      20.20     
          44.85     0.07      20.19     
          44.90     0.07      20.19     
          44.95     0.07      20.19     
          45.00     0.07      20.18     
          45.05     0.07      20.18     
          45.10     0.07      20.17     
          45.15     0.07      20.17     
          45.20     0.07      20.17     
          45.25     0.07      20.16     
          45.30     0.07      20.16     
          45.35     0.07      20.16     
          45.40     0.08      20.15     
          45.45     0.07      20.15     
          45.50     0.07      20.15     
          45.55     0.07      20.15     
          45.60     0.07      20.14     
          45.65     0.07      20.14     
          45.70     0.07      20.13     
          45.75     0.07      20.13     
          45.80     0.07      20.13     
          45.85     0.07      20.12     
          45.90     0.07      20.12     
          45.95     0.07      20.12     
          46.00     0.07      20.11     
          46.05     0.07      20.11     
          46.10     0.07      20.11     
          46.15     0.07      20.10     
          46.20     0.07      20.10     
          46.25     0.07      20.09     
          46.30     0.07      20.09     
          46.35     0.07      20.09     
          46.40     0.07      20.08     
          46.45     0.07      20.08     
          46.50     0.07      20.08     
          46.55     0.07      20.07     
          46.60     0.07      20.07     
          46.65     0.07      20.07     
          46.70     0.07      20.06     
          46.75     0.07      20.06     
          46.80     0.07      20.05     
          46.85     0.07      20.05     
          46.90     0.07      20.05     
          46.95     0.08      20.05     
          47.00     0.08      20.04     
          47.05     0.08      20.04     
          47.10     0.07      20.04     
          47.15     0.07      20.04     
          47.20     0.07      20.03     
          47.25     0.07      20.03     
          47.30     0.07      20.03     
          47.35     0.07      20.02     
          47.40     0.07      20.02     
          47.45     0.07      20.02     
          47.50     0.07      20.02     
          47.55     0.07      20.01     
          47.60     0.07      20.01     
          47.65     0.07      20.01     
          47.70     0.06      20.00     
          47.75     0.06      20.00     
          47.80     0.06      19.99     
          47.85     0.06      19.99     
          47.90     0.07      19.99     
          47.95     0.07      19.98     
          48.00     0.07      19.98     
          48.05     0.06      19.97     
          48.10     0.06      19.97     
          48.15     0.06      19.97     
          48.20     0.06      19.96     
          48.25     0.06      19.96     
          48.30     0.07      19.95     
          48.35     0.07      19.95     
          48.40     0.07      19.95     
          48.45     0.07      19.94     
          48.50     0.07      19.94     
          48.55     0.07      19.94     
          48.60     0.07      19.94     
          48.65     0.07      19.93     
          48.70     0.07      19.93     
          48.75     0.07      19.93     
          48.80     0.07      19.92     
          48.85     0.07      19.92     
          48.90     0.07      19.92     
          48.95     0.07      19.92     
          49.00     0.07      19.91     
          49.05     0.08      19.91     
          49.10     0.08      19.91     
