
          s         kW        km/hr
          6.25      N/A       N/A       
          6.30      N/A       N/A       
          6.35      N/A       N/A       
          6.40      N/A       N/A       
          6.45      N/A       N/A       
          6.50      N/A       N/A       
          6.55      N/A       N/A       
          6.60      N/A       N/A       
          6.65      N/A       N/A       
          6.70      N/A       N/A       
          6.75      N/A       N/A       
          6.80      N/A       N/A       
          6.85      N/A       N/A       
          6.90      N/A       N/A       
          6.95      N/A       N/A       
          7.00      N/A       N/A       
          7.05      N/A       N/A       
          7.10      N/A       N/A       
          7.15      N/A       N/A       
          7.20      N/A       N/A       
          7.25      N/A       N/A       
          7.30      N/A       N/A       
          7.35      N/A       N/A       
          7.40      N/A       N/A       
          7.45      N/A       N/A       
          7.50      N/A       N/A       
          7.55      N/A       N/A       
          7.60      N/A       N/A       
          7.65      N/A       N/A       
          7.70      N/A       N/A       
          7.75      N/A       N/A       
          7.80      N/A       N/A       
          7.85      N/A       N/A       
          7.90      N/A       N/A       
          7.95      N/A       N/A       
          8.00      N/A       N/A       
          8.05      N/A       N/A       
          8.10      N/A       N/A       
          8.15      N/A       N/A       
          8.20      N/A       N/A       
          8.25      N/A       N/A       
          8.30      N/A       N/A       
          8.35      N/A       N/A       
          8.40      N/A       N/A       
          8.45      N/A       N/A       
          8.50      N/A       N/A       
          8.55      N/A       N/A       
          8.60      N/A       N/A       
          8.65      N/A       N/A       
          8.70      N/A       N/A       
          8.75      N/A       N/A       
          8.80      N/A       N/A       
          8.85      N/A       N/A       
          8.90      N/A       N/A       
          8.95      N/A       N/A       
          9.00      N/A       N/A       
          9.05      N/A       N/A       
          9.10      N/A       N/A       
          9.15      N/A       N/A       
          9.20      N/A       N/A       
          9.25      N/A       N/A       
          9.30      N/A       6.44      
          9.35      N/A       6.51      
          9.40      N/A       6.58      
          9.45      N/A       6.66      
          9.50      N/A       6.73      
          9.55      N/A       6.80      
          9.60      N/A       6.87      
          9.65      N/A       6.94      
          9.70      0.23      7.01      
          9.75      0.23      7.08      
          9.80      0.23      7.15      
          9.85      0.24      7.23      
          9.90      0.24      7.30      
          9.95      0.24      7.37      
          10.00     0.25      7.44      
          10.05     0.25      7.51      
          10.10     0.25      7.58      
          10.15     0.25      7.66      
          10.20     0.26      7.73      
          10.25     0.26      7.80      
          10.30     0.26      7.87      
          10.35     0.26      7.95      
          10.40     0.26      8.02      
          10.45     0.26      8.09      
          10.50     0.26      8.16      
          10.55     0.25      8.24      
          10.60     0.25      8.31      
          10.65     0.25      8.38      
          10.70     0.24      8.45      
          10.75     0.24      8.50      
          10.80     0.24      8.55      
          10.85     0.23      8.60      
          10.90     0.23      8.65      
          10.95     0.22      8.71      
          11.00     0.21      8.76      
          11.05     0.20      8.81      
          11.10     0.18      8.86      
          11.15     0.16      8.91      
          11.20     0.15      8.97      
          11.25     0.13      9.02      
          11.30     0.11      9.04      
          11.35     0.09      9.03      
          11.40     0.07      9.02      
          11.45     0.05      9.02      
          11.50     0.03      9.01      
          11.55     0.02      9.00      
          11.60     0.01      9.00      
          11.65     0.01      8.99      
          11.70     0.01      8.98      
          11.75     0.00      8.98      
          11.80     0.00      8.97      
          11.85     0.00      8.96      
          11.90     0.00      8.95      
          11.95     -0.01     8.93      
          12.00     -0.01     8.92      
          12.05     -0.01     8.90      
          12.10     -0.01     8.89      
          12.15     -0.01     8.87      
          12.20     -0.01     8.86      
          12.25     -0.01     8.84      
          12.30     0.00      8.83      
          12.35     0.00      8.81      
          12.40     0.01      8.80      
          12.45     0.01      8.79      
          12.50     0.01      8.79      
          12.55     0.02      8.79      
          12.60     0.02      8.79      
          12.65     0.03      8.79      
          12.70     0.03      8.78      
          12.75     0.03      8.78      
          12.80     0.04      8.78      
          12.85     0.04      8.78      
          12.90     0.05      8.78      
          12.95     0.05      8.77      
          13.00     0.06      8.77      
          13.05     0.06      8.79      
          13.10     0.07      8.80      
          13.15     0.07      8.82      
          13.20     0.08      8.83      
          13.25     0.08      8.84      
          13.30     0.09      8.86      
          13.35     0.09      8.87      
          13.40     0.10      8.89      
          13.45     0.10      8.90      
          13.50     0.10      8.92      
          13.55     0.11      8.93      
          13.60     0.11      8.95      
          13.65     0.11      8.98      
          13.70     0.12      9.00      
          13.75     0.12      9.02      
          13.80     0.12      9.05      
          13.85     0.12      9.07      
          13.90     0.13      9.10      
          13.95     0.13      9.12      
          14.00     0.13      9.15      
          14.05     0.13      9.17      
          14.10     0.13      9.19      
          14.15     0.13      9.22      
          14.20     0.14      9.25      
          14.25     0.14      9.27      
          14.30     0.14      9.30      
          14.35     0.14      9.33      
          14.40     0.14      9.36      
          14.45     0.14      9.38      
          14.50     0.14      9.41      
          14.55     0.13      9.44      
          14.60     0.13      9.46      
          14.65     0.12      9.49      
          14.70     0.12      9.52      
          14.75     0.11      9.53      
          14.80     0.11      9.54      
          14.85     0.10      9.56      
          14.90     0.10      9.57      
          14.95     0.10      9.59      
          15.00     0.09      9.60      
          15.05     0.09      9.61      
          15.10     0.08      9.63      
          15.15     0.08      9.64      
          15.20     0.08      9.66      
          15.25     0.07      9.66      
          15.30     0.07      9.67      
          15.35     0.07      9.67      
          15.40     0.06      9.68      
          15.45     0.06      9.68      
          15.50     0.05      9.68      
          15.55     0.05      9.69      
          15.60     0.05      9.69      
          15.65     0.04      9.70      
          15.70     0.03      9.70      
          15.75     0.03      9.70      
          15.80     0.02      9.70      
          15.85     0.02      9.69      
          15.90     0.01      9.68      
          15.95     0.01      9.67      
          16.00     0.01      9.66      
          16.05     0.00      9.65      
          16.10     0.00      9.64      
          16.15     0.00      9.63      
          16.20     0.00      9.62      
          16.25     0.00      9.61      
          16.30     0.00      9.60      
          16.35     0.00      9.59      
          16.40     0.00      9.58      
          16.45     0.00      9.56      
          16.50     0.00      9.55      
          16.55     0.00      9.54      
          16.60     0.00      9.53      
          16.65     0.00      9.52      
          16.70     0.00      9.51      
          16.75     0.00      9.50      
          16.80     0.00      9.49      
          16.85     0.00      9.48      
          16.90     -0.01     9.47      
          16.95     -0.01     9.46      
          17.00     -0.01     9.44      
          17.05     -0.01     9.43      
          17.10     -0.01     9.42      
          17.15     -0.01     9.40      
          17.20     -0.01     9.39      
          17.25     -0.01     9.38      
          17.30     -0.01     9.36      
          17.35     -0.01     9.35      
          17.40     -0.01     9.34      
          17.45     -0.01     9.32      
          17.50     -0.01     9.31      
          17.55     -0.02     9.29      
          17.60     -0.02     9.28      
          17.65     -0.02     9.26      
          17.70     -0.01     9.25      
          17.75     -0.01     9.23      
          17.80     -0.01     9.22      
          17.85     0.00      9.20      
          17.90     0.00      9.19      
          17.95     0.00      9.18      
          18.00     0.00      9.17      
          18.05     0.01      9.17      
          18.10     0.01      9.16      
          18.15     0.01      9.15      
          18.20     0.02      9.15      
          18.25     0.02      9.14      
          18.30     0.02      9.14      
          18.35     0.02      9.13      
          18.40     0.02      9.12      
          18.45     0.03      9.12      
          18.50     0.03      9.11      
          18.55     0.03      9.11      
          18.60     0.03      9.11      
          18.65     0.04      9.12      
          18.70     0.04      9.12      
          18.75     0.04      9.12      
          18.80     0.04      9.12      
          18.85     0.04      9.12      
          18.90     0.04      9.12      
          18.95     0.04      9.12      
          19.00     0.04      9.12      
          19.05     0.04      9.12      
          19.10     0.04      9.12      
          19.15     0.04      9.12      
          19.20     0.04      9.12      
          19.25     0.04      9.12      
          19.30     0.04      9.12      
          19.35     0.04      9.13      
          19.40     0.04      9.13      
          19.45     0.04      9.13      
          19.50     0.04      9.13      
          19.55     0.04      9.13      
          19.60     0.04      9.13      
          19.65     0.04      9.13      
          19.70     0.04      9.13      
          19.75     0.04      9.13      
          19.80     0.04      9.13      
          19.85     0.04      9.14      
          19.90     0.04      9.14      
          19.95     0.04      9.14      
          20.00     0.04      9.14      
          20.05     0.04      9.14      
          20.10     0.05      9.14      
          20.15     0.05      9.14      
          20.20     0.05      9.14      
          20.25     0.05      9.15      
          20.30     0.05      9.15      
          20.35     0.05      9.15      
          20.40     0.05      9.16      
          20.45     0.05      9.16      
          20.50     0.06      9.17      
          20.55     0.06      9.17      
          20.60     0.07      9.17      
          20.65     0.08      9.18      
          20.70     0.08      9.18      
          20.75     0.09      9.19      
          20.80     0.10      9.21      
          20.85     0.10      9.24      
          20.90     0.11      9.26      
          20.95     0.12      9.28      
          21.00     0.12      9.30      
          21.05     0.12      9.33      
          21.10     0.13      9.35      
          21.15     0.13      9.37      
          21.20     0.13      9.39      
          21.25     0.13      9.42      
          21.30     0.14      9.44      
          21.35     0.14      9.47      
          21.40     0.14      9.50      
          21.45     0.14      9.52      
          21.50     0.15      9.55      
          21.55     0.15      9.58      
          21.60     0.15      9.61      
          21.65     0.15      9.64      
          21.70     0.15      9.66      
          21.75     0.15      9.69      
          21.80     0.15      9.72      
          21.85     0.15      9.75      
          21.90     0.15      9.78      
          21.95     0.15      9.80      
          22.00     0.15      9.83      
          22.05     0.15      9.86      
          22.10     0.15      9.88      
          22.15     0.15      9.91      
          22.20     0.15      9.94      
          22.25     0.15      9.97      
          22.30     0.15      9.99      
          22.35     0.15      10.02     
          22.40     0.15      10.04     
          22.45     0.15      10.07     
          22.50     0.15      10.09     
          22.55     0.15      10.12     
          22.60     0.15      10.14     
          22.65     0.14      10.17     
          22.70     0.15      10.19     
          22.75     0.15      10.22     
          22.80     0.15      10.24     
          22.85     0.15      10.27     
          22.90     0.15      10.29     
          22.95     0.15      10.32     
          23.00     0.15      10.34     
          23.05     0.15      10.37     
          23.10     0.15      10.39     
          23.15     0.14      10.42     
          23.20     0.14      10.44     
          23.25     0.14      10.46     
          23.30     0.14      10.49     
          23.35     0.14      10.51     
          23.40     0.14      10.53     
          23.45     0.14      10.55     
          23.50     0.14      10.57     
          23.55     0.13      10.59     
          23.60     0.13      10.62     
          23.65     0.13      10.64     
          23.70     0.13      10.66     
          23.75     0.12      10.68     
          23.80     0.12      10.70     
          23.85     0.12      10.71     
          23.90     0.11      10.73     
          23.95     0.11      10.74     
          24.00     0.10      10.75     
          24.05     0.10      10.76     
          24.10     0.10      10.78     
          24.15     0.10      10.79     
          24.20     0.09      10.80     
          24.25     0.09      10.81     
          24.30     0.09      10.83     
          24.35     0.08      10.83     
          24.40     0.08      10.84     
          24.45     0.08      10.84     
          24.50     0.07      10.85     
          24.55     0.07      10.86     
          24.60     0.05      10.86     
          24.65     0.04      10.87     
          24.70     0.03      10.88     
          24.75     0.01      10.88     
          24.80     0.00      10.87     
          24.85     -0.02     10.84     
          24.90     -0.03     10.82     
          24.95     -0.04     10.80     
          25.00     -0.05     10.77     
          25.05     -0.06     10.75     
          25.10     -0.06     10.72     
          25.15     -0.06     10.70     
          25.20     -0.05     10.68     
          25.25     -0.05     10.65     
          25.30     -0.05     10.63     
          25.35     -0.05     10.61     
          25.40     -0.05     10.59     
          25.45     -0.05     10.56     
          25.50     -0.05     10.54     
          25.55     -0.05     10.52     
          25.60     -0.04     10.50     
          25.65     -0.04     10.47     
          25.70     -0.04     10.45     
          25.75     -0.04     10.43     
          25.80     -0.03     10.42     
          25.85     -0.03     10.40     
          25.90     -0.03     10.38     
          25.95     -0.02     10.37     
          26.00     -0.02     10.35     
          26.05     -0.02     10.34     
          26.10     -0.02     10.32     
          26.15     -0.02     10.30     
          26.20     -0.03     10.29     
          26.25     -0.03     10.27     
          26.30     -0.03     10.25     
          26.35     -0.03     10.24     
          26.40     -0.03     10.22     
          26.45     -0.03     10.20     
          26.50     -0.03     10.18     
          26.55     -0.03     10.16     
          26.60     -0.03     10.15     
          26.65     -0.03     10.13     
          26.70     -0.03     10.11     
          26.75     -0.03     10.09     
          26.80     -0.03     10.08     
          26.85     -0.03     10.06     
          26.90     -0.03     10.04     
          26.95     -0.03     10.02     
          27.00     -0.03     10.01     
          27.05     -0.03     9.99      
          27.10     -0.03     9.97      
          27.15     -0.03     9.96      
          27.20     -0.03     9.94      
          27.25     -0.02     9.92      
          27.30     -0.02     9.90      
          27.35     -0.02     9.89      
          27.40     -0.02     9.87      
          27.45     -0.02     9.86      
          27.50     -0.02     9.84      
          27.55     -0.02     9.82      
          27.60     -0.02     9.81      
          27.65     -0.02     9.79      
          27.70     -0.02     9.78      
          27.75     -0.02     9.76      
          27.80     -0.02     9.75      
          27.85     -0.01     9.73      
          27.90     -0.01     9.72      
          27.95     -0.01     9.71      
          28.00     -0.01     9.69      
          28.05     -0.01     9.68      
          28.10     -0.01     9.67      
          28.15     -0.01     9.65      
          28.20     -0.01     9.64      
          28.25     -0.01     9.63      
          28.30     -0.01     9.62      
          28.35     -0.01     9.60      
          28.40     -0.01     9.59      
          28.45     -0.01     9.58      
          28.50     -0.01     9.56      
          28.55     -0.01     9.55      
          28.60     -0.01     9.54      
          28.65     -0.01     9.52      
          28.70     -0.01     9.51      
          28.75     -0.01     9.50      
          28.80     -0.01     9.48      
          28.85     -0.01     9.47      
          28.90     -0.01     9.46      
          28.95     -0.01     9.44      
          29.00     -0.01     9.43      
          29.05     -0.01     9.42      
          29.10     -0.01     9.40      
          29.15     -0.01     9.39      
          29.20     -0.01     9.38      
          29.25     -0.01     9.37      
          29.30     -0.01     9.35      
          29.35     -0.01     9.34      
          29.40     -0.01     9.33      
          29.45     -0.01     9.31      
          29.50     -0.01     9.30      
          29.55     -0.01     9.29      
          29.60     -0.01     9.28      
          29.65     -0.01     9.27      
          29.70     -0.01     9.25      
          29.75     -0.01     9.24      
          29.80     0.00      9.23      
          29.85     0.00      9.22      
          29.90     0.00      9.20      
          29.95     0.00      9.19      
          30.00     0.00      9.18      
          30.05     0.00      9.17      
          30.10     0.00      9.16      
          30.15     0.00      9.15      
          30.20     0.01      9.14      
          30.25     0.01      9.13      
          30.30     0.02      9.12      
          30.35     0.03      9.12      
          30.40     0.03      9.11      
          30.45     0.04      9.10      
          30.50     0.05      9.09      
          30.55     0.06      9.11      
          30.60     0.07      9.12      
          30.65     0.07      9.14      
          30.70     0.08      9.15      
          30.75     0.09      9.17      
          30.80     0.09      9.18      
          30.85     0.10      9.20      
          30.90     0.10      9.21      
          30.95     0.10      9.22      
          31.00     0.10      9.24      
          31.05     0.11      9.26      
          31.10     0.11      9.28      
          31.15     0.11      9.30      
          31.20     0.11      9.32      
          31.25     0.12      9.34      
          31.30     0.12      9.36      
          31.35     0.12      9.38      
          31.40     0.12      9.41      
          31.45     0.12      9.43      
          31.50     0.12      9.45      
          31.55     0.12      9.47      
          31.60     0.11      9.49      
          31.65     0.11      9.51      
          31.70     0.11      9.53      
          31.75     0.11      9.54      
          31.80     0.11      9.56      
          31.85     0.11      9.58      
          31.90     0.11      9.60      
          31.95     0.11      9.62      
          32.00     0.11      9.63      
          32.05     0.11      9.65      
          32.10     0.11      9.67      
          32.15     0.11      9.69      
          32.20     0.10      9.70      
          32.25     0.10      9.72      
          32.30     0.10      9.73      
          32.35     0.10      9.75      
          32.40     0.10      9.76      
          32.45     0.10      9.78      
          32.50     0.10      9.80      
          32.55     0.10      9.81      
          32.60     0.10      9.83      
          32.65     0.10      9.84      
          32.70     0.10      9.86      
          32.75     0.10      9.87      
          32.80     0.10      9.89      
          32.85     0.10      9.90      
          32.90     0.10      9.92      
          32.95     0.10      9.94      
          33.00     0.10      9.95      
          33.05     0.11      9.97      
          33.10     0.11      9.98      
          33.15     0.11      10.00     
          33.20     0.11      10.01     
          33.25     0.11      10.03     
          33.30     0.11      10.05     
          33.35     0.11      10.06     
          33.40     0.11      10.08     
          33.45     0.11      10.09     
          33.50     0.11      10.11     
          33.55     0.11      10.12     
          33.60     0.11      10.14     
          33.65     0.11      10.16     
          33.70     0.11      10.17     
          33.75     0.11      10.19     
          33.80     0.11      10.20     
          33.85     0.11      10.22     
          33.90     0.11      10.23     
          33.95     0.11      10.25     
          34.00     0.11      10.26     
          34.05     0.11      10.28     
          34.10     0.11      10.29     
          34.15     0.11      10.31     
          34.20     0.11      10.32     
          34.25     0.11      10.34     
          34.30     0.11      10.35     
          34.35     0.11      10.37     
          34.40     0.11      10.39     
          34.45     0.11      10.40     
          34.50     0.11      10.42     
          34.55     0.11      10.43     
          34.60     0.11      10.45     
          34.65     0.10      10.46     
          34.70     0.10      10.48     
          34.75     0.10      10.49     
          34.80     0.10      10.50     
          34.85     0.10      10.52     
          34.90     0.10      10.53     
          34.95     0.10      10.54     
          35.00     0.09      10.55     
          35.05     0.09      10.57     
          35.10     0.08      10.58     
          35.15     0.08      10.59     
          35.20     0.08      10.60     
          35.25     0.07      10.60     
          35.30     0.07      10.60     
          35.35     0.07      10.61     
          35.40     0.06      10.61     
          35.45     0.06      10.62     
          35.50     0.06      10.62     
          35.55     0.06      10.62     
          35.60     0.06      10.63     
          35.65     0.06      10.63     
          35.70     0.06      10.63     
          35.75     0.06      10.63     
          35.80     0.06      10.64     
          35.85     0.05      10.64     
          35.90     0.05      10.64     
          35.95     0.05      10.64     
          36.00     0.04      10.65     
          36.05     0.03      10.65     
          36.10     0.03      10.65     
          36.15     0.02      10.65     
          36.20     0.01      10.63     
          36.25     0.00      10.62     
          36.30     0.00      10.60     
          36.35     -0.01     10.59     
          36.40     -0.01     10.58     
          36.45     -0.01     10.56     
          36.50     -0.01     10.55     
          36.55     -0.01     10.54     
          36.60     -0.01     10.52     
          36.65     -0.01     10.51     
          36.70     -0.01     10.50     
          36.75     -0.02     10.48     
          36.80     -0.02     10.47     
          36.85     -0.02     10.45     
          36.90     -0.01     10.44     
          36.95     -0.01     10.42     
          37.00     -0.01     10.41     
          37.05     -0.01     10.39     
          37.10     -0.01     10.38     
          37.15     0.00      10.37     
          37.20     0.00      10.36     
          37.25     0.00      10.35     
          37.30     0.00      10.34     
          37.35     0.00      10.33     
          37.40     0.01      10.32     
          37.45     0.01      10.32     
          37.50     0.01      10.31     
          37.55     0.01      10.30     
          37.60     0.01      10.29     
          37.65     0.01      10.28     
          37.70     0.01      10.27     
          37.75     0.01      10.26     
          37.80     0.01      10.25     
          37.85     0.01      10.24     
          37.90     0.01      10.23     
          37.95     0.01      10.22     
          38.00     0.01      10.21     
          38.05     0.01      10.20     
          38.10     0.01      10.20     
          38.15     0.01      10.19     
          38.20     0.01      10.18     
          38.25     0.01      10.17     
          38.30     0.01      10.16     
          38.35     0.01      10.15     
          38.40     0.01      10.14     
          38.45     0.01      10.13     
          38.50     0.01      10.12     
          38.55     0.01      10.11     
          38.60     0.01      10.10     
          38.65     0.01      10.10     
          38.70     0.01      10.09     
          38.75     0.01      10.08     
          38.80     0.01      10.07     
          38.85     0.01      10.06     
          38.90     0.01      10.05     
          38.95     0.01      10.04     
          39.00     0.01      10.03     
          39.05     0.01      10.02     
          39.10     0.01      10.02     
          39.15     0.01      10.01     
          39.20     0.01      10.00     
          39.25     0.01      9.99      
          39.30     0.01      9.98      
          39.35     0.01      9.97      
          39.40     0.01      9.96      
          39.45     0.01      9.95      
          39.50     0.01      9.95      
          39.55     0.01      9.94      
          39.60     0.01      9.93      
          39.65     0.01      9.92      
          39.70     0.01      9.91      
          39.75     0.01      9.90      
          39.80     0.01      9.89      
          39.85     0.01      9.88      
          39.90     0.01      9.88      
          39.95     0.01      9.87      
          40.00     0.01      9.86      
          40.05     0.01      9.85      
          40.10     0.01      9.84      
          40.15     0.01      9.83      
          40.20     0.01      9.82      
          40.25     0.01      9.82      
          40.30     0.01      9.81      
          40.35     0.01      9.80      
          40.40     0.01      9.79      
          40.45     0.01      9.78      
          40.50     0.01      9.78      
          40.55     0.01      9.77      
          40.60     0.01      9.76      
          40.65     0.01      9.75      
          40.70     0.01      9.75      
          40.75     0.01      9.74      
          40.80     0.01      9.73      
          40.85     0.01      9.72      
          40.90     0.01      9.71      
          40.95     0.01      9.71      
          41.00     0.01      9.70      
          41.05     0.01      9.69      
          41.10     0.01      9.68      
          41.15     0.01      9.68      
          41.20     0.01      9.67      
          41.25     0.01      9.66      
          41.30     0.01      9.65      
          41.35     0.01      9.64      
          41.40     0.01      9.64      
          41.45     0.01      9.63      
          41.50     0.01      9.62      
          41.55     0.01      9.61      
          41.60     0.01      9.60      
          41.65     0.01      9.60      
          41.70     0.01      9.59      
          41.75     0.01      9.58      
          41.80     0.01      9.57      
          41.85     0.01      9.56      
          41.90     0.01      9.55      
          41.95     0.01      9.54      
          42.00     0.01      9.54      
          42.05     0.01      9.53      
          42.10     0.01      9.52      
          42.15     0.01      9.51      
          42.20     0.01      9.50      
          42.25     0.01      9.49      
          42.30     0.01      9.48      
          42.35     0.01      9.48      
          42.40     0.01      9.47      
          42.45     0.01      9.46      
          42.50     0.01      9.45      
          42.55     0.01      9.44      
          42.60     0.01      9.43      
          42.65     0.01      9.43      
          42.70     0.01      9.42      
          42.75     0.01      9.41      
          42.80     0.01      9.40      
          42.85     0.01      9.39      
          42.90     0.01      9.39      
          42.95     0.01      9.38      
          43.00     0.01      9.37      
          43.05     0.01      9.36      
          43.10     0.01      9.35      
          43.15     0.01      9.34      
          43.20     0.01      9.34      
          43.25     0.01      9.33      
          43.30     0.01      9.32      
          43.35     0.01      9.31      
          43.40     0.01      9.30      
          43.45     0.01      9.30      
          43.50     0.01      9.29      
          43.55     0.02      9.29      
          43.60     0.02      9.28      
          43.65     0.02      9.27      
          43.70     0.02      9.27      
          43.75     0.03      9.26      
          43.80     0.03      9.26      
          43.85     0.04      9.25      
          43.90     0.05      9.24      
          43.95     0.05      9.25      
          44.00     0.06      9.26      
          44.05     0.06      9.27      
          44.10     0.07      9.28      
          44.15     0.07      9.29      
          44.20     0.08      9.30      
          44.25     0.08      9.31      
          44.30     0.08      9.32      
          44.35     0.09      9.34      
          44.40     0.09      9.35      
          44.45     0.09      9.36      
          44.50     0.09      9.37      
          44.55     0.09      9.39      
          44.60     0.10      9.40      
          44.65     0.10      9.42      
          44.70     0.10      9.44      
          44.75     0.10      9.45      
          44.80     0.10      9.47      
          44.85     0.10      9.49      
          44.90     0.10      9.50      
          44.95     0.10      9.52      
          45.00     0.10      9.54      
          45.05     0.10      9.55      
          45.10     0.10      9.57      
          45.15     0.10      9.59      
          45.20     0.10      9.60      
          45.25     0.10      9.62      
          45.30     0.10      9.64      
          45.35     0.10      9.65      
          45.40     0.10      9.67      
          45.45     0.10      9.69      
          45.50     0.10      9.70      
          45.55     0.10      9.72      
          45.60     0.10      9.73      
          45.65     0.10      9.75      
          45.70     0.10      9.76      
          45.75     0.10      9.78      
          45.80     0.10      9.80      
          45.85     0.10      9.81      
          45.90     0.10      9.83      
          45.95     0.10      9.84      
          46.00     0.10      9.86      
          46.05     0.10      9.87      
          46.10     0.10      9.89      
          46.15     0.10      9.90      
          46.20     0.10      9.92      
          46.25     0.10      9.93      
          46.30     0.10      9.95      
          46.35     0.10      9.96      
          46.40     0.10      9.98      
          46.45     0.10      9.99      
          46.50     0.10      10.01     
          46.55     0.10      10.02     
          46.60     0.10      10.04     
          46.65     0.10      10.05     
          46.70     0.10      10.07     
          46.75     0.11      10.08     
          46.80     0.11      10.10     
          46.85     0.11      10.11     
          46.90     0.11      10.13     
          46.95     0.11      10.15     
          47.00     0.11      10.16     
          47.05     0.10      10.18     
          47.10     0.10      10.19     
          47.15     0.10      10.21     
          47.20     0.10      10.22     
          47.25     0.10      10.24     
          47.30     0.10      10.25     
          47.35     0.10      10.26     
          47.40     0.10      10.28     
          47.45     0.10      10.29     
          47.50     0.10      10.31     
          47.55     0.10      10.32     
          47.60     0.10      10.34     
          47.65     0.10      10.35     
          47.70     0.10      10.36     
          47.75     0.10      10.38     
          47.80     0.10      10.39     
          47.85     0.10      10.40     
          47.90     0.09      10.41     
          47.95     0.09      10.43     
          48.00     0.09      10.44     
          48.05     0.09      10.45     
          48.10     0.09      10.46     
          48.15     0.08      10.47     
          48.20     0.08      10.48     
          48.25     0.08      10.49     
          48.30     0.08      10.49     
          48.35     0.07      10.50     
          48.40     0.07      10.51     
          48.45     0.07      10.52     
          48.50     0.06      10.52     
          48.55     0.06      10.53     
          48.60     0.06      10.53     
          48.65     0.05      10.53     
          48.70     0.05      10.53     
          48.75     0.05      10.53     
          48.80     0.04      10.53     
          48.85     0.04      10.53     
          48.90     0.04      10.53     
          48.95     0.04      10.53     
          49.00     0.04      10.53     
          49.05     0.04      10.52     
          49.10     0.04      10.52     
          49.15     0.04      10.52     
          49.20     0.03      10.52     
          49.25     0.03      10.51     
          49.30     0.03      10.51     
          49.35     0.03      10.51     
