
          s         kW        km/hr
          6.25      N/A       N/A       
          6.30      N/A       N/A       
          6.35      N/A       N/A       
          6.40      N/A       N/A       
          6.45      N/A       N/A       
          6.50      N/A       N/A       
          6.55      N/A       N/A       
          6.60      N/A       N/A       
          6.65      N/A       N/A       
          6.70      N/A       N/A       
          6.75      N/A       N/A       
          6.80      N/A       N/A       
          6.85      N/A       N/A       
          6.90      N/A       N/A       
          6.95      N/A       N/A       
          7.00      N/A       N/A       
          7.05      N/A       N/A       
          7.10      N/A       N/A       
          7.15      N/A       N/A       
          7.20      N/A       N/A       
          7.25      N/A       N/A       
          7.30      N/A       N/A       
          7.35      N/A       N/A       
          7.40      N/A       N/A       
          7.45      N/A       N/A       
          7.50      N/A       10.19     
          7.55      N/A       10.51     
          7.60      N/A       10.82     
          7.65      N/A       11.14     
          7.70      N/A       11.45     
          7.75      1.53      11.77     
          7.80      1.53      12.08     
          7.85      1.54      12.40     
          7.90      1.55      12.71     
          7.95      1.55      13.00     
          8.00      1.55      13.26     
          8.05      1.54      13.53     
          8.10      1.53      13.79     
          8.15      1.49      14.05     
          8.20      1.44      14.32     
          8.25      1.38      14.58     
          8.30      1.30      14.83     
          8.35      1.23      14.99     
          8.40      1.15      15.15     
          8.45      1.07      15.30     
          8.50      1.00      15.46     
          8.55      0.93      15.61     
          8.60      0.87      15.77     
          8.65      0.80      15.90     
          8.70      0.73      15.98     
          8.75      0.66      16.06     
          8.80      0.61      16.14     
          8.85      0.57      16.22     
          8.90      0.54      16.30     
          8.95      0.52      16.38     
          9.00      0.49      16.43     
          9.05      0.46      16.49     
          9.10      0.45      16.54     
          9.15      0.46      16.59     
          9.20      0.49      16.65     
          9.25      0.52      16.70     
          9.30      0.56      16.77     
          9.35      0.59      16.86     
          9.40      0.63      16.94     
          9.45      0.67      17.02     
          9.50      0.71      17.10     
          9.55      0.75      17.18     
          9.60      0.79      17.29     
          9.65      0.84      17.41     
          9.70      0.88      17.52     
          9.75      0.91      17.64     
          9.80      0.93      17.75     
          9.85      0.95      17.87     
          9.90      0.97      17.99     
          9.95      0.99      18.12     
          10.00     1.01      18.24     
          10.05     1.02      18.37     
          10.10     1.02      18.50     
          10.15     1.02      18.62     
          10.20     1.03      18.75     
          10.25     1.02      18.87     
          10.30     1.00      18.99     
          10.35     0.96      19.12     
          10.40     0.91      19.24     
          10.45     0.85      19.33     
          10.50     0.80      19.42     
          10.55     0.75      19.50     
          10.60     0.70      19.59     
          10.65     0.65      19.67     
          10.70     0.60      19.74     
          10.75     0.56      19.79     
          10.80     0.53      19.84     
          10.85     0.53      19.89     
          10.90     0.54      19.94     
          10.95     0.55      20.00     
          11.00     0.57      20.06     
          11.05     0.58      20.12     
          11.10     0.59      20.18     
          11.15     0.60      20.24     
          11.20     0.60      20.30     
          11.25     0.61      20.37     
          11.30     0.61      20.43     
          11.35     0.60      20.49     
          11.40     0.59      20.55     
          11.45     0.58      20.61     
          11.50     0.57      20.67     
          11.55     0.54      20.72     
          11.60     0.49      20.78     
          11.65     0.43      20.83     
          11.70     0.35      20.87     
          11.75     0.28      20.88     
          11.80     0.22      20.89     
          11.85     0.19      20.91     
          11.90     0.17      20.92     
          11.95     0.15      20.93     
          12.00     0.14      20.93     
          12.05     0.13      20.93     
          12.10     0.14      20.93     
          12.15     0.15      20.93     
          12.20     0.17      20.94     
          12.25     0.19      20.95     
          12.30     0.21      20.97     
          12.35     0.23      20.98     
          12.40     0.25      20.99     
          12.45     0.28      21.01     
          12.50     0.30      21.04     
          12.55     0.30      21.06     
          12.60     0.30      21.09     
          12.65     0.28      21.11     
          12.70     0.26      21.13     
          12.75     0.24      21.14     
          12.80     0.22      21.16     
          12.85     0.21      21.17     
          12.90     0.20      21.19     
          12.95     0.19      21.19     
          13.00     0.18      21.20     
          13.05     0.17      21.21     
          13.10     0.15      21.22     
          13.15     0.14      21.23     
          13.20     0.13      21.23     
          13.25     0.12      21.23     
          13.30     0.10      21.23     
          13.35     0.09      21.23     
          13.40     0.08      21.23     
          13.45     0.07      21.22     
          13.50     0.06      21.22     
          13.55     0.05      21.21     
          13.60     0.05      21.21     
          13.65     0.04      21.20     
          13.70     0.04      21.19     
          13.75     0.03      21.18     
          13.80     0.03      21.17     
          13.85     0.03      21.17     
          13.90     0.02      21.16     
          13.95     0.02      21.15     
          14.00     0.02      21.14     
          14.05     0.03      21.13     
          14.10     0.03      21.12     
          14.15     0.03      21.11     
          14.20     0.04      21.10     
          14.25     0.04      21.09     
          14.30     0.04      21.09     
          14.35     0.04      21.08     
          14.40     0.03      21.07     
          14.45     0.03      21.06     
          14.50     0.03      21.05     
          14.55     0.03      21.05     
          14.60     0.03      21.04     
          14.65     0.03      21.03     
          14.70     0.03      21.02     
          14.75     0.03      21.01     
          14.80     0.03      21.01     
          14.85     0.03      21.00     
          14.90     0.03      20.99     
          14.95     0.03      20.98     
          15.00     0.03      20.97     
          15.05     0.04      20.96     
          15.10     0.04      20.96     
          15.15     0.04      20.95     
          15.20     0.04      20.94     
          15.25     0.04      20.93     
          15.30     0.04      20.93     
          15.35     0.04      20.92     
          15.40     0.03      20.91     
          15.45     0.03      20.90     
          15.50     0.03      20.90     
          15.55     0.03      20.89     
          15.60     0.03      20.88     
          15.65     0.03      20.87     
          15.70     0.04      20.86     
          15.75     0.04      20.86     
          15.80     0.04      20.85     
          15.85     0.03      20.84     
          15.90     0.03      20.83     
          15.95     0.03      20.82     
          16.00     0.03      20.82     
          16.05     0.03      20.81     
          16.10     0.03      20.80     
          16.15     0.03      20.79     
          16.20     0.03      20.78     
          16.25     0.04      20.78     
          16.30     0.04      20.77     
          16.35     0.04      20.76     
          16.40     0.04      20.75     
          16.45     0.04      20.74     
          16.50     0.04      20.74     
          16.55     0.04      20.73     
          16.60     0.04      20.72     
          16.65     0.04      20.72     
          16.70     0.04      20.71     
          16.75     0.04      20.70     
          16.80     0.04      20.70     
          16.85     0.04      20.69     
          16.90     0.04      20.68     
          16.95     0.04      20.67     
          17.00     0.04      20.67     
          17.05     0.04      20.66     
          17.10     0.04      20.65     
          17.15     0.04      20.65     
          17.20     0.04      20.64     
          17.25     0.04      20.63     
          17.30     0.04      20.62     
          17.35     0.04      20.62     
          17.40     0.04      20.61     
          17.45     0.04      20.60     
          17.50     0.04      20.59     
          17.55     0.04      20.59     
          17.60     0.04      20.58     
          17.65     0.04      20.57     
          17.70     0.04      20.56     
          17.75     0.04      20.56     
          17.80     0.04      20.55     
          17.85     0.04      20.54     
          17.90     0.04      20.54     
          17.95     0.04      20.53     
          18.00     0.04      20.52     
          18.05     0.04      20.51     
          18.10     0.04      20.51     
          18.15     0.04      20.50     
          18.20     0.04      20.49     
          18.25     0.04      20.49     
          18.30     0.04      20.48     
          18.35     0.05      20.47     
          18.40     0.05      20.47     
          18.45     0.05      20.46     
          18.50     0.04      20.45     
          18.55     0.04      20.45     
          18.60     0.04      20.44     
          18.65     0.04      20.43     
          18.70     0.04      20.43     
          18.75     0.04      20.42     
          18.80     0.04      20.41     
          18.85     0.04      20.40     
          18.90     0.03      20.40     
          18.95     0.03      20.39     
          19.00     0.04      20.38     
          19.05     0.04      20.37     
          19.10     0.04      20.36     
          19.15     0.04      20.36     
          19.20     0.05      20.35     
          19.25     0.06      20.34     
          19.30     0.07      20.34     
          19.35     0.08      20.34     
          19.40     0.09      20.34     
          19.45     0.11      20.34     
          19.50     0.12      20.34     
          19.55     0.13      20.34     
          19.60     0.15      20.34     
          19.65     0.16      20.35     
          19.70     0.17      20.36     
          19.75     0.18      20.37     
          19.80     0.18      20.38     
          19.85     0.18      20.39     
          19.90     0.18      20.40     
          19.95     0.18      20.41     
          20.00     0.18      20.42     
          20.05     0.18      20.43     
          20.10     0.18      20.44     
          20.15     0.18      20.45     
          20.20     0.18      20.46     
          20.25     0.17      20.47     
          20.30     0.17      20.48     
          20.35     0.16      20.49     
          20.40     0.16      20.49     
          20.45     0.15      20.50     
          20.50     0.14      20.50     
          20.55     0.13      20.51     
          20.60     0.12      20.51     
          20.65     0.11      20.51     
          20.70     0.10      20.51     
          20.75     0.10      20.51     
          20.80     0.10      20.51     
          20.85     0.10      20.51     
          20.90     0.10      20.51     
          20.95     0.10      20.51     
          21.00     0.09      20.51     
          21.05     0.09      20.51     
          21.10     0.09      20.51     
          21.15     0.09      20.51     
          21.20     0.09      20.51     
          21.25     0.09      20.51     
          21.30     0.09      20.50     
          21.35     0.09      20.50     
          21.40     0.10      20.50     
          21.45     0.10      20.50     
          21.50     0.10      20.50     
          21.55     0.10      20.50     
          21.60     0.10      20.50     
          21.65     0.10      20.50     
          21.70     0.10      20.50     
          21.75     0.10      20.50     
          21.80     0.10      20.50     
          21.85     0.09      20.50     
          21.90     0.09      20.50     
          21.95     0.09      20.50     
          22.00     0.09      20.50     
          22.05     0.09      20.50     
          22.10     0.09      20.50     
          22.15     0.09      20.50     
          22.20     0.09      20.49     
          22.25     0.08      20.49     
          22.30     0.08      20.49     
          22.35     0.08      20.49     
          22.40     0.08      20.49     
          22.45     0.08      20.48     
          22.50     0.08      20.48     
          22.55     0.09      20.48     
          22.60     0.09      20.48     
          22.65     0.09      20.48     
          22.70     0.09      20.48     
          22.75     0.09      20.48     
          22.80     0.09      20.47     
          22.85     0.09      20.47     
          22.90     0.10      20.47     
          22.95     0.10      20.47     
          23.00     0.10      20.47     
          23.05     0.10      20.47     
          23.10     0.10      20.47     
          23.15     0.10      20.47     
          23.20     0.10      20.47     
          23.25     0.10      20.47     
          23.30     0.10      20.47     
          23.35     0.10      20.47     
          23.40     0.10      20.47     
          23.45     0.10      20.47     
          23.50     0.10      20.47     
          23.55     0.10      20.47     
          23.60     0.10      20.47     
          23.65     0.10      20.47     
          23.70     0.10      20.47     
          23.75     0.10      20.47     
          23.80     0.10      20.47     
          23.85     0.10      20.47     
          23.90     0.10      20.47     
          23.95     0.10      20.47     
          24.00     0.10      20.47     
          24.05     0.10      20.47     
          24.10     0.10      20.47     
          24.15     0.10      20.47     
          24.20     0.10      20.47     
          24.25     0.10      20.47     
          24.30     0.10      20.47     
          24.35     0.10      20.47     
          24.40     0.10      20.47     
          24.45     0.10      20.47     
          24.50     0.10      20.47     
          24.55     0.10      20.48     
          24.60     0.10      20.48     
          24.65     0.10      20.48     
          24.70     0.10      20.48     
          24.75     0.10      20.48     
          24.80     0.10      20.48     
          24.85     0.10      20.48     
          24.90     0.10      20.48     
          24.95     0.10      20.48     
          25.00     0.10      20.48     
          25.05     0.10      20.48     
          25.10     0.10      20.48     
          25.15     0.10      20.48     
          25.20     0.10      20.48     
          25.25     0.10      20.48     
          25.30     0.10      20.48     
          25.35     0.10      20.48     
          25.40     0.10      20.47     
          25.45     0.10      20.47     
          25.50     0.10      20.47     
          25.55     0.09      20.47     
          25.60     0.09      20.47     
          25.65     0.09      20.47     
          25.70     0.09      20.47     
          25.75     0.09      20.47     
          25.80     0.09      20.47     
          25.85     0.10      20.47     
          25.90     0.10      20.47     
          25.95     0.10      20.47     
          26.00     0.10      20.47     
          26.05     0.10      20.47     
          26.10     0.10      20.47     
          26.15     0.10      20.47     
          26.20     0.10      20.47     
          26.25     0.10      20.47     
          26.30     0.10      20.47     
          26.35     0.10      20.47     
          26.40     0.10      20.47     
          26.45     0.10      20.47     
          26.50     0.10      20.47     
          26.55     0.10      20.47     
          26.60     0.10      20.47     
          26.65     0.10      20.47     
          26.70     0.10      20.47     
          26.75     0.10      20.47     
          26.80     0.10      20.47     
          26.85     0.10      20.47     
          26.90     0.10      20.47     
          26.95     0.11      20.47     
          27.00     0.11      20.47     
          27.05     0.11      20.47     
          27.10     0.10      20.47     
          27.15     0.10      20.47     
          27.20     0.10      20.47     
          27.25     0.10      20.47     
          27.30     0.10      20.47     
          27.35     0.10      20.47     
          27.40     0.10      20.47     
          27.45     0.10      20.48     
          27.50     0.10      20.48     
          27.55     0.10      20.48     
          27.60     0.10      20.48     
          27.65     0.10      20.48     
          27.70     0.10      20.48     
          27.75     0.10      20.48     
          27.80     0.10      20.48     
          27.85     0.10      20.48     
          27.90     0.09      20.48     
          27.95     0.09      20.48     
          28.00     0.09      20.47     
          28.05     0.09      20.47     
          28.10     0.09      20.47     
          28.15     0.09      20.47     
          28.20     0.10      20.47     
          28.25     0.10      20.47     
          28.30     0.10      20.47     
          28.35     0.10      20.47     
          28.40     0.10      20.47     
          28.45     0.11      20.47     
          28.50     0.11      20.47     
          28.55     0.11      20.47     
          28.60     0.11      20.47     
          28.65     0.11      20.48     
          28.70     0.11      20.48     
          28.75     0.11      20.48     
          28.80     0.11      20.48     
          28.85     0.11      20.48     
          28.90     0.11      20.48     
          28.95     0.11      20.48     
          29.00     0.11      20.48     
          29.05     0.11      20.48     
          29.10     0.11      20.48     
          29.15     0.11      20.49     
          29.20     0.11      20.49     
          29.25     0.11      20.49     
          29.30     0.11      20.49     
          29.35     0.11      20.49     
          29.40     0.11      20.49     
          29.45     0.11      20.49     
          29.50     0.11      20.49     
          29.55     0.11      20.50     
          29.60     0.11      20.50     
          29.65     0.11      20.50     
          29.70     0.11      20.50     
          29.75     0.10      20.50     
          29.80     0.10      20.50     
          29.85     0.10      20.50     
          29.90     0.10      20.50     
          29.95     0.10      20.50     
          30.00     0.10      20.50     
          30.05     0.10      20.50     
          30.10     0.10      20.50     
          30.15     0.10      20.50     
          30.20     0.10      20.50     
          30.25     0.10      20.50     
          30.30     0.10      20.50     
          30.35     0.10      20.50     
          30.40     0.10      20.50     
          30.45     0.10      20.50     
          30.50     0.10      20.50     
          30.55     0.10      20.50     
          30.60     0.10      20.50     
          30.65     0.11      20.50     
          30.70     0.11      20.50     
          30.75     0.10      20.51     
          30.80     0.10      20.51     
          30.85     0.10      20.51     
          30.90     0.09      20.51     
          30.95     0.09      20.50     
          31.00     0.08      20.50     
          31.05     0.07      20.50     
          31.10     0.06      20.50     
          31.15     0.05      20.49     
          31.20     0.04      20.48     
          31.25     0.04      20.48     
          31.30     0.03      20.47     
          31.35     0.03      20.46     
          31.40     0.03      20.45     
          31.45     0.03      20.44     
          31.50     0.03      20.44     
          31.55     0.03      20.43     
          31.60     0.03      20.42     
          31.65     0.03      20.41     
          31.70     0.03      20.40     
          31.75     0.03      20.39     
          31.80     0.03      20.39     
          31.85     0.03      20.38     
          31.90     0.03      20.37     
          31.95     0.03      20.36     
          32.00     0.03      20.35     
          32.05     0.03      20.34     
          32.10     0.03      20.33     
          32.15     0.03      20.32     
          32.20     0.03      20.32     
          32.25     0.04      20.31     
          32.30     0.03      20.30     
          32.35     0.03      20.29     
          32.40     0.03      20.29     
          32.45     0.03      20.28     
          32.50     0.03      20.27     
          32.55     0.03      20.26     
          32.60     0.03      20.25     
          32.65     0.03      20.25     
          32.70     0.03      20.24     
          32.75     0.03      20.23     
          32.80     0.03      20.22     
          32.85     0.03      20.21     
          32.90     0.03      20.20     
          32.95     0.03      20.19     
          33.00     0.03      20.19     
          33.05     0.03      20.18     
          33.10     0.03      20.17     
          33.15     0.03      20.16     
          33.20     0.03      20.15     
          33.25     0.03      20.14     
          33.30     0.03      20.14     
          33.35     0.03      20.13     
          33.40     0.03      20.12     
          33.45     0.03      20.11     
          33.50     0.03      20.10     
          33.55     0.03      20.09     
          33.60     0.03      20.08     
          33.65     0.03      20.08     
          33.70     0.03      20.07     
          33.75     0.03      20.06     
          33.80     0.03      20.05     
          33.85     0.03      20.05     
          33.90     0.03      20.04     
          33.95     0.03      20.03     
          34.00     0.03      20.02     
          34.05     0.03      20.01     
          34.10     0.03      20.00     
          34.15     0.03      20.00     
          34.20     0.03      19.99     
          34.25     0.03      19.98     
          34.30     0.03      19.97     
          34.35     0.03      19.97     
          34.40     0.03      19.96     
          34.45     0.04      19.95     
          34.50     0.04      19.94     
          34.55     0.04      19.93     
          34.60     0.04      19.93     
          34.65     0.04      19.92     
          34.70     0.04      19.91     
          34.75     0.04      19.91     
          34.80     0.04      19.90     
          34.85     0.04      19.89     
          34.90     0.03      19.88     
          34.95     0.03      19.88     
          35.00     0.03      19.87     
          35.05     0.03      19.86     
          35.10     0.04      19.85     
          35.15     0.04      19.84     
          35.20     0.04      19.84     
          35.25     0.04      19.83     
          35.30     0.05      19.83     
          35.35     0.05      19.82     
          35.40     0.05      19.81     
          35.45     0.05      19.81     
          35.50     0.05      19.80     
          35.55     0.06      19.80     
          35.60     0.06      19.79     
          35.65     0.06      19.79     
          35.70     0.05      19.78     
          35.75     0.05      19.78     
          35.80     0.05      19.77     
          35.85     0.05      19.77     
          35.90     0.06      19.76     
          35.95     0.06      19.76     
          36.00     0.06      19.75     
          36.05     0.06      19.75     
          36.10     0.06      19.74     
          36.15     0.06      19.74     
          36.20     0.06      19.73     
          36.25     0.06      19.73     
          36.30     0.06      19.73     
          36.35     0.06      19.72     
          36.40     0.06      19.72     
          36.45     0.06      19.72     
          36.50     0.06      19.71     
          36.55     0.06      19.71     
          36.60     0.06      19.70     
          36.65     0.06      19.70     
          36.70     0.05      19.69     
          36.75     0.05      19.69     
          36.80     0.05      19.68     
          36.85     0.05      19.68     
          36.90     0.05      19.67     
          36.95     0.05      19.66     
          37.00     0.05      19.66     
          37.05     0.05      19.65     
          37.10     0.05      19.65     
          37.15     0.05      19.64     
          37.20     0.05      19.64     
          37.25     0.05      19.63     
          37.30     0.05      19.63     
          37.35     0.05      19.62     
          37.40     0.05      19.62     
          37.45     0.06      19.61     
          37.50     0.06      19.61     
          37.55     0.06      19.60     
          37.60     0.06      19.60     
          37.65     0.06      19.59     
          37.70     0.06      19.59     
          37.75     0.06      19.59     
          37.80     0.06      19.58     
          37.85     0.06      19.58     
          37.90     0.06      19.57     
          37.95     0.06      19.57     
          38.00     0.06      19.56     
          38.05     0.05      19.56     
          38.10     0.05      19.55     
          38.15     0.06      19.55     
          38.20     0.06      19.54     
          38.25     0.07      19.54     
          38.30     0.07      19.53     
          38.35     0.08      19.53     
          38.40     0.09      19.53     
          38.45     0.09      19.53     
          38.50     0.09      19.53     
          38.55     0.10      19.53     
          38.60     0.10      19.53     
          38.65     0.10      19.53     
          38.70     0.10      19.53     
          38.75     0.10      19.54     
          38.80     0.10      19.54     
          38.85     0.10      19.54     
          38.90     0.10      19.54     
          38.95     0.10      19.54     
          39.00     0.10      19.54     
          39.05     0.10      19.54     
          39.10     0.10      19.54     
          39.15     0.10      19.54     
          39.20     0.10      19.54     
          39.25     0.10      19.55     
          39.30     0.10      19.55     
          39.35     0.10      19.55     
          39.40     0.10      19.55     
          39.45     0.10      19.55     
          39.50     0.10      19.55     
          39.55     0.10      19.55     
          39.60     0.10      19.55     
          39.65     0.10      19.56     
          39.70     0.10      19.56     
          39.75     0.10      19.56     
          39.80     0.10      19.56     
          39.85     0.10      19.56     
          39.90     0.10      19.56     
          39.95     0.10      19.56     
          40.00     0.10      19.56     
          40.05     0.10      19.56     
          40.10     0.10      19.57     
          40.15     0.10      19.57     
          40.20     0.10      19.57     
          40.25     0.10      19.57     
          40.30     0.10      19.57     
          40.35     0.10      19.57     
          40.40     0.10      19.57     
          40.45     0.10      19.57     
          40.50     0.10      19.57     
          40.55     0.10      19.57     
          40.60     0.10      19.57     
          40.65     0.10      19.57     
          40.70     0.10      19.57     
          40.75     0.10      19.57     
          40.80     0.10      19.58     
          40.85     0.11      19.58     
          40.90     0.11      19.58     
          40.95     0.11      19.58     
          41.00     0.11      19.58     
          41.05     0.11      19.58     
          41.10     0.11      19.59     
          41.15     0.11      19.59     
          41.20     0.11      19.59     
          41.25     0.11      19.59     
          41.30     0.11      19.59     
          41.35     0.11      19.59     
          41.40     0.11      19.60     
          41.45     0.11      19.60     
          41.50     0.11      19.60     
          41.55     0.11      19.60     
          41.60     0.11      19.60     
          41.65     0.11      19.60     
          41.70     0.11      19.61     
          41.75     0.10      19.61     
          41.80     0.10      19.61     
          41.85     0.10      19.61     
          41.90     0.10      19.61     
          41.95     0.10      19.61     
          42.00     0.10      19.61     
          42.05     0.10      19.61     
          42.10     0.10      19.61     
          42.15     0.10      19.61     
          42.20     0.10      19.61     
          42.25     0.10      19.61     
          42.30     0.10      19.62     
          42.35     0.10      19.62     
          42.40     0.10      19.62     
          42.45     0.10      19.62     
          42.50     0.10      19.62     
          42.55     0.10      19.62     
          42.60     0.10      19.62     
          42.65     0.10      19.62     
          42.70     0.10      19.62     
          42.75     0.10      19.62     
          42.80     0.10      19.62     
          42.85     0.10      19.62     
          42.90     0.10      19.62     
          42.95     0.10      19.63     
          43.00     0.10      19.63     
          43.05     0.10      19.63     
          43.10     0.10      19.63     
          43.15     0.10      19.63     
          43.20     0.10      19.63     
          43.25     0.10      19.63     
          43.30     0.10      19.63     
          43.35     0.10      19.63     
          43.40     0.11      19.63     
          43.45     0.11      19.63     
          43.50     0.10      19.64     
          43.55     0.10      19.64     
          43.60     0.10      19.64     
          43.65     0.10      19.64     
          43.70     0.10      19.64     
          43.75     0.11      19.64     
          43.80     0.11      19.64     
          43.85     0.11      19.65     
          43.90     0.11      19.65     
          43.95     0.11      19.65     
          44.00     0.11      19.65     
          44.05     0.11      19.65     
          44.10     0.11      19.65     
          44.15     0.10      19.66     
          44.20     0.10      19.66     
          44.25     0.10      19.66     
          44.30     0.10      19.66     
          44.35     0.10      19.66     
          44.40     0.10      19.66     
          44.45     0.10      19.66     
          44.50     0.10      19.66     
          44.55     0.10      19.67     
          44.60     0.10      19.67     
          44.65     0.10      19.67     
          44.70     0.10      19.67     
          44.75     0.10      19.67     
          44.80     0.10      19.67     
          44.85     0.10      19.67     
          44.90     0.10      19.67     
          44.95     0.10      19.68     
          45.00     0.10      19.68     
          45.05     0.10      19.68     
          45.10     0.10      19.68     
          45.15     0.10      19.68     
          45.20     0.10      19.68     
          45.25     0.10      19.68     
          45.30     0.10      19.68     
          45.35     0.11      19.68     
          45.40     0.11      19.69     
          45.45     0.11      19.69     
          45.50     0.11      19.69     
          45.55     0.11      19.69     
          45.60     0.10      19.69     
          45.65     0.10      19.69     
          45.70     0.10      19.69     
          45.75     0.10      19.69     
          45.80     0.10      19.70     
          45.85     0.10      19.70     
          45.90     0.10      19.70     
          45.95     0.11      19.70     
          46.00     0.11      19.70     
          46.05     0.11      19.70     
          46.10     0.11      19.70     
          46.15     0.11      19.71     
          46.20     0.11      19.71     
          46.25     0.11      19.71     
          46.30     0.11      19.71     
          46.35     0.11      19.71     
          46.40     0.11      19.71     
          46.45     0.11      19.72     
          46.50     0.11      19.72     
          46.55     0.11      19.72     
          46.60     0.11      19.72     
          46.65     0.10      19.72     
          46.70     0.10      19.72     
          46.75     0.10      19.72     
          46.80     0.10      19.73     
          46.85     0.10      19.73     
          46.90     0.10      19.73     
          46.95     0.10      19.73     
          47.00     0.10      19.73     
          47.05     0.10      19.73     
          47.10     0.10      19.73     
          47.15     0.10      19.73     
          47.20     0.11      19.73     
          47.25     0.11      19.73     
          47.30     0.11      19.74     
          47.35     0.11      19.74     
          47.40     0.11      19.74     
          47.45     0.11      19.74     
          47.50     0.11      19.74     
          47.55     0.11      19.74     
          47.60     0.11      19.75     
          47.65     0.11      19.75     
          47.70     0.11      19.75     
          47.75     0.11      19.75     
          47.80     0.11      19.75     
          47.85     0.11      19.76     
          47.90     0.11      19.76     
          47.95     0.11      19.76     
          48.00     0.11      19.76     
          48.05     0.11      19.76     
          48.10     0.11      19.76     
          48.15     0.11      19.77     
          48.20     0.11      19.77     
          48.25     0.10      19.77     
          48.30     0.10      19.77     
          48.35     0.10      19.77     
          48.40     0.11      19.77     
          48.45     0.11      19.77     
          48.50     0.11      19.78     
          48.55     0.11      19.78     
          48.60     0.11      19.78     
          48.65     0.11      19.78     
          48.70     0.11      19.78     
          48.75     0.11      19.79     
          48.80     0.11      19.79     
          48.85     0.11      19.79     
          48.90     0.11      19.79     
          48.95     0.11      19.79     
          49.00     0.11      19.80     
          49.05     0.11      19.80     
          49.10     0.11      19.80     
          49.15     0.11      19.80     
          49.20     0.11      19.80     
          49.25     0.11      19.80     
          49.30     0.11      19.81     
          49.35     0.11      19.81     
          49.40     0.11      19.81     
          49.45     0.11      19.81     
          49.50     0.11      19.82     
          49.55     0.11      19.82     
          49.60     0.11      19.82     
          49.65     0.11      19.82     
          49.70     0.11      19.82     
          49.75     0.11      19.83     
          49.80     0.11      19.83     
          49.85     0.11      19.83     
