
          s         kW        km/hr
          6.25      N/A       N/A       
          6.30      N/A       N/A       
          6.35      N/A       N/A       
          6.40      N/A       N/A       
          6.45      N/A       N/A       
          6.50      N/A       N/A       
          6.55      N/A       N/A       
          6.60      N/A       N/A       
          6.65      N/A       N/A       
          6.70      N/A       N/A       
          6.75      N/A       N/A       
          6.80      N/A       N/A       
          6.85      N/A       N/A       
          6.90      N/A       N/A       
          6.95      N/A       N/A       
          7.00      N/A       N/A       
          7.05      N/A       N/A       
          7.10      N/A       N/A       
          7.15      N/A       N/A       
          7.20      N/A       N/A       
          7.25      N/A       N/A       
          7.30      N/A       N/A       
          7.35      N/A       N/A       
          7.40      N/A       N/A       
          7.45      N/A       N/A       
          7.50      N/A       N/A       
          7.55      N/A       N/A       
          7.60      N/A       N/A       
          7.65      N/A       N/A       
          7.70      N/A       N/A       
          7.75      N/A       N/A       
          7.80      N/A       N/A       
          7.85      N/A       N/A       
          7.90      N/A       N/A       
          7.95      N/A       N/A       
          8.00      N/A       N/A       
          8.05      N/A       N/A       
          8.10      N/A       N/A       
          8.15      N/A       N/A       
          8.20      N/A       N/A       
          8.25      N/A       N/A       
          8.30      N/A       N/A       
          8.35      N/A       N/A       
          8.40      N/A       N/A       
          8.45      N/A       N/A       
          8.50      N/A       N/A       
          8.55      N/A       N/A       
          8.60      N/A       N/A       
          8.65      N/A       N/A       
          8.70      N/A       N/A       
          8.75      N/A       N/A       
          8.80      N/A       N/A       
          8.85      N/A       N/A       
          8.90      N/A       N/A       
          8.95      N/A       N/A       
          9.00      N/A       N/A       
          9.05      N/A       N/A       
          9.10      N/A       N/A       
          9.15      N/A       N/A       
          9.20      N/A       N/A       
          9.25      N/A       N/A       
          9.30      N/A       N/A       
          9.35      N/A       N/A       
          9.40      N/A       N/A       
          9.45      N/A       N/A       
          9.50      N/A       N/A       
          9.55      N/A       N/A       
          9.60      N/A       N/A       
          9.65      N/A       N/A       
          9.70      N/A       N/A       
          9.75      N/A       N/A       
          9.80      N/A       N/A       
          9.85      N/A       N/A       
          9.90      N/A       N/A       
          9.95      N/A       N/A       
          10.00     N/A       N/A       
          10.05     N/A       N/A       
          10.10     N/A       N/A       
          10.15     N/A       N/A       
          10.20     N/A       N/A       
          10.25     N/A       N/A       
          10.30     N/A       N/A       
          10.35     N/A       N/A       
          10.40     N/A       N/A       
          10.45     N/A       N/A       
          10.50     N/A       N/A       
          10.55     N/A       N/A       
          10.60     N/A       N/A       
          10.65     N/A       N/A       
          10.70     N/A       N/A       
          10.75     N/A       N/A       
          10.80     N/A       N/A       
          10.85     N/A       N/A       
          10.90     N/A       N/A       
          10.95     N/A       N/A       
          11.00     N/A       N/A       
          11.05     N/A       N/A       
          11.10     N/A       N/A       
          11.15     N/A       N/A       
          11.20     N/A       N/A       
          11.25     N/A       N/A       
          11.30     N/A       N/A       
          11.35     N/A       N/A       
          11.40     N/A       N/A       
          11.45     N/A       N/A       
          11.50     N/A       N/A       
          11.55     N/A       N/A       
          11.60     N/A       N/A       
          11.65     N/A       N/A       
          11.70     N/A       N/A       
          11.75     N/A       N/A       
          11.80     N/A       N/A       
          11.85     N/A       N/A       
          11.90     N/A       N/A       
          11.95     N/A       N/A       
          12.00     N/A       N/A       
          12.05     N/A       N/A       
          12.10     N/A       N/A       
          12.15     N/A       N/A       
          12.20     N/A       N/A       
          12.25     N/A       N/A       
          12.30     N/A       N/A       
          12.35     N/A       N/A       
          12.40     N/A       N/A       
          12.45     N/A       N/A       
          12.50     N/A       N/A       
          12.55     N/A       N/A       
          12.60     N/A       N/A       
          12.65     N/A       N/A       
          12.70     N/A       N/A       
          12.75     N/A       N/A       
          12.80     N/A       N/A       
          12.85     N/A       N/A       
          12.90     N/A       N/A       
          12.95     N/A       N/A       
          13.00     N/A       N/A       
          13.05     N/A       N/A       
          13.10     N/A       N/A       
          13.15     N/A       N/A       
          13.20     N/A       N/A       
          13.25     N/A       N/A       
          13.30     N/A       N/A       
          13.35     N/A       N/A       
          13.40     N/A       N/A       
          13.45     N/A       N/A       
          13.50     N/A       N/A       
          13.55     N/A       N/A       
          13.60     N/A       N/A       
          13.65     N/A       N/A       
          13.70     N/A       N/A       
          13.75     N/A       N/A       
          13.80     N/A       N/A       
          13.85     N/A       N/A       
          13.90     N/A       N/A       
          13.95     N/A       N/A       
          14.00     N/A       N/A       
          14.05     N/A       N/A       
          14.10     N/A       N/A       
          14.15     N/A       N/A       
          14.20     N/A       N/A       
          14.25     N/A       N/A       
          14.30     N/A       N/A       
          14.35     N/A       N/A       
          14.40     N/A       6.34      
          14.45     N/A       6.45      
          14.50     N/A       6.57      
          14.55     N/A       6.68      
          14.60     N/A       6.80      
          14.65     N/A       6.91      
          14.70     N/A       7.03      
          14.75     N/A       7.14      
          14.80     0.37      7.26      
          14.85     0.37      7.37      
          14.90     0.37      7.49      
          14.95     0.37      7.60      
          15.00     0.37      7.72      
          15.05     0.37      7.83      
          15.10     0.38      7.95      
          15.15     0.38      8.05      
          15.20     0.38      8.15      
          15.25     0.38      8.25      
          15.30     0.38      8.35      
          15.35     0.38      8.44      
          15.40     0.38      8.54      
          15.45     0.37      8.64      
          15.50     0.35      8.74      
          15.55     0.32      8.84      
          15.60     0.30      8.94      
          15.65     0.27      9.04      
          15.70     0.25      9.14      
          15.75     0.22      9.18      
          15.80     0.19      9.19      
          15.85     0.16      9.20      
          15.90     0.13      9.21      
          15.95     0.11      9.22      
          16.00     0.08      9.23      
          16.05     0.07      9.24      
          16.10     0.06      9.25      
          16.15     0.05      9.26      
          16.20     0.04      9.27      
          16.25     0.03      9.28      
          16.30     0.02      9.27      
          16.35     0.01      9.26      
          16.40     0.00      9.24      
          16.45     -0.01     9.22      
          16.50     -0.02     9.21      
          16.55     -0.02     9.19      
          16.60     -0.02     9.17      
          16.65     -0.02     9.16      
          16.70     -0.01     9.14      
          16.75     -0.01     9.12      
          16.80     -0.01     9.10      
          16.85     0.00      9.09      
          16.90     0.00      9.09      
          16.95     0.01      9.08      
          17.00     0.01      9.07      
          17.05     0.01      9.07      
          17.10     0.02      9.06      
          17.15     0.02      9.06      
          17.20     0.02      9.05      
          17.25     0.02      9.05      
          17.30     0.02      9.04      
          17.35     0.02      9.03      
          17.40     0.02      9.03      
          17.45     0.02      9.03      
          17.50     0.02      9.02      
          17.55     0.02      9.02      
          17.60     0.03      9.02      
          17.65     0.03      9.01      
          17.70     0.03      9.01      
          17.75     0.04      9.01      
          17.80     0.04      9.01      
          17.85     0.05      9.00      
          17.90     0.05      9.00      
          17.95     0.06      9.00      
          18.00     0.06      9.01      
          18.05     0.07      9.02      
          18.10     0.08      9.04      
          18.15     0.08      9.05      
          18.20     0.09      9.07      
          18.25     0.09      9.08      
          18.30     0.10      9.10      
          18.35     0.10      9.11      
          18.40     0.11      9.13      
          18.45     0.12      9.14      
          18.50     0.12      9.16      
          18.55     0.13      9.18      
          18.60     0.13      9.21      
          18.65     0.14      9.24      
          18.70     0.14      9.27      
          18.75     0.15      9.31      
          18.80     0.15      9.34      
          18.85     0.16      9.37      
          18.90     0.16      9.40      
          18.95     0.16      9.43      
          19.00     0.16      9.46      
          19.05     0.16      9.49      
          19.10     0.16      9.52      
          19.15     0.16      9.56      
          19.20     0.16      9.59      
          19.25     0.17      9.62      
          19.30     0.17      9.65      
          19.35     0.17      9.69      
          19.40     0.17      9.72      
          19.45     0.17      9.75      
          19.50     0.17      9.78      
          19.55     0.17      9.81      
          19.60     0.17      9.85      
          19.65     0.17      9.88      
          19.70     0.17      9.91      
          19.75     0.17      9.95      
          19.80     0.17      9.98      
          19.85     0.17      10.01     
          19.90     0.18      10.04     
          19.95     0.18      10.08     
          20.00     0.18      10.11     
          20.05     0.18      10.14     
          20.10     0.18      10.18     
          20.15     0.18      10.21     
          20.20     0.18      10.24     
          20.25     0.18      10.27     
          20.30     0.18      10.30     
          20.35     0.18      10.34     
          20.40     0.18      10.37     
          20.45     0.17      10.40     
          20.50     0.17      10.43     
          20.55     0.17      10.46     
          20.60     0.16      10.49     
          20.65     0.16      10.52     
          20.70     0.16      10.55     
          20.75     0.16      10.57     
          20.80     0.15      10.59     
          20.85     0.15      10.62     
          20.90     0.15      10.64     
          20.95     0.14      10.67     
          21.00     0.13      10.69     
          21.05     0.13      10.72     
          21.10     0.12      10.74     
          21.15     0.12      10.75     
          21.20     0.11      10.76     
          21.25     0.10      10.77     
          21.30     0.10      10.78     
          21.35     0.09      10.80     
          21.40     0.09      10.81     
          21.45     0.08      10.82     
          21.50     0.07      10.83     
          21.55     0.07      10.84     
          21.60     0.06      10.84     
          21.65     0.06      10.84     
          21.70     0.05      10.84     
          21.75     0.04      10.84     
          21.80     0.04      10.83     
          21.85     0.03      10.83     
          21.90     0.02      10.83     
          21.95     0.02      10.83     
          22.00     0.01      10.83     
          22.05     0.00      10.82     
          22.10     0.00      10.81     
          22.15     -0.01     10.79     
          22.20     -0.02     10.77     
          22.25     -0.02     10.75     
          22.30     -0.03     10.74     
          22.35     -0.03     10.72     
          22.40     -0.03     10.70     
          22.45     -0.03     10.69     
          22.50     -0.03     10.67     
          22.55     -0.03     10.65     
          22.60     -0.03     10.63     
          22.65     -0.03     10.62     
          22.70     -0.03     10.60     
          22.75     -0.03     10.58     
          22.80     -0.03     10.56     
          22.85     -0.03     10.54     
          22.90     -0.02     10.53     
          22.95     -0.02     10.51     
          23.00     -0.02     10.49     
          23.05     -0.02     10.48     
          23.10     -0.01     10.46     
          23.15     -0.01     10.45     
          23.20     -0.01     10.44     
          23.25     -0.01     10.43     
          23.30     -0.01     10.41     
          23.35     0.00      10.40     
          23.40     0.00      10.39     
          23.45     0.00      10.38     
          23.50     0.00      10.37     
          23.55     0.00      10.36     
          23.60     0.00      10.35     
          23.65     0.01      10.34     
          23.70     0.01      10.33     
          23.75     0.01      10.32     
          23.80     0.00      10.31     
          23.85     0.00      10.31     
          23.90     0.00      10.30     
          23.95     -0.01     10.29     
          24.00     -0.01     10.28     
          24.05     -0.01     10.26     
          24.10     -0.02     10.25     
          24.15     -0.02     10.23     
          24.20     -0.02     10.21     
          24.25     -0.03     10.19     
          24.30     -0.03     10.18     
          24.35     -0.03     10.16     
          24.40     -0.03     10.14     
          24.45     -0.03     10.12     
          24.50     -0.03     10.11     
          24.55     -0.03     10.09     
          24.60     -0.03     10.07     
          24.65     -0.03     10.05     
          24.70     -0.03     10.03     
          24.75     -0.03     10.02     
          24.80     -0.03     10.00     
          24.85     -0.03     9.98      
          24.90     -0.03     9.96      
          24.95     -0.03     9.94      
          25.00     -0.03     9.92      
          25.05     -0.03     9.91      
          25.10     -0.03     9.89      
          25.15     -0.03     9.87      
          25.20     -0.02     9.86      
          25.25     -0.02     9.84      
          25.30     -0.02     9.83      
          25.35     -0.02     9.81      
          25.40     -0.02     9.79      
          25.45     -0.02     9.78      
          25.50     -0.02     9.76      
          25.55     -0.02     9.74      
          25.60     -0.02     9.73      
          25.65     -0.02     9.71      
          25.70     -0.02     9.70      
          25.75     -0.02     9.68      
          25.80     -0.02     9.67      
          25.85     -0.02     9.65      
          25.90     -0.02     9.64      
          25.95     -0.01     9.62      
          26.00     -0.01     9.61      
          26.05     -0.01     9.59      
          26.10     -0.01     9.58      
          26.15     -0.01     9.57      
          26.20     -0.01     9.55      
          26.25     -0.01     9.54      
          26.30     0.00      9.53      
          26.35     0.00      9.52      
          26.40     0.00      9.51      
          26.45     0.00      9.50      
          26.50     0.01      9.49      
          26.55     0.01      9.47      
          26.60     0.01      9.46      
          26.65     0.02      9.46      
          26.70     0.02      9.46      
          26.75     0.02      9.45      
          26.80     0.02      9.45      
          26.85     0.03      9.45      
          26.90     0.03      9.44      
          26.95     0.03      9.44      
          27.00     0.03      9.44      
          27.05     0.04      9.44      
          27.10     0.04      9.43      
          27.15     0.04      9.43      
          27.20     0.04      9.43      
          27.25     0.04      9.44      
          27.30     0.05      9.44      
          27.35     0.05      9.44      
          27.40     0.05      9.45      
          27.45     0.05      9.45      
          27.50     0.05      9.45      
          27.55     0.06      9.46      
          27.60     0.06      9.46      
          27.65     0.06      9.46      
          27.70     0.06      9.47      
          27.75     0.06      9.47      
          27.80     0.06      9.48      
          27.85     0.07      9.49      
          27.90     0.07      9.50      
          27.95     0.07      9.51      
          28.00     0.07      9.51      
          28.05     0.07      9.52      
          28.10     0.08      9.53      
          28.15     0.08      9.54      
          28.20     0.08      9.55      
          28.25     0.08      9.56      
          28.30     0.08      9.57      
          28.35     0.08      9.58      
          28.40     0.09      9.59      
          28.45     0.09      9.61      
          28.50     0.09      9.62      
          28.55     0.09      9.63      
          28.60     0.09      9.64      
          28.65     0.09      9.66      
          28.70     0.09      9.67      
          28.75     0.09      9.68      
          28.80     0.09      9.69      
          28.85     0.09      9.71      
          28.90     0.09      9.72      
          28.95     0.10      9.74      
          29.00     0.09      9.75      
          29.05     0.09      9.76      
          29.10     0.09      9.78      
          29.15     0.08      9.79      
          29.20     0.07      9.81      
          29.25     0.07      9.82      
          29.30     0.06      9.83      
          29.35     0.05      9.83      
          29.40     0.05      9.82      
          29.45     0.04      9.82      
          29.50     0.03      9.81      
          29.55     0.03      9.81      
          29.60     0.02      9.81      
          29.65     0.02      9.80      
          29.70     0.02      9.80      
          29.75     0.02      9.80      
          29.80     0.02      9.79      
          29.85     0.01      9.78      
          29.90     0.01      9.77      
          29.95     0.01      9.76      
          30.00     0.01      9.75      
          30.05     0.01      9.74      
          30.10     0.01      9.73      
          30.15     0.01      9.73      
          30.20     0.02      9.72      
          30.25     0.03      9.71      
          30.30     0.03      9.70      
          30.35     0.04      9.69      
          30.40     0.04      9.70      
          30.45     0.05      9.71      
          30.50     0.06      9.71      
          30.55     0.06      9.72      
          30.60     0.07      9.73      
          30.65     0.07      9.74      
          30.70     0.07      9.74      
          30.75     0.07      9.75      
          30.80     0.07      9.76      
          30.85     0.07      9.76      
          30.90     0.07      9.77      
          30.95     0.07      9.78      
          31.00     0.07      9.79      
          31.05     0.07      9.80      
          31.10     0.07      9.81      
          31.15     0.07      9.82      
          31.20     0.07      9.82      
          31.25     0.07      9.83      
          31.30     0.06      9.84      
          31.35     0.06      9.85      
          31.40     0.06      9.86      
          31.45     0.05      9.85      
          31.50     0.05      9.85      
          31.55     0.05      9.85      
          31.60     0.04      9.85      
          31.65     0.04      9.85      
          31.70     0.04      9.85      
          31.75     0.03      9.85      
          31.80     0.03      9.85      
          31.85     0.02      9.85      
          31.90     0.02      9.85      
          31.95     0.02      9.84      
          32.00     0.01      9.83      
          32.05     0.01      9.82      
          32.10     0.00      9.81      
          32.15     0.00      9.80      
          32.20     0.00      9.79      
          32.25     0.00      9.78      
          32.30     0.00      9.77      
          32.35     0.00      9.76      
          32.40     -0.01     9.75      
          32.45     -0.01     9.73      
          32.50     -0.01     9.72      
          32.55     -0.01     9.71      
          32.60     -0.01     9.69      
          32.65     -0.01     9.68      
          32.70     -0.01     9.67      
          32.75     -0.01     9.66      
          32.80     -0.01     9.64      
          32.85     -0.01     9.63      
          32.90     -0.01     9.62      
          32.95     -0.01     9.60      
          33.00     -0.01     9.59      
          33.05     -0.01     9.58      
          33.10     0.00      9.57      
          33.15     0.00      9.56      
          33.20     0.00      9.55      
          33.25     0.00      9.53      
          33.30     0.00      9.52      
          33.35     0.00      9.51      
          33.40     0.00      9.50      
          33.45     0.00      9.49      
          33.50     0.00      9.48      
          33.55     0.00      9.47      
          33.60     0.00      9.46      
          33.65     0.00      9.45      
          33.70     0.00      9.44      
          33.75     0.00      9.43      
          33.80     0.00      9.42      
          33.85     0.00      9.41      
          33.90     0.00      9.40      
          33.95     0.00      9.39      
          34.00     0.00      9.37      
          34.05     0.00      9.36      
          34.10     0.00      9.35      
          34.15     0.00      9.34      
          34.20     0.00      9.33      
          34.25     0.00      9.32      
          34.30     0.00      9.31      
          34.35     0.00      9.30      
          34.40     0.00      9.29      
          34.45     0.00      9.28      
          34.50     0.00      9.27      
          34.55     0.01      9.26      
          34.60     0.01      9.25      
          34.65     0.01      9.24      
          34.70     0.01      9.24      
          34.75     0.01      9.23      
          34.80     0.01      9.22      
          34.85     0.01      9.22      
          34.90     0.02      9.21      
          34.95     0.03      9.20      
          35.00     0.04      9.20      
          35.05     0.05      9.19      
          35.10     0.06      9.18      
          35.15     0.07      9.18      
          35.20     0.08      9.20      
          35.25     0.09      9.22      
          35.30     0.10      9.24      
          35.35     0.11      9.27      
          35.40     0.12      9.29      
          35.45     0.13      9.31      
          35.50     0.13      9.34      
          35.55     0.14      9.36      
          35.60     0.14      9.38      
          35.65     0.15      9.41      
          35.70     0.15      9.43      
          35.75     0.15      9.46      
          35.80     0.16      9.50      
          35.85     0.16      9.53      
          35.90     0.17      9.57      
          35.95     0.17      9.60      
          36.00     0.17      9.64      
          36.05     0.17      9.67      
          36.10     0.17      9.71      
          36.15     0.17      9.74      
          36.20     0.17      9.78      
          36.25     0.17      9.81      
          36.30     0.17      9.84      
          36.35     0.16      9.87      
          36.40     0.16      9.90      
          36.45     0.16      9.93      
          36.50     0.16      9.96      
          36.55     0.15      9.99      
          36.60     0.14      10.02     
          36.65     0.13      10.05     
          36.70     0.12      10.08     
          36.75     0.11      10.10     
          36.80     0.10      10.11     
          36.85     0.09      10.11     
          36.90     0.08      10.11     
          36.95     0.06      10.12     
          37.00     0.06      10.12     
          37.05     0.05      10.12     
          37.10     0.05      10.12     
          37.15     0.05      10.13     
          37.20     0.05      10.13     
          37.25     0.05      10.13     
          37.30     0.04      10.13     
          37.35     0.04      10.13     
          37.40     0.04      10.13     
          37.45     0.04      10.13     
          37.50     0.04      10.13     
          37.55     0.04      10.12     
          37.60     0.04      10.12     
          37.65     0.04      10.12     
          37.70     0.04      10.12     
          37.75     0.04      10.12     
          37.80     0.04      10.12     
          37.85     0.04      10.12     
          37.90     0.04      10.12     
          37.95     0.04      10.12     
          38.00     0.04      10.12     
          38.05     0.04      10.12     
          38.10     0.04      10.11     
          38.15     0.04      10.11     
          38.20     0.04      10.11     
          38.25     0.04      10.11     
          38.30     0.04      10.11     
          38.35     0.04      10.11     
          38.40     0.04      10.11     
          38.45     0.04      10.11     
          38.50     0.04      10.11     
          38.55     0.04      10.11     
          38.60     0.04      10.11     
          38.65     0.04      10.11     
          38.70     0.04      10.11     
          38.75     0.04      10.11     
          38.80     0.04      10.11     
          38.85     0.04      10.11     
          38.90     0.04      10.11     
          38.95     0.04      10.11     
          39.00     0.04      10.11     
          39.05     0.04      10.11     
          39.10     0.04      10.11     
          39.15     0.04      10.11     
          39.20     0.04      10.11     
          39.25     0.04      10.11     
          39.30     0.04      10.11     
          39.35     0.04      10.11     
          39.40     0.04      10.11     
          39.45     0.04      10.10     
          39.50     0.04      10.10     
          39.55     0.04      10.10     
          39.60     0.04      10.10     
          39.65     0.04      10.10     
          39.70     0.04      10.10     
          39.75     0.04      10.10     
          39.80     0.04      10.10     
          39.85     0.04      10.10     
          39.90     0.04      10.10     
          39.95     0.04      10.10     
          40.00     0.04      10.10     
          40.05     0.04      10.10     
          40.10     0.04      10.10     
          40.15     0.04      10.10     
          40.20     0.04      10.10     
          40.25     0.04      10.10     
          40.30     0.04      10.10     
          40.35     0.04      10.10     
          40.40     0.04      10.10     
          40.45     0.04      10.10     
          40.50     0.04      10.10     
          40.55     0.04      10.10     
          40.60     0.04      10.10     
          40.65     0.04      10.10     
          40.70     0.04      10.10     
          40.75     0.04      10.10     
          40.80     0.04      10.10     
          40.85     0.04      10.10     
          40.90     0.04      10.10     
          40.95     0.04      10.10     
          41.00     0.04      10.10     
          41.05     0.04      10.10     
          41.10     0.04      10.10     
          41.15     0.04      10.10     
          41.20     0.04      10.10     
          41.25     0.04      10.10     
          41.30     0.04      10.10     
          41.35     0.04      10.10     
          41.40     0.04      10.10     
          41.45     0.04      10.10     
          41.50     0.05      10.10     
          41.55     0.05      10.10     
          41.60     0.05      10.10     
          41.65     0.05      10.10     
          41.70     0.05      10.10     
          41.75     0.05      10.11     
          41.80     0.05      10.11     
          41.85     0.05      10.11     
          41.90     0.05      10.11     
          41.95     0.05      10.11     
          42.00     0.05      10.11     
          42.05     0.05      10.11     
          42.10     0.05      10.11     
          42.15     0.05      10.11     
          42.20     0.05      10.11     
          42.25     0.05      10.11     
          42.30     0.05      10.11     
          42.35     0.05      10.11     
          42.40     0.05      10.11     
          42.45     0.05      10.11     
          42.50     0.05      10.12     
          42.55     0.05      10.12     
          42.60     0.05      10.12     
          42.65     0.05      10.12     
          42.70     0.05      10.12     
          42.75     0.05      10.12     
          42.80     0.05      10.12     
          42.85     0.05      10.12     
          42.90     0.05      10.12     
          42.95     0.05      10.12     
          43.00     0.05      10.12     
          43.05     0.05      10.12     
          43.10     0.05      10.13     
          43.15     0.05      10.13     
          43.20     0.05      10.13     
          43.25     0.05      10.13     
          43.30     0.05      10.13     
          43.35     0.05      10.13     
          43.40     0.05      10.13     
          43.45     0.05      10.13     
          43.50     0.05      10.13     
          43.55     0.04      10.13     
          43.60     0.04      10.13     
          43.65     0.04      10.13     
          43.70     0.05      10.13     
          43.75     0.05      10.13     
          43.80     0.05      10.13     
          43.85     0.05      10.13     
          43.90     0.05      10.13     
          43.95     0.05      10.14     
          44.00     0.05      10.14     
          44.05     0.05      10.14     
          44.10     0.05      10.14     
          44.15     0.05      10.14     
          44.20     0.05      10.14     
          44.25     0.05      10.14     
          44.30     0.05      10.14     
          44.35     0.05      10.14     
          44.40     0.05      10.14     
          44.45     0.05      10.15     
          44.50     0.05      10.15     
          44.55     0.05      10.15     
          44.60     0.05      10.15     
          44.65     0.05      10.15     
          44.70     0.05      10.15     
          44.75     0.05      10.15     
          44.80     0.05      10.15     
          44.85     0.05      10.15     
          44.90     0.05      10.15     
          44.95     0.05      10.16     
          45.00     0.05      10.16     
          45.05     0.05      10.16     
          45.10     0.05      10.16     
          45.15     0.05      10.16     
          45.20     0.04      10.16     
          45.25     0.04      10.16     
          45.30     0.04      10.16     
          45.35     0.04      10.16     
          45.40     0.04      10.16     
          45.45     0.04      10.16     
          45.50     0.04      10.16     
          45.55     0.04      10.16     
          45.60     0.04      10.16     
          45.65     0.04      10.16     
          45.70     0.04      10.16     
          45.75     0.04      10.16     
          45.80     0.04      10.16     
          45.85     0.04      10.16     
          45.90     0.04      10.16     
          45.95     0.04      10.16     
          46.00     0.04      10.16     
          46.05     0.05      10.16     
          46.10     0.05      10.16     
          46.15     0.05      10.16     
          46.20     0.05      10.16     
          46.25     0.05      10.16     
          46.30     0.05      10.16     
          46.35     0.05      10.16     
          46.40     0.05      10.16     
          46.45     0.05      10.16     
          46.50     0.05      10.16     
          46.55     0.05      10.17     
          46.60     0.05      10.17     
          46.65     0.05      10.17     
          46.70     0.05      10.17     
          46.75     0.05      10.17     
          46.80     0.05      10.17     
          46.85     0.05      10.17     
          46.90     0.05      10.17     
          46.95     0.05      10.17     
          47.00     0.04      10.17     
          47.05     0.04      10.17     
          47.10     0.04      10.17     
          47.15     0.04      10.17     
          47.20     0.04      10.17     
          47.25     0.04      10.17     
          47.30     0.04      10.17     
          47.35     0.04      10.17     
          47.40     0.04      10.17     
          47.45     0.04      10.17     
          47.50     0.04      10.17     
          47.55     0.04      10.18     
          47.60     0.04      10.18     
          47.65     0.04      10.18     
          47.70     0.05      10.18     
          47.75     0.05      10.18     
          47.80     0.05      10.18     
          47.85     0.05      10.18     
          47.90     0.05      10.18     
          47.95     0.05      10.18     
          48.00     0.05      10.18     
          48.05     0.05      10.18     
          48.10     0.05      10.18     
          48.15     0.05      10.18     
          48.20     0.05      10.18     
          48.25     0.05      10.18     
          48.30     0.05      10.18     
          48.35     0.05      10.18     
          48.40     0.05      10.19     
          48.45     0.05      10.19     
          48.50     0.05      10.19     
          48.55     0.05      10.19     
          48.60     0.05      10.19     
          48.65     0.05      10.19     
          48.70     0.05      10.19     
          48.75     0.05      10.19     
          48.80     0.05      10.19     
          48.85     0.05      10.19     
          48.90     0.04      10.19     
          48.95     0.04      10.19     
          49.00     0.04      10.19     
          49.05     0.04      10.19     
          49.10     0.04      10.19     
          49.15     0.04      10.19     
          49.20     0.04      10.19     
          49.25     0.04      10.19     
          49.30     0.04      10.19     
          49.35     0.04      10.19     
          49.40     0.04      10.19     
          49.45     0.04      10.19     
          49.50     0.04      10.19     
