
          s         kW        km/hr
          6.25      N/A       N/A       
          6.30      N/A       N/A       
          6.35      N/A       N/A       
          6.40      N/A       N/A       
          6.45      N/A       N/A       
          6.50      N/A       N/A       
          6.55      N/A       N/A       
          6.60      N/A       N/A       
          6.65      N/A       N/A       
          6.70      N/A       N/A       
          6.75      N/A       N/A       
          6.80      N/A       N/A       
          6.85      N/A       N/A       
          6.90      N/A       N/A       
          6.95      N/A       N/A       
          7.00      N/A       N/A       
          7.05      N/A       N/A       
          7.10      N/A       N/A       
          7.15      N/A       N/A       
          7.20      N/A       N/A       
          7.25      N/A       N/A       
          7.30      N/A       N/A       
          7.35      N/A       N/A       
          7.40      N/A       N/A       
          7.45      N/A       N/A       
          7.50      N/A       N/A       
          7.55      N/A       N/A       
          7.60      N/A       N/A       
          7.65      N/A       N/A       
          7.70      N/A       N/A       
          7.75      N/A       N/A       
          7.80      N/A       N/A       
          7.85      N/A       N/A       
          7.90      N/A       N/A       
          7.95      N/A       N/A       
          8.00      N/A       N/A       
          8.05      N/A       N/A       
          8.10      N/A       N/A       
          8.15      N/A       N/A       
          8.20      N/A       N/A       
          8.25      N/A       N/A       
          8.30      N/A       N/A       
          8.35      N/A       N/A       
          8.40      N/A       N/A       
          8.45      N/A       N/A       
          8.50      N/A       N/A       
          8.55      N/A       N/A       
          8.60      N/A       N/A       
          8.65      N/A       N/A       
          8.70      N/A       N/A       
          8.75      N/A       N/A       
          8.80      N/A       N/A       
          8.85      N/A       N/A       
          8.90      N/A       N/A       
          8.95      N/A       N/A       
          9.00      N/A       N/A       
          9.05      N/A       N/A       
          9.10      N/A       N/A       
          9.15      N/A       N/A       
          9.20      N/A       N/A       
          9.25      N/A       N/A       
          9.30      N/A       N/A       
          9.35      N/A       N/A       
          9.40      N/A       N/A       
          9.45      N/A       N/A       
          9.50      N/A       N/A       
          9.55      N/A       N/A       
          9.60      N/A       N/A       
          9.65      N/A       N/A       
          9.70      N/A       N/A       
          9.75      N/A       N/A       
          9.80      N/A       N/A       
          9.85      N/A       N/A       
          9.90      N/A       N/A       
          9.95      N/A       N/A       
          10.00     N/A       N/A       
          10.05     N/A       N/A       
          10.10     N/A       N/A       
          10.15     N/A       N/A       
          10.20     N/A       N/A       
          10.25     N/A       N/A       
          10.30     N/A       N/A       
          10.35     N/A       N/A       
          10.40     N/A       N/A       
          10.45     N/A       N/A       
          10.50     N/A       N/A       
          10.55     N/A       N/A       
          10.60     N/A       N/A       
          10.65     N/A       N/A       
          10.70     N/A       N/A       
          10.75     N/A       N/A       
          10.80     N/A       N/A       
          10.85     N/A       N/A       
          10.90     N/A       N/A       
          10.95     N/A       N/A       
          11.00     N/A       N/A       
          11.05     N/A       N/A       
          11.10     N/A       N/A       
          11.15     N/A       N/A       
          11.20     N/A       N/A       
          11.25     N/A       N/A       
          11.30     N/A       N/A       
          11.35     N/A       N/A       
          11.40     N/A       N/A       
          11.45     N/A       N/A       
          11.50     N/A       N/A       
          11.55     N/A       N/A       
          11.60     N/A       N/A       
          11.65     N/A       N/A       
          11.70     N/A       N/A       
          11.75     N/A       N/A       
          11.80     N/A       N/A       
          11.85     N/A       N/A       
          11.90     N/A       N/A       
          11.95     N/A       N/A       
          12.00     N/A       N/A       
          12.05     N/A       N/A       
          12.10     N/A       N/A       
          12.15     N/A       N/A       
          12.20     N/A       N/A       
          12.25     N/A       N/A       
          12.30     N/A       N/A       
          12.35     N/A       N/A       
          12.40     N/A       N/A       
          12.45     N/A       N/A       
          12.50     N/A       N/A       
          12.55     N/A       N/A       
          12.60     N/A       N/A       
          12.65     N/A       N/A       
          12.70     N/A       N/A       
          12.75     N/A       N/A       
          12.80     N/A       N/A       
          12.85     N/A       N/A       
          12.90     N/A       N/A       
          12.95     N/A       N/A       
          13.00     N/A       N/A       
          13.05     N/A       N/A       
          13.10     N/A       N/A       
          13.15     N/A       N/A       
          13.20     N/A       N/A       
          13.25     N/A       N/A       
          13.30     N/A       N/A       
          13.35     N/A       N/A       
          13.40     N/A       N/A       
          13.45     N/A       N/A       
          13.50     N/A       N/A       
          13.55     N/A       N/A       
          13.60     N/A       N/A       
          13.65     N/A       N/A       
          13.70     N/A       N/A       
          13.75     N/A       N/A       
          13.80     N/A       N/A       
          13.85     N/A       N/A       
          13.90     N/A       N/A       
          13.95     N/A       N/A       
          14.00     N/A       N/A       
          14.05     N/A       N/A       
          14.10     N/A       N/A       
          14.15     N/A       N/A       
          14.20     N/A       N/A       
          14.25     N/A       N/A       
          14.30     N/A       N/A       
          14.35     N/A       N/A       
          14.40     N/A       N/A       
          14.45     N/A       N/A       
          14.50     N/A       N/A       
          14.55     N/A       N/A       
          14.60     N/A       N/A       
          14.65     N/A       N/A       
          14.70     N/A       N/A       
          14.75     N/A       N/A       
          14.80     N/A       N/A       
          14.85     N/A       N/A       
          14.90     N/A       N/A       
          14.95     N/A       N/A       
          15.00     N/A       N/A       
          15.05     N/A       N/A       
          15.10     N/A       N/A       
          15.15     N/A       N/A       
          15.20     N/A       N/A       
          15.25     N/A       N/A       
          15.30     N/A       N/A       
          15.35     N/A       N/A       
          15.40     N/A       N/A       
          15.45     N/A       N/A       
          15.50     N/A       N/A       
          15.55     N/A       N/A       
          15.60     N/A       N/A       
          15.65     N/A       N/A       
          15.70     N/A       N/A       
          15.75     N/A       N/A       
          15.80     N/A       N/A       
          15.85     N/A       N/A       
          15.90     N/A       N/A       
          15.95     N/A       N/A       
          16.00     N/A       N/A       
          16.05     N/A       N/A       
          16.10     N/A       N/A       
          16.15     N/A       N/A       
          16.20     N/A       N/A       
          16.25     N/A       N/A       
          16.30     N/A       N/A       
          16.35     N/A       N/A       
          16.40     N/A       N/A       
          16.45     N/A       N/A       
          16.50     N/A       N/A       
          16.55     N/A       N/A       
          16.60     N/A       N/A       
          16.65     N/A       N/A       
          16.70     N/A       N/A       
          16.75     N/A       N/A       
          16.80     N/A       N/A       
          16.85     N/A       N/A       
          16.90     N/A       N/A       
          16.95     N/A       N/A       
          17.00     N/A       N/A       
          17.05     N/A       N/A       
          17.10     N/A       N/A       
          17.15     N/A       N/A       
          17.20     N/A       N/A       
          17.25     N/A       N/A       
          17.30     N/A       N/A       
          17.35     N/A       N/A       
          17.40     N/A       N/A       
          17.45     N/A       N/A       
          17.50     N/A       N/A       
          17.55     N/A       N/A       
          17.60     N/A       N/A       
          17.65     N/A       N/A       
          17.70     N/A       N/A       
          17.75     N/A       N/A       
          17.80     N/A       N/A       
          17.85     N/A       N/A       
          17.90     N/A       N/A       
          17.95     N/A       N/A       
          18.00     N/A       N/A       
          18.05     N/A       N/A       
          18.10     N/A       N/A       
          18.15     N/A       N/A       
          18.20     N/A       N/A       
          18.25     N/A       N/A       
          18.30     N/A       N/A       
          18.35     N/A       N/A       
          18.40     N/A       N/A       
          18.45     N/A       N/A       
          18.50     N/A       N/A       
          18.55     N/A       N/A       
          18.60     N/A       N/A       
          18.65     N/A       N/A       
          18.70     N/A       N/A       
          18.75     N/A       N/A       
          18.80     N/A       N/A       
          18.85     N/A       N/A       
          18.90     N/A       N/A       
          18.95     N/A       N/A       
          19.00     N/A       N/A       
          19.05     N/A       N/A       
          19.10     N/A       N/A       
          19.15     N/A       N/A       
          19.20     N/A       N/A       
          19.25     N/A       N/A       
          19.30     N/A       N/A       
          19.35     N/A       N/A       
          19.40     N/A       N/A       
          19.45     N/A       N/A       
          19.50     N/A       N/A       
          19.55     N/A       N/A       
          19.60     N/A       N/A       
          19.65     N/A       N/A       
          19.70     N/A       N/A       
          19.75     N/A       N/A       
          19.80     N/A       N/A       
          19.85     N/A       N/A       
          19.90     N/A       N/A       
          19.95     N/A       N/A       
          20.00     N/A       N/A       
          20.05     N/A       N/A       
          20.10     N/A       N/A       
          20.15     N/A       N/A       
          20.20     N/A       N/A       
          20.25     N/A       N/A       
          20.30     N/A       N/A       
          20.35     N/A       N/A       
          20.40     N/A       N/A       
          20.45     N/A       N/A       
          20.50     N/A       N/A       
          20.55     N/A       N/A       
          20.60     N/A       N/A       
          20.65     N/A       N/A       
          20.70     N/A       N/A       
          20.75     N/A       N/A       
          20.80     N/A       N/A       
          20.85     N/A       N/A       
          20.90     N/A       N/A       
          20.95     N/A       N/A       
          21.00     N/A       N/A       
          21.05     N/A       N/A       
          21.10     N/A       N/A       
          21.15     N/A       N/A       
          21.20     N/A       N/A       
          21.25     N/A       N/A       
          21.30     N/A       N/A       
          21.35     N/A       N/A       
          21.40     N/A       N/A       
          21.45     N/A       N/A       
          21.50     N/A       N/A       
          21.55     N/A       N/A       
          21.60     N/A       N/A       
          21.65     N/A       N/A       
          21.70     N/A       N/A       
          21.75     N/A       N/A       
          21.80     N/A       N/A       
          21.85     N/A       N/A       
          21.90     N/A       N/A       
          21.95     N/A       N/A       
          22.00     N/A       N/A       
          22.05     N/A       N/A       
          22.10     N/A       N/A       
          22.15     N/A       N/A       
          22.20     N/A       N/A       
          22.25     N/A       N/A       
          22.30     N/A       N/A       
          22.35     N/A       N/A       
          22.40     N/A       N/A       
          22.45     N/A       N/A       
          22.50     N/A       N/A       
          22.55     N/A       N/A       
          22.60     N/A       N/A       
          22.65     N/A       N/A       
          22.70     N/A       N/A       
          22.75     N/A       N/A       
          22.80     N/A       N/A       
          22.85     N/A       N/A       
          22.90     N/A       N/A       
          22.95     N/A       N/A       
          23.00     N/A       N/A       
          23.05     N/A       N/A       
          23.10     N/A       N/A       
          23.15     N/A       N/A       
          23.20     N/A       N/A       
          23.25     N/A       N/A       
          23.30     N/A       N/A       
          23.35     N/A       N/A       
          23.40     N/A       N/A       
          23.45     N/A       N/A       
          23.50     N/A       N/A       
          23.55     N/A       N/A       
          23.60     N/A       N/A       
          23.65     N/A       N/A       
          23.70     N/A       N/A       
          23.75     N/A       N/A       
          23.80     N/A       N/A       
          23.85     N/A       N/A       
          23.90     N/A       N/A       
          23.95     N/A       N/A       
          24.00     N/A       N/A       
          24.05     N/A       N/A       
          24.10     N/A       N/A       
          24.15     N/A       N/A       
          24.20     N/A       N/A       
          24.25     N/A       N/A       
          24.30     N/A       N/A       
          24.35     N/A       N/A       
          24.40     N/A       N/A       
          24.45     N/A       N/A       
          24.50     N/A       N/A       
          24.55     N/A       N/A       
          24.60     N/A       N/A       
          24.65     N/A       N/A       
          24.70     N/A       N/A       
          24.75     N/A       N/A       
          24.80     N/A       N/A       
          24.85     N/A       N/A       
          24.90     N/A       N/A       
          24.95     N/A       N/A       
          25.00     N/A       N/A       
          25.05     N/A       N/A       
          25.10     N/A       N/A       
          25.15     N/A       N/A       
          25.20     N/A       N/A       
          25.25     N/A       N/A       
          25.30     N/A       N/A       
          25.35     N/A       N/A       
          25.40     N/A       N/A       
          25.45     N/A       N/A       
          25.50     N/A       N/A       
          25.55     N/A       N/A       
          25.60     N/A       N/A       
          25.65     N/A       N/A       
          25.70     N/A       N/A       
          25.75     N/A       N/A       
          25.80     N/A       N/A       
          25.85     N/A       N/A       
          25.90     N/A       N/A       
          25.95     N/A       N/A       
          26.00     N/A       N/A       
          26.05     N/A       N/A       
          26.10     N/A       N/A       
          26.15     N/A       N/A       
          26.20     N/A       N/A       
          26.25     N/A       N/A       
          26.30     N/A       N/A       
          26.35     N/A       N/A       
          26.40     N/A       N/A       
          26.45     N/A       N/A       
          26.50     N/A       N/A       
          26.55     N/A       N/A       
          26.60     N/A       N/A       
          26.65     N/A       N/A       
          26.70     N/A       N/A       
          26.75     N/A       N/A       
          26.80     N/A       N/A       
          26.85     N/A       N/A       
          26.90     N/A       N/A       
          26.95     N/A       N/A       
          27.00     N/A       N/A       
          27.05     N/A       N/A       
          27.10     N/A       N/A       
          27.15     N/A       N/A       
          27.20     N/A       N/A       
          27.25     N/A       N/A       
          27.30     N/A       N/A       
          27.35     N/A       N/A       
          27.40     N/A       N/A       
          27.45     N/A       N/A       
          27.50     N/A       N/A       
          27.55     N/A       N/A       
          27.60     N/A       N/A       
          27.65     N/A       N/A       
          27.70     N/A       N/A       
          27.75     N/A       N/A       
          27.80     N/A       N/A       
          27.85     N/A       N/A       
          27.90     N/A       N/A       
          27.95     N/A       N/A       
          28.00     N/A       N/A       
          28.05     N/A       N/A       
          28.10     N/A       N/A       
          28.15     N/A       N/A       
          28.20     N/A       N/A       
          28.25     N/A       N/A       
          28.30     N/A       N/A       
          28.35     N/A       N/A       
          28.40     N/A       N/A       
          28.45     N/A       N/A       
          28.50     N/A       N/A       
          28.55     N/A       N/A       
          28.60     N/A       N/A       
          28.65     N/A       N/A       
          28.70     N/A       N/A       
          28.75     N/A       N/A       
          28.80     N/A       N/A       
          28.85     N/A       N/A       
          28.90     N/A       N/A       
          28.95     N/A       N/A       
          29.00     N/A       N/A       
          29.05     N/A       N/A       
          29.10     N/A       N/A       
          29.15     N/A       N/A       
          29.20     N/A       N/A       
          29.25     N/A       N/A       
          29.30     N/A       N/A       
          29.35     N/A       N/A       
          29.40     N/A       N/A       
          29.45     N/A       N/A       
          29.50     N/A       N/A       
          29.55     N/A       N/A       
          29.60     N/A       N/A       
          29.65     N/A       N/A       
          29.70     N/A       N/A       
          29.75     N/A       N/A       
          29.80     N/A       N/A       
          29.85     N/A       N/A       
          29.90     N/A       N/A       
          29.95     N/A       N/A       
          30.00     N/A       N/A       
          30.05     N/A       N/A       
          30.10     N/A       N/A       
          30.15     N/A       N/A       
          30.20     N/A       N/A       
          30.25     N/A       N/A       
          30.30     N/A       N/A       
          30.35     N/A       N/A       
          30.40     N/A       N/A       
          30.45     N/A       N/A       
          30.50     N/A       N/A       
          30.55     N/A       N/A       
          30.60     N/A       N/A       
          30.65     N/A       N/A       
          30.70     N/A       N/A       
          30.75     N/A       N/A       
          30.80     N/A       N/A       
          30.85     N/A       N/A       
          30.90     N/A       N/A       
          30.95     N/A       N/A       
          31.00     N/A       N/A       
          31.05     N/A       N/A       
          31.10     N/A       N/A       
          31.15     N/A       N/A       
          31.20     N/A       N/A       
          31.25     N/A       N/A       
          31.30     N/A       N/A       
          31.35     N/A       N/A       
          31.40     N/A       N/A       
          31.45     N/A       N/A       
          31.50     N/A       N/A       
          31.55     N/A       N/A       
          31.60     N/A       N/A       
          31.65     N/A       N/A       
          31.70     N/A       N/A       
          31.75     N/A       N/A       
          31.80     N/A       N/A       
          31.85     N/A       N/A       
          31.90     N/A       N/A       
          31.95     N/A       N/A       
          32.00     N/A       N/A       
          32.05     N/A       N/A       
          32.10     N/A       N/A       
          32.15     N/A       N/A       
          32.20     N/A       N/A       
          32.25     N/A       N/A       
          32.30     N/A       N/A       
          32.35     N/A       N/A       
          32.40     N/A       N/A       
          32.45     N/A       N/A       
          32.50     N/A       N/A       
          32.55     N/A       N/A       
          32.60     N/A       N/A       
          32.65     N/A       N/A       
          32.70     N/A       N/A       
          32.75     N/A       N/A       
          32.80     N/A       N/A       
          32.85     N/A       N/A       
          32.90     N/A       13.52     
          32.95     N/A       14.08     
          33.00     N/A       14.64     
          33.05     3.66      15.20     
          33.10     3.73      15.76     
          33.15     3.80      16.32     
          33.20     3.88      16.87     
          33.25     N/A       N/A       
          33.30     4.07      17.97     
          33.35     4.17      18.51     
          33.40     4.27      19.06     
          33.45     4.38      19.60     
          33.50     4.48      20.14     
          33.55     4.59      20.68     
          33.60     4.69      21.21     
          33.65     4.79      21.75     
          33.70     4.88      22.29     
          33.75     4.97      22.81     
          33.80     5.06      23.34     
          33.85     5.15      23.86     
          33.90     5.24      24.39     
          33.95     5.32      24.90     
          34.00     5.40      25.41     
          34.05     N/A       N/A       
          34.10     5.57      26.43     
          34.15     5.65      26.93     
          34.20     5.74      27.44     
          34.25     5.83      27.94     
          34.30     5.92      28.44     
          34.35     6.00      28.94     
          34.40     6.09      29.44     
          34.45     N/A       N/A       
          34.50     6.28      30.43     
          34.55     6.37      30.93     
          34.60     6.46      31.42     
          34.65     6.55      31.91     
          34.70     6.65      32.41     
          34.75     6.74      32.90     
          34.80     6.83      33.39     
          34.85     N/A       N/A       
          34.90     7.02      34.37     
          34.95     7.12      34.86     
          35.00     7.21      35.35     
          35.05     7.31      35.84     
          35.10     7.40      36.33     
          35.15     7.49      36.82     
          35.20     7.58      37.31     
          35.25     N/A       N/A       
          35.30     7.77      38.28     
          35.35     7.86      38.77     
          35.40     7.95      39.25     
          35.45     8.04      39.74     
          35.50     8.13      40.22     
          35.55     8.22      40.70     
          35.60     8.31      41.19     
          35.65     8.40      41.67     
          35.70     8.49      42.15     
          35.75     8.58      42.63     
          35.80     8.68      43.11     
          35.85     8.77      43.59     
          35.90     8.86      44.08     
          35.95     8.95      44.56     
          36.00     9.04      45.04     
          36.05     N/A       N/A       
          36.10     9.22      45.99     
          36.15     9.30      46.47     
          36.20     9.39      46.95     
          36.25     9.47      47.43     
          36.30     9.55      47.91     
          36.35     9.63      48.38     
          36.40     9.71      48.86     
          36.45     N/A       N/A       
          36.50     9.86      49.81     
          36.55     9.94      50.28     
          36.60     10.01     50.75     
          36.65     10.09     51.22     
          36.70     10.16     51.69     
          36.75     10.24     52.16     
          36.80     10.32     52.62     
          36.85     N/A       N/A       
          36.90     10.47     53.55     
          36.95     10.55     54.02     
          37.00     10.64     54.48     
          37.05     10.72     54.95     
          37.10     10.80     55.41     
          37.15     10.89     55.87     
          37.20     10.97     56.34     
          37.25     N/A       N/A       
          37.30     11.15     57.26     
          37.35     11.24     57.73     
          37.40     11.34     58.19     
          37.45     11.43     58.65     
          37.50     11.53     59.11     
          37.55     11.63     59.58     
          37.60     11.73     60.04     
          37.65     11.83     60.50     
          37.70     11.94     60.96     
          37.75     12.04     61.43     
          37.80     12.15     61.89     
          37.85     12.25     62.36     
          37.90     12.34     62.83     
          37.95     12.43     63.30     
          38.00     12.51     63.76     
          38.05     N/A       N/A       
          38.10     12.65     64.70     
          38.15     12.70     65.16     
          38.20     12.74     65.63     
          38.25     12.78     66.09     
          38.30     12.80     66.54     
          38.35     12.82     67.00     
          38.40     12.84     67.45     
          38.45     N/A       N/A       
          38.50     12.86     68.35     
          38.55     12.87     68.79     
          38.60     12.87     69.23     
          38.65     12.88     69.67     
          38.70     12.88     70.10     
          38.75     12.88     70.53     
          38.80     12.87     70.96     
          38.85     N/A       N/A       
          38.90     12.84     71.81     
          38.95     12.80     72.23     
          39.00     12.75     72.65     
          39.05     12.69     73.06     
          39.10     12.61     73.47     
          39.15     12.51     73.88     
          39.20     12.41     74.28     
          39.25     N/A       N/A       
          39.30     12.16     75.06     
          39.35     12.03     75.44     
          39.40     11.89     75.81     
          39.45     11.76     76.17     
          39.50     11.64     76.52     
          39.55     11.52     76.86     
          39.60     11.41     77.20     
          39.65     11.33     77.53     
          39.70     11.25     77.87     
          39.75     11.19     78.20     
          39.80     11.14     78.53     
          39.85     11.10     78.86     
          39.90     11.07     79.18     
          39.95     11.05     79.50     
          40.00     11.03     79.82     
          40.05     N/A       N/A       
          40.10     11.00     80.46     
          40.15     10.98     80.77     
          40.20     10.96     81.08     
          40.25     10.94     81.39     
          40.30     10.92     81.70     
          40.35     10.89     82.01     
          40.40     10.87     82.31     
          40.45     N/A       N/A       
          40.50     10.82     82.91     
          40.55     10.80     83.21     
          40.60     10.78     83.51     
          40.65     10.76     83.80     
          40.70     10.73     84.10     
          40.75     10.71     84.39     
          40.80     10.69     84.68     
          40.85     N/A       N/A       
          40.90     10.64     85.25     
          40.95     10.61     85.53     
          41.00     10.58     85.82     
          41.05     10.55     86.10     
          41.10     10.51     86.38     
          41.15     10.47     86.65     
          41.20     10.43     86.93     
          41.25     N/A       N/A       
          41.30     10.34     87.47     
          41.35     10.29     87.74     
          41.40     10.23     88.00     
          41.45     10.17     88.26     
          41.50     10.10     88.52     
          41.55     10.02     88.78     
          41.60     9.93      89.03     
          41.65     9.82      89.28     
          41.70     9.71      89.53     
          41.75     9.57      89.77     
          41.80     9.42      90.01     
          41.85     9.25      90.25     
          41.90     9.06      90.48     
          41.95     8.85      90.71     
          42.00     8.64      90.93     
          42.05     N/A       N/A       
          42.10     8.16      91.33     
          42.15     7.91      91.51     
          42.20     7.66      91.70     
          42.25     7.40      91.88     
          42.30     7.15      92.05     
          42.35     6.90      92.22     
          42.40     6.66      92.39     
          42.45     N/A       N/A       
          42.50     6.20      92.66     
          42.55     5.99      92.79     
          42.60     5.79      92.92     
          42.65     5.60      93.05     
          42.70     5.43      93.18     
          42.75     5.27      93.29     
          42.80     5.12      93.40     
          42.85     N/A       N/A       
          42.90     4.88      93.61     
          42.95     4.77      93.71     
          43.00     4.69      93.81     
          43.05     4.61      93.90     
          43.10     4.55      93.99     
          43.15     4.51      94.09     
          43.20     4.47      94.17     
          43.25     N/A       N/A       
          43.30     4.43      94.35     
          43.35     4.42      94.45     
          43.40     4.41      94.54     
          43.45     4.41      94.63     
          43.50     4.40      94.72     
          43.55     4.39      94.81     
          43.60     4.37      94.90     
          43.65     4.35      94.99     
          43.70     4.33      95.07     
          43.75     4.30      95.16     
          43.80     4.27      95.25     
          43.85     4.24      95.33     
          43.90     4.21      95.42     
          43.95     4.18      95.50     
          44.00     4.16      95.58     
          44.05     N/A       N/A       
          44.10     4.12      95.74     
          44.15     4.11      95.82     
          44.20     4.10      95.90     
          44.25     4.09      95.98     
          44.30     4.07      96.06     
          44.35     4.05      96.13     
          44.40     4.03      96.21     
          44.45     N/A       N/A       
          44.50     3.96      96.37     
          44.55     3.91      96.45     
          44.60     3.85      96.53     
          44.65     3.78      96.60     
          44.70     3.70      96.68     
          44.75     3.62      96.75     
          44.80     3.53      96.81     
          44.85     N/A       N/A       
          44.90     3.35      96.93     
          44.95     3.26      96.98     
          45.00     3.16      97.03     
          45.05     3.07      97.09     
          45.10     2.98      97.14     
          45.15     2.88      97.20     
          45.20     2.79      97.25     
          45.25     N/A       N/A       
          45.30     2.59      97.33     
          45.35     2.48      97.36     
          45.40     2.38      97.40     
          45.45     2.27      97.43     
          45.50     2.16      97.47     
          45.55     2.05      97.49     
          45.60     1.95      97.52     
          45.65     1.85      97.54     
          45.70     1.75      97.55     
          45.75     1.66      97.57     
          45.80     1.58      97.59     
          45.85     1.51      97.60     
          45.90     1.45      97.61     
          45.95     1.39      97.61     
          46.00     1.34      97.62     
          46.05     N/A       N/A       
          46.10     1.26      97.63     
          46.15     1.23      97.64     
          46.20     1.20      97.64     
          46.25     1.17      97.65     
          46.30     1.14      97.65     
          46.35     1.12      97.66     
          46.40     1.09      97.66     
          46.45     N/A       N/A       
          46.50     1.05      97.66     
          46.55     1.03      97.66     
          46.60     1.01      97.66     
          46.65     0.99      97.65     
          46.70     0.97      97.65     
          46.75     0.96      97.65     
          46.80     0.94      97.65     
          46.85     N/A       N/A       
          46.90     0.91      97.65     
          46.95     0.90      97.64     
          47.00     0.89      97.64     
          47.05     0.87      97.64     
          47.10     0.86      97.63     
          47.15     0.85      97.62     
          47.20     0.84      97.62     
          47.25     N/A       N/A       
          47.30     0.83      97.61     
          47.35     0.83      97.60     
          47.40     0.83      97.60     
          47.45     0.83      97.59     
          47.50     0.83      97.59     
          47.55     0.83      97.58     
          47.60     0.84      97.58     
          47.65     0.84      97.57     
          47.70     0.84      97.57     
          47.75     0.85      97.56     
          47.80     0.85      97.56     
          47.85     0.85      97.56     
          47.90     0.85      97.55     
          47.95     0.86      97.55     
          48.00     0.86      97.54     
          48.05     N/A       N/A       
          48.10     0.86      97.53     
          48.15     0.86      97.53     
          48.20     0.85      97.53     
          48.25     0.85      97.52     
          48.30     0.83      97.52     
          48.35     0.80      97.51     
          48.40     0.77      97.51     
          48.45     N/A       N/A       
          48.50     0.67      97.50     
          48.55     0.60      97.50     
          48.60     0.52      97.49     
          48.65     0.43      97.48     
          48.70     0.34      97.46     
          48.75     0.24      97.44     
          48.80     0.14      97.41     
          48.85     N/A       N/A       
          48.90     -0.04     97.36     
          48.95     -0.13     97.34     
          49.00     -0.20     97.30     
          49.05     -0.26     97.27     
          49.10     -0.31     97.23     
          49.15     -0.35     97.20     
          49.20     -0.39     97.16     
          49.25     N/A       N/A       
          49.30     -0.41     97.09     
          49.35     -0.42     97.05     
          49.40     -0.41     97.01     
          49.45     -0.41     96.98     
          49.50     -0.40     96.94     
          49.55     -0.39     96.91     
          49.60     -0.39     96.87     
          49.65     -0.38     96.83     
          49.70     -0.37     96.80     
          49.75     -0.37     96.76     
          49.80     -0.37     96.73     
