
          s         kW        km/hr
          6.25      N/A       N/A       
          6.30      N/A       N/A       
          6.35      N/A       N/A       
          6.40      N/A       N/A       
          6.45      N/A       N/A       
          6.50      N/A       N/A       
          6.55      N/A       N/A       
          6.60      N/A       N/A       
          6.65      N/A       N/A       
          6.70      N/A       N/A       
          6.75      N/A       N/A       
          6.80      N/A       N/A       
          6.85      N/A       N/A       
          6.90      N/A       N/A       
          6.95      N/A       N/A       
          7.00      N/A       N/A       
          7.05      N/A       N/A       
          7.10      N/A       N/A       
          7.15      N/A       N/A       
          7.20      N/A       N/A       
          7.25      N/A       N/A       
          7.30      N/A       N/A       
          7.35      N/A       N/A       
          7.40      N/A       N/A       
          7.45      N/A       N/A       
          7.50      N/A       N/A       
          7.55      N/A       N/A       
          7.60      N/A       N/A       
          7.65      N/A       N/A       
          7.70      N/A       N/A       
          7.75      N/A       N/A       
          7.80      N/A       N/A       
          7.85      N/A       N/A       
          7.90      N/A       N/A       
          7.95      N/A       N/A       
          8.00      N/A       N/A       
          8.05      N/A       N/A       
          8.10      N/A       N/A       
          8.15      N/A       N/A       
          8.20      N/A       N/A       
          8.25      N/A       N/A       
          8.30      N/A       N/A       
          8.35      N/A       N/A       
          8.40      N/A       N/A       
          8.45      N/A       N/A       
          8.50      N/A       N/A       
          8.55      N/A       N/A       
          8.60      N/A       N/A       
          8.65      N/A       N/A       
          8.70      N/A       N/A       
          8.75      N/A       N/A       
          8.80      N/A       N/A       
          8.85      N/A       N/A       
          8.90      N/A       N/A       
          8.95      N/A       N/A       
          9.00      N/A       N/A       
          9.05      N/A       N/A       
          9.10      N/A       N/A       
          9.15      N/A       N/A       
          9.20      N/A       N/A       
          9.25      N/A       N/A       
          9.30      N/A       N/A       
          9.35      N/A       N/A       
          9.40      N/A       N/A       
          9.45      N/A       N/A       
          9.50      N/A       N/A       
          9.55      N/A       N/A       
          9.60      N/A       N/A       
          9.65      N/A       N/A       
          9.70      N/A       N/A       
          9.75      N/A       N/A       
          9.80      N/A       N/A       
          9.85      N/A       N/A       
          9.90      N/A       N/A       
          9.95      N/A       N/A       
          10.00     N/A       N/A       
          10.05     N/A       N/A       
          10.10     N/A       N/A       
          10.15     N/A       N/A       
          10.20     N/A       N/A       
          10.25     N/A       N/A       
          10.30     N/A       N/A       
          10.35     N/A       N/A       
          10.40     N/A       N/A       
          10.45     N/A       N/A       
          10.50     N/A       N/A       
          10.55     N/A       N/A       
          10.60     N/A       N/A       
          10.65     N/A       N/A       
          10.70     N/A       N/A       
          10.75     N/A       N/A       
          10.80     N/A       N/A       
          10.85     N/A       N/A       
          10.90     N/A       N/A       
          10.95     N/A       N/A       
          11.00     N/A       N/A       
          11.05     N/A       N/A       
          11.10     N/A       N/A       
          11.15     N/A       N/A       
          11.20     N/A       N/A       
          11.25     N/A       N/A       
          11.30     N/A       N/A       
          11.35     N/A       N/A       
          11.40     N/A       N/A       
          11.45     N/A       N/A       
          11.50     N/A       N/A       
          11.55     N/A       N/A       
          11.60     N/A       N/A       
          11.65     N/A       N/A       
          11.70     N/A       N/A       
          11.75     N/A       N/A       
          11.80     N/A       N/A       
          11.85     N/A       N/A       
          11.90     N/A       N/A       
          11.95     N/A       N/A       
          12.00     N/A       N/A       
          12.05     N/A       N/A       
          12.10     N/A       N/A       
          12.15     N/A       N/A       
          12.20     N/A       N/A       
          12.25     N/A       N/A       
          12.30     N/A       N/A       
          12.35     N/A       N/A       
          12.40     N/A       N/A       
          12.45     N/A       N/A       
          12.50     N/A       N/A       
          12.55     N/A       N/A       
          12.60     N/A       N/A       
          12.65     N/A       N/A       
          12.70     N/A       N/A       
          12.75     N/A       N/A       
          12.80     N/A       N/A       
          12.85     N/A       N/A       
          12.90     N/A       N/A       
          12.95     N/A       N/A       
          13.00     N/A       N/A       
          13.05     N/A       N/A       
          13.10     N/A       N/A       
          13.15     N/A       N/A       
          13.20     N/A       N/A       
          13.25     N/A       N/A       
          13.30     N/A       N/A       
          13.35     N/A       N/A       
          13.40     N/A       N/A       
          13.45     N/A       N/A       
          13.50     N/A       N/A       
          13.55     N/A       N/A       
          13.60     N/A       N/A       
          13.65     N/A       N/A       
          13.70     N/A       N/A       
          13.75     N/A       N/A       
          13.80     N/A       N/A       
          13.85     N/A       N/A       
          13.90     N/A       N/A       
          13.95     N/A       N/A       
          14.00     N/A       N/A       
          14.05     N/A       N/A       
          14.10     N/A       N/A       
          14.15     N/A       N/A       
          14.20     N/A       N/A       
          14.25     N/A       N/A       
          14.30     N/A       N/A       
          14.35     N/A       N/A       
          14.40     N/A       N/A       
          14.45     N/A       N/A       
          14.50     N/A       N/A       
          14.55     N/A       N/A       
          14.60     N/A       N/A       
          14.65     N/A       N/A       
          14.70     N/A       N/A       
          14.75     N/A       N/A       
          14.80     N/A       N/A       
          14.85     N/A       N/A       
          14.90     N/A       N/A       
          14.95     N/A       N/A       
          15.00     N/A       N/A       
          15.05     N/A       N/A       
          15.10     N/A       N/A       
          15.15     N/A       N/A       
          15.20     N/A       N/A       
          15.25     N/A       N/A       
          15.30     N/A       N/A       
          15.35     N/A       N/A       
          15.40     N/A       N/A       
          15.45     N/A       N/A       
          15.50     N/A       N/A       
          15.55     N/A       N/A       
          15.60     N/A       N/A       
          15.65     N/A       N/A       
          15.70     N/A       N/A       
          15.75     N/A       N/A       
          15.80     N/A       N/A       
          15.85     N/A       N/A       
          15.90     N/A       N/A       
          15.95     N/A       N/A       
          16.00     N/A       N/A       
          16.05     N/A       N/A       
          16.10     N/A       N/A       
          16.15     N/A       N/A       
          16.20     N/A       N/A       
          16.25     N/A       N/A       
          16.30     N/A       N/A       
          16.35     N/A       N/A       
          16.40     N/A       N/A       
          16.45     N/A       N/A       
          16.50     N/A       N/A       
          16.55     N/A       N/A       
          16.60     N/A       N/A       
          16.65     N/A       N/A       
          16.70     N/A       N/A       
          16.75     N/A       N/A       
          16.80     N/A       N/A       
          16.85     N/A       N/A       
          16.90     N/A       N/A       
          16.95     N/A       N/A       
          17.00     N/A       N/A       
          17.05     N/A       N/A       
          17.10     N/A       N/A       
          17.15     N/A       N/A       
          17.20     N/A       N/A       
          17.25     N/A       N/A       
          17.30     N/A       N/A       
          17.35     N/A       N/A       
          17.40     N/A       N/A       
          17.45     N/A       N/A       
          17.50     N/A       N/A       
          17.55     N/A       N/A       
          17.60     N/A       N/A       
          17.65     N/A       N/A       
          17.70     N/A       N/A       
          17.75     N/A       N/A       
          17.80     N/A       N/A       
          17.85     N/A       N/A       
          17.90     N/A       N/A       
          17.95     N/A       N/A       
          18.00     N/A       N/A       
          18.05     N/A       N/A       
          18.10     N/A       N/A       
          18.15     N/A       N/A       
          18.20     N/A       N/A       
          18.25     N/A       N/A       
          18.30     N/A       N/A       
          18.35     N/A       N/A       
          18.40     N/A       N/A       
          18.45     N/A       N/A       
          18.50     N/A       N/A       
          18.55     N/A       N/A       
          18.60     N/A       N/A       
          18.65     N/A       N/A       
          18.70     N/A       N/A       
          18.75     N/A       N/A       
          18.80     N/A       N/A       
          18.85     N/A       N/A       
          18.90     N/A       N/A       
          18.95     N/A       N/A       
          19.00     N/A       N/A       
          19.05     N/A       N/A       
          19.10     N/A       N/A       
          19.15     N/A       N/A       
          19.20     N/A       N/A       
          19.25     N/A       N/A       
          19.30     N/A       N/A       
          19.35     N/A       N/A       
          19.40     N/A       N/A       
          19.45     N/A       N/A       
          19.50     N/A       N/A       
          19.55     N/A       N/A       
          19.60     N/A       N/A       
          19.65     N/A       N/A       
          19.70     N/A       N/A       
          19.75     N/A       N/A       
          19.80     N/A       N/A       
          19.85     N/A       N/A       
          19.90     N/A       N/A       
          19.95     N/A       N/A       
          20.00     N/A       N/A       
          20.05     N/A       N/A       
          20.10     N/A       N/A       
          20.15     N/A       N/A       
          20.20     N/A       N/A       
          20.25     N/A       N/A       
          20.30     N/A       N/A       
          20.35     N/A       N/A       
          20.40     N/A       N/A       
          20.45     N/A       N/A       
          20.50     N/A       N/A       
          20.55     N/A       N/A       
          20.60     N/A       N/A       
          20.65     N/A       N/A       
          20.70     N/A       N/A       
          20.75     N/A       N/A       
          20.80     N/A       N/A       
          20.85     N/A       N/A       
          20.90     N/A       N/A       
          20.95     N/A       N/A       
          21.00     N/A       N/A       
          21.05     N/A       6.03      
          21.10     N/A       6.11      
          21.15     N/A       6.19      
          21.20     N/A       6.26      
          21.25     N/A       6.34      
          21.30     N/A       6.41      
          21.35     N/A       6.49      
          21.40     N/A       6.57      
          21.45     N/A       6.64      
          21.50     0.23      6.72      
          21.55     0.23      6.80      
          21.60     0.23      6.87      
          21.65     0.23      6.95      
          21.70     0.24      7.03      
          21.75     0.24      7.10      
          21.80     0.24      7.18      
          21.85     0.24      7.25      
          21.90     0.24      7.31      
          21.95     0.24      7.38      
          22.00     0.24      7.45      
          22.05     0.24      7.52      
          22.10     0.24      7.58      
          22.15     0.24      7.65      
          22.20     0.23      7.72      
          22.25     0.23      7.79      
          22.30     0.23      7.85      
          22.35     0.22      7.92      
          22.40     0.21      7.99      
          22.45     0.21      8.06      
          22.50     0.20      8.11      
          22.55     0.20      8.15      
          22.60     0.19      8.19      
          22.65     0.18      8.23      
          22.70     0.18      8.26      
          22.75     0.17      8.30      
          22.80     0.16      8.34      
          22.85     0.15      8.38      
          22.90     0.14      8.42      
          22.95     0.13      8.45      
          23.00     0.12      8.49      
          23.05     0.11      8.53      
          23.10     0.10      8.57      
          23.15     0.08      8.56      
          23.20     0.07      8.56      
          23.25     0.06      8.56      
          23.30     0.05      8.56      
          23.35     0.04      8.55      
          23.40     0.03      8.55      
          23.45     0.03      8.55      
          23.50     0.04      8.55      
          23.55     0.04      8.55      
          23.60     0.05      8.54      
          23.65     0.05      8.54      
          23.70     0.06      8.54      
          23.75     0.06      8.56      
          23.80     0.07      8.57      
          23.85     0.07      8.58      
          23.90     0.08      8.60      
          23.95     0.08      8.61      
          24.00     0.09      8.63      
          24.05     0.09      8.64      
          24.10     0.10      8.66      
          24.15     0.11      8.67      
          24.20     0.11      8.69      
          24.25     0.12      8.70      
          24.30     0.13      8.72      
          24.35     0.13      8.76      
          24.40     0.14      8.79      
          24.45     0.15      8.83      
          24.50     0.15      8.86      
          24.55     0.16      8.90      
          24.60     0.17      8.94      
          24.65     0.17      8.97      
          24.70     0.17      9.01      
          24.75     0.17      9.04      
          24.80     0.17      9.08      
          24.85     0.17      9.12      
          24.90     0.17      9.15      
          24.95     0.17      9.19      
          25.00     0.17      9.22      
          25.05     0.17      9.25      
          25.10     0.17      9.29      
          25.15     0.17      9.32      
          25.20     0.17      9.36      
          25.25     0.17      9.39      
          25.30     0.17      9.43      
          25.35     0.17      9.46      
          25.40     0.17      9.50      
          25.45     0.17      9.53      
          25.50     0.17      9.56      
          25.55     0.17      9.60      
          25.60     0.17      9.63      
          25.65     0.17      9.67      
          25.70     0.17      9.70      
          25.75     0.17      9.73      
          25.80     0.17      9.77      
          25.85     0.17      9.80      
          25.90     0.17      9.84      
          25.95     0.17      9.87      
          26.00     0.17      9.90      
          26.05     0.17      9.93      
          26.10     0.17      9.97      
          26.15     0.17      10.00     
          26.20     0.17      10.03     
          26.25     0.17      10.07     
          26.30     0.17      10.10     
          26.35     0.17      10.13     
          26.40     0.17      10.16     
          26.45     0.17      10.20     
          26.50     0.17      10.23     
          26.55     0.17      10.26     
          26.60     0.17      10.28     
          26.65     0.17      10.31     
          26.70     0.17      10.34     
          26.75     0.16      10.37     
          26.80     0.16      10.40     
          26.85     0.16      10.43     
          26.90     0.15      10.46     
          26.95     0.15      10.49     
          27.00     0.15      10.51     
          27.05     0.15      10.53     
          27.10     0.14      10.55     
          27.15     0.14      10.58     
          27.20     0.14      10.60     
          27.25     0.13      10.62     
          27.30     0.12      10.64     
          27.35     0.12      10.66     
          27.40     0.11      10.68     
          27.45     0.10      10.70     
          27.50     0.09      10.71     
          27.55     0.09      10.71     
          27.60     0.08      10.72     
          27.65     0.07      10.72     
          27.70     0.07      10.73     
          27.75     0.06      10.73     
          27.80     0.06      10.74     
          27.85     0.06      10.74     
          27.90     0.06      10.75     
          27.95     0.05      10.75     
          28.00     0.05      10.75     
          28.05     0.05      10.75     
          28.10     0.04      10.75     
          28.15     0.04      10.75     
          28.20     0.03      10.74     
          28.25     0.03      10.74     
          28.30     0.02      10.74     
          28.35     0.01      10.74     
          28.40     0.00      10.74     
          28.45     0.00      10.72     
          28.50     -0.01     10.70     
          28.55     -0.02     10.68     
          28.60     -0.03     10.66     
          28.65     -0.03     10.65     
          28.70     -0.03     10.63     
          28.75     -0.03     10.61     
          28.80     -0.03     10.59     
          28.85     -0.03     10.57     
          28.90     -0.03     10.56     
          28.95     -0.04     10.54     
          29.00     -0.04     10.52     
          29.05     -0.04     10.50     
          29.10     -0.04     10.48     
          29.15     -0.04     10.46     
          29.20     -0.04     10.44     
          29.25     -0.04     10.42     
          29.30     -0.04     10.40     
          29.35     -0.04     10.38     
          29.40     -0.04     10.36     
          29.45     -0.04     10.34     
          29.50     -0.04     10.32     
          29.55     -0.04     10.30     
          29.60     -0.04     10.28     
          29.65     -0.04     10.26     
          29.70     -0.04     10.24     
          29.75     -0.04     10.22     
          29.80     -0.04     10.20     
          29.85     -0.04     10.18     
          29.90     -0.04     10.16     
          29.95     -0.04     10.14     
          30.00     -0.04     10.12     
          30.05     -0.04     10.10     
          30.10     -0.04     10.08     
          30.15     -0.04     10.06     
          30.20     -0.04     10.04     
          30.25     -0.04     10.02     
          30.30     -0.04     10.00     
          30.35     -0.04     9.98      
          30.40     -0.04     9.96      
          30.45     -0.04     9.94      
          30.50     -0.04     9.93      
          30.55     -0.04     9.91      
          30.60     -0.04     9.89      
          30.65     -0.04     9.87      
          30.70     -0.03     9.85      
          30.75     -0.03     9.83      
          30.80     -0.03     9.81      
          30.85     -0.03     9.79      
          30.90     -0.03     9.77      
          30.95     -0.03     9.75      
          31.00     -0.03     9.73      
          31.05     -0.03     9.71      
          31.10     -0.03     9.69      
          31.15     -0.03     9.68      
          31.20     -0.03     9.66      
          31.25     -0.03     9.64      
          31.30     -0.03     9.62      
          31.35     -0.03     9.60      
          31.40     -0.03     9.58      
          31.45     -0.03     9.56      
          31.50     -0.03     9.54      
          31.55     -0.03     9.53      
          31.60     -0.03     9.51      
          31.65     -0.03     9.49      
          31.70     -0.03     9.47      
          31.75     -0.03     9.45      
          31.80     -0.03     9.43      
          31.85     -0.03     9.42      
          31.90     -0.03     9.40      
          31.95     -0.03     9.38      
          32.00     -0.03     9.36      
          32.05     -0.03     9.34      
          32.10     -0.03     9.33      
          32.15     -0.03     9.31      
          32.20     -0.03     9.29      
          32.25     -0.03     9.27      
          32.30     -0.03     9.26      
          32.35     -0.02     9.24      
          32.40     -0.02     9.22      
          32.45     -0.02     9.20      
          32.50     -0.02     9.18      
          32.55     -0.02     9.17      
          32.60     -0.02     9.16      
          32.65     -0.01     9.14      
          32.70     -0.01     9.13      
          32.75     -0.01     9.12      
          32.80     -0.01     9.10      
          32.85     -0.01     9.09      
          32.90     0.00      9.08      
          32.95     0.00      9.06      
          33.00     0.01      9.05      
          33.05     0.01      9.04      
          33.10     0.02      9.03      
          33.15     0.02      9.03      
          33.20     0.02      9.03      
          33.25     0.03      9.03      
          33.30     0.03      9.03      
          33.35     0.04      9.03      
          33.40     0.04      9.03      
          33.45     0.04      9.03      
          33.50     0.05      9.03      
          33.55     0.05      9.03      
          33.60     0.05      9.03      
          33.65     0.05      9.03      
          33.70     0.06      9.04      
          33.75     0.06      9.05      
          33.80     0.06      9.06      
          33.85     0.06      9.06      
          33.90     0.07      9.07      
          33.95     0.07      9.08      
          34.00     0.07      9.09      
          34.05     0.07      9.10      
          34.10     0.07      9.11      
          34.15     0.07      9.12      
          34.20     0.07      9.12      
          34.25     0.07      9.13      
          34.30     0.07      9.14      
          34.35     0.07      9.15      
          34.40     0.07      9.16      
          34.45     0.07      9.17      
          34.50     0.07      9.18      
          34.55     0.07      9.19      
          34.60     0.07      9.20      
          34.65     0.07      9.21      
          34.70     0.07      9.22      
          34.75     0.07      9.23      
          34.80     0.07      9.24      
          34.85     0.07      9.25      
          34.90     0.07      9.26      
          34.95     0.07      9.27      
          35.00     0.07      9.28      
          35.05     0.07      9.29      
          35.10     0.07      9.29      
          35.15     0.07      9.30      
          35.20     0.07      9.31      
          35.25     0.07      9.32      
          35.30     0.07      9.33      
          35.35     0.07      9.34      
          35.40     0.07      9.35      
          35.45     0.07      9.36      
          35.50     0.07      9.37      
          35.55     0.07      9.38      
          35.60     0.07      9.39      
          35.65     0.07      9.40      
          35.70     0.08      9.41      
          35.75     0.08      9.42      
          35.80     0.08      9.43      
          35.85     0.08      9.44      
          35.90     0.08      9.45      
          35.95     0.08      9.46      
          36.00     0.08      9.46      
          36.05     0.08      9.47      
          36.10     0.08      9.48      
          36.15     0.08      9.49      
          36.20     0.08      9.50      
          36.25     0.08      9.51      
          36.30     0.08      9.52      
          36.35     0.08      9.53      
          36.40     0.08      9.54      
          36.45     0.08      9.55      
          36.50     0.08      9.56      
          36.55     0.08      9.57      
          36.60     0.08      9.58      
          36.65     0.08      9.59      
          36.70     0.08      9.60      
          36.75     0.08      9.61      
          36.80     0.08      9.62      
          36.85     0.08      9.64      
          36.90     0.08      9.65      
          36.95     0.08      9.66      
          37.00     0.08      9.66      
          37.05     0.08      9.67      
          37.10     0.08      9.68      
          37.15     0.08      9.69      
          37.20     0.08      9.70      
          37.25     0.08      9.71      
          37.30     0.08      9.72      
          37.35     0.08      9.73      
          37.40     0.08      9.74      
          37.45     0.07      9.75      
          37.50     0.07      9.75      
          37.55     0.07      9.76      
          37.60     0.07      9.77      
          37.65     0.07      9.78      
          37.70     0.07      9.79      
          37.75     0.07      9.79      
          37.80     0.07      9.80      
          37.85     0.07      9.81      
          37.90     0.07      9.82      
          37.95     0.07      9.83      
          38.00     0.07      9.83      
          38.05     0.07      9.84      
          38.10     0.07      9.85      
          38.15     0.07      9.86      
          38.20     0.07      9.87      
          38.25     0.07      9.87      
          38.30     0.07      9.88      
          38.35     0.07      9.89      
          38.40     0.07      9.90      
          38.45     0.07      9.91      
          38.50     0.07      9.91      
          38.55     0.07      9.92      
          38.60     0.07      9.93      
          38.65     0.07      9.93      
          38.70     0.07      9.94      
          38.75     0.07      9.95      
          38.80     0.07      9.95      
          38.85     0.07      9.96      
          38.90     0.07      9.97      
          38.95     0.06      9.97      
          39.00     0.06      9.98      
          39.05     0.06      9.98      
          39.10     0.06      9.99      
          39.15     0.06      9.99      
          39.20     0.06      10.00     
          39.25     0.06      10.00     
          39.30     0.06      10.00     
          39.35     0.06      10.01     
          39.40     0.06      10.01     
          39.45     0.06      10.01     
          39.50     0.06      10.02     
          39.55     0.06      10.02     
          39.60     0.06      10.03     
          39.65     0.06      10.03     
          39.70     0.06      10.03     
          39.75     0.06      10.04     
          39.80     0.06      10.04     
          39.85     0.06      10.04     
          39.90     0.06      10.05     
          39.95     0.05      10.05     
          40.00     0.05      10.05     
          40.05     0.05      10.06     
          40.10     0.05      10.06     
          40.15     0.05      10.06     
          40.20     0.05      10.06     
          40.25     0.05      10.06     
          40.30     0.05      10.07     
          40.35     0.05      10.07     
          40.40     0.05      10.07     
          40.45     0.05      10.07     
          40.50     0.05      10.07     
          40.55     0.05      10.07     
          40.60     0.05      10.07     
          40.65     0.05      10.08     
          40.70     0.05      10.08     
          40.75     0.05      10.08     
          40.80     0.05      10.08     
          40.85     0.05      10.08     
          40.90     0.05      10.08     
          40.95     0.05      10.08     
          41.00     0.05      10.08     
          41.05     0.05      10.08     
          41.10     0.05      10.09     
          41.15     0.05      10.09     
          41.20     0.05      10.09     
          41.25     0.05      10.09     
          41.30     0.05      10.09     
          41.35     0.05      10.10     
          41.40     0.05      10.10     
          41.45     0.05      10.10     
          41.50     0.05      10.10     
          41.55     0.05      10.11     
          41.60     0.05      10.11     
          41.65     0.05      10.11     
          41.70     0.05      10.11     
          41.75     0.05      10.11     
          41.80     0.05      10.12     
          41.85     0.05      10.12     
          41.90     0.05      10.12     
          41.95     0.05      10.12     
          42.00     0.05      10.12     
          42.05     0.05      10.13     
          42.10     0.05      10.13     
          42.15     0.05      10.13     
          42.20     0.05      10.13     
          42.25     0.05      10.13     
          42.30     0.05      10.14     
          42.35     0.05      10.14     
          42.40     0.05      10.14     
          42.45     0.05      10.14     
          42.50     0.05      10.14     
          42.55     0.05      10.15     
          42.60     0.05      10.15     
          42.65     0.05      10.15     
          42.70     0.05      10.15     
          42.75     0.05      10.15     
          42.80     0.05      10.15     
          42.85     0.05      10.16     
          42.90     0.05      10.16     
          42.95     0.05      10.16     
          43.00     0.05      10.16     
          43.05     0.05      10.16     
          43.10     0.05      10.17     
          43.15     0.05      10.17     
          43.20     0.05      10.17     
          43.25     0.05      10.17     
          43.30     0.05      10.17     
          43.35     0.05      10.18     
          43.40     0.05      10.18     
          43.45     0.05      10.18     
          43.50     0.05      10.18     
          43.55     0.05      10.18     
          43.60     0.05      10.19     
          43.65     0.05      10.19     
          43.70     0.05      10.19     
          43.75     0.05      10.19     
          43.80     0.05      10.19     
          43.85     0.05      10.20     
          43.90     0.05      10.20     
          43.95     0.05      10.20     
          44.00     0.05      10.20     
          44.05     0.05      10.21     
          44.10     0.05      10.21     
          44.15     0.05      10.21     
          44.20     0.05      10.21     
          44.25     0.05      10.22     
          44.30     0.05      10.22     
          44.35     0.05      10.22     
          44.40     0.05      10.22     
          44.45     0.05      10.22     
          44.50     0.05      10.23     
          44.55     0.06      10.23     
          44.60     0.06      10.23     
          44.65     0.06      10.24     
          44.70     0.06      10.24     
          44.75     0.06      10.24     
          44.80     0.06      10.25     
          44.85     0.06      10.25     
          44.90     0.06      10.25     
          44.95     0.06      10.26     
          45.00     0.06      10.26     
          45.05     0.06      10.27     
          45.10     0.06      10.27     
          45.15     0.06      10.27     
          45.20     0.05      10.27     
          45.25     0.05      10.28     
          45.30     0.05      10.28     
          45.35     0.05      10.28     
          45.40     0.05      10.28     
          45.45     0.05      10.28     
          45.50     0.05      10.29     
          45.55     0.05      10.29     
          45.60     0.05      10.29     
          45.65     0.05      10.29     
          45.70     0.05      10.29     
          45.75     0.05      10.29     
          45.80     0.05      10.29     
          45.85     0.04      10.29     
          45.90     0.04      10.29     
          45.95     0.04      10.29     
          46.00     0.04      10.29     
          46.05     0.04      10.29     
          46.10     0.04      10.29     
          46.15     0.04      10.29     
          46.20     0.04      10.29     
          46.25     0.04      10.29     
          46.30     0.04      10.28     
          46.35     0.04      10.28     
          46.40     0.03      10.28     
          46.45     0.03      10.28     
          46.50     0.03      10.27     
          46.55     0.03      10.27     
          46.60     0.03      10.27     
          46.65     0.03      10.27     
          46.70     0.04      10.27     
          46.75     0.04      10.26     
          46.80     0.04      10.26     
          46.85     0.04      10.26     
          46.90     0.04      10.26     
          46.95     0.04      10.26     
          47.00     0.04      10.25     
          47.05     0.04      10.25     
          47.10     0.04      10.25     
          47.15     0.04      10.25     
          47.20     0.04      10.25     
          47.25     0.04      10.25     
          47.30     0.04      10.25     
          47.35     0.04      10.25     
          47.40     0.04      10.24     
          47.45     0.04      10.24     
          47.50     0.04      10.24     
          47.55     0.04      10.24     
          47.60     0.04      10.24     
          47.65     0.04      10.24     
          47.70     0.04      10.24     
          47.75     0.04      10.24     
          47.80     0.04      10.24     
          47.85     0.04      10.24     
          47.90     0.04      10.24     
          47.95     0.04      10.23     
          48.00     0.04      10.23     
          48.05     0.04      10.23     
          48.10     0.04      10.23     
          48.15     0.04      10.23     
          48.20     0.04      10.23     
          48.25     0.04      10.23     
          48.30     0.04      10.23     
          48.35     0.04      10.23     
          48.40     0.04      10.22     
          48.45     0.04      10.22     
          48.50     0.04      10.22     
          48.55     0.04      10.22     
          48.60     0.04      10.22     
          48.65     0.04      10.22     
          48.70     0.04      10.22     
          48.75     0.04      10.22     
          48.80     0.04      10.21     
          48.85     0.04      10.21     
          48.90     0.04      10.21     
          48.95     0.04      10.21     
          49.00     0.04      10.21     
          49.05     0.04      10.21     
          49.10     0.04      10.21     
          49.15     0.04      10.20     
          49.20     0.04      10.20     
          49.25     0.04      10.20     
          49.30     0.04      10.20     
          49.35     0.03      10.20     
          49.40     0.03      10.19     
          49.45     0.03      10.19     
          49.50     0.03      10.19     
          49.55     0.03      10.19     
