
          s         kW        km/hr
          6.25      N/A       N/A       
          6.30      N/A       N/A       
          6.35      N/A       N/A       
          6.40      N/A       N/A       
          6.45      N/A       N/A       
          6.50      N/A       N/A       
          6.55      N/A       N/A       
          6.60      N/A       N/A       
          6.65      N/A       N/A       
          6.70      N/A       N/A       
          6.75      N/A       N/A       
          6.80      N/A       N/A       
          6.85      N/A       N/A       
          6.90      N/A       N/A       
          6.95      N/A       N/A       
          7.00      N/A       N/A       
          7.05      N/A       N/A       
          7.10      N/A       N/A       
          7.15      N/A       N/A       
          7.20      N/A       N/A       
          7.25      N/A       N/A       
          7.30      N/A       N/A       
          7.35      N/A       N/A       
          7.40      N/A       N/A       
          7.45      N/A       N/A       
          7.50      N/A       N/A       
          7.55      N/A       N/A       
          7.60      N/A       N/A       
          7.65      N/A       N/A       
          7.70      N/A       N/A       
          7.75      N/A       N/A       
          7.80      N/A       N/A       
          7.85      N/A       N/A       
          7.90      N/A       N/A       
          7.95      N/A       N/A       
          8.00      N/A       N/A       
          8.05      N/A       N/A       
          8.10      N/A       N/A       
          8.15      N/A       N/A       
          8.20      N/A       N/A       
          8.25      N/A       N/A       
          8.30      N/A       N/A       
          8.35      N/A       N/A       
          8.40      N/A       N/A       
          8.45      N/A       N/A       
          8.50      N/A       N/A       
          8.55      N/A       N/A       
          8.60      N/A       N/A       
          8.65      N/A       N/A       
          8.70      N/A       N/A       
          8.75      N/A       N/A       
          8.80      N/A       N/A       
          8.85      N/A       N/A       
          8.90      N/A       N/A       
          8.95      N/A       N/A       
          9.00      N/A       N/A       
          9.05      N/A       N/A       
          9.10      N/A       N/A       
          9.15      N/A       N/A       
          9.20      N/A       N/A       
          9.25      N/A       N/A       
          9.30      N/A       N/A       
          9.35      N/A       N/A       
          9.40      N/A       N/A       
          9.45      N/A       N/A       
          9.50      N/A       N/A       
          9.55      N/A       N/A       
          9.60      N/A       N/A       
          9.65      N/A       N/A       
          9.70      N/A       N/A       
          9.75      N/A       N/A       
          9.80      N/A       N/A       
          9.85      N/A       N/A       
          9.90      N/A       N/A       
          9.95      N/A       N/A       
          10.00     N/A       N/A       
          10.05     N/A       N/A       
          10.10     N/A       N/A       
          10.15     N/A       N/A       
          10.20     N/A       N/A       
          10.25     N/A       N/A       
          10.30     N/A       N/A       
          10.35     N/A       N/A       
          10.40     N/A       N/A       
          10.45     N/A       N/A       
          10.50     N/A       N/A       
          10.55     N/A       N/A       
          10.60     N/A       N/A       
          10.65     N/A       N/A       
          10.70     N/A       N/A       
          10.75     N/A       N/A       
          10.80     N/A       N/A       
          10.85     N/A       N/A       
          10.90     N/A       N/A       
          10.95     N/A       N/A       
          11.00     N/A       N/A       
          11.05     N/A       N/A       
          11.10     N/A       N/A       
          11.15     N/A       N/A       
          11.20     N/A       N/A       
          11.25     N/A       N/A       
          11.30     N/A       N/A       
          11.35     N/A       N/A       
          11.40     N/A       N/A       
          11.45     N/A       N/A       
          11.50     N/A       N/A       
          11.55     N/A       N/A       
          11.60     N/A       N/A       
          11.65     N/A       N/A       
          11.70     N/A       N/A       
          11.75     N/A       N/A       
          11.80     N/A       N/A       
          11.85     N/A       N/A       
          11.90     N/A       N/A       
          11.95     N/A       N/A       
          12.00     N/A       N/A       
          12.05     N/A       N/A       
          12.10     N/A       N/A       
          12.15     N/A       N/A       
          12.20     N/A       N/A       
          12.25     N/A       N/A       
          12.30     N/A       N/A       
          12.35     N/A       N/A       
          12.40     N/A       N/A       
          12.45     N/A       N/A       
          12.50     N/A       N/A       
          12.55     N/A       N/A       
          12.60     N/A       N/A       
          12.65     N/A       N/A       
          12.70     N/A       N/A       
          12.75     N/A       N/A       
          12.80     N/A       N/A       
          12.85     N/A       N/A       
          12.90     N/A       N/A       
          12.95     N/A       N/A       
          13.00     N/A       N/A       
          13.05     N/A       N/A       
          13.10     N/A       N/A       
          13.15     N/A       N/A       
          13.20     N/A       N/A       
          13.25     N/A       N/A       
          13.30     N/A       N/A       
          13.35     N/A       N/A       
          13.40     N/A       N/A       
          13.45     N/A       N/A       
          13.50     N/A       N/A       
          13.55     N/A       N/A       
          13.60     N/A       N/A       
          13.65     N/A       N/A       
          13.70     N/A       N/A       
          13.75     N/A       N/A       
          13.80     N/A       N/A       
          13.85     N/A       N/A       
          13.90     N/A       N/A       
          13.95     N/A       N/A       
          14.00     N/A       N/A       
          14.05     N/A       N/A       
          14.10     N/A       N/A       
          14.15     N/A       N/A       
          14.20     N/A       N/A       
          14.25     N/A       N/A       
          14.30     N/A       N/A       
          14.35     N/A       N/A       
          14.40     N/A       N/A       
          14.45     N/A       N/A       
          14.50     N/A       N/A       
          14.55     N/A       N/A       
          14.60     N/A       N/A       
          14.65     N/A       N/A       
          14.70     N/A       N/A       
          14.75     N/A       N/A       
          14.80     N/A       N/A       
          14.85     N/A       N/A       
          14.90     N/A       N/A       
          14.95     N/A       N/A       
          15.00     N/A       N/A       
          15.05     N/A       N/A       
          15.10     N/A       N/A       
          15.15     N/A       N/A       
          15.20     N/A       N/A       
          15.25     N/A       N/A       
          15.30     N/A       N/A       
          15.35     N/A       N/A       
          15.40     N/A       N/A       
          15.45     N/A       N/A       
          15.50     N/A       N/A       
          15.55     N/A       N/A       
          15.60     N/A       N/A       
          15.65     N/A       N/A       
          15.70     N/A       N/A       
          15.75     N/A       N/A       
          15.80     N/A       N/A       
          15.85     N/A       N/A       
          15.90     N/A       N/A       
          15.95     N/A       N/A       
          16.00     N/A       N/A       
          16.05     N/A       N/A       
          16.10     N/A       N/A       
          16.15     N/A       N/A       
          16.20     N/A       N/A       
          16.25     N/A       N/A       
          16.30     N/A       N/A       
          16.35     N/A       N/A       
          16.40     N/A       N/A       
          16.45     N/A       N/A       
          16.50     N/A       N/A       
          16.55     N/A       14.95     
          16.60     N/A       15.44     
          16.65     N/A       15.92     
          16.70     N/A       16.41     
          16.75     3.34      16.89     
          16.80     3.39      17.38     
          16.85     3.45      17.86     
          16.90     3.51      18.32     
          16.95     3.55      18.78     
          17.00     3.59      19.23     
          17.05     3.60      19.69     
          17.10     3.61      20.14     
          17.15     3.60      20.57     
          17.20     3.59      20.98     
          17.25     3.56      21.38     
          17.30     3.52      21.79     
          17.35     3.46      22.20     
          17.40     3.39      22.55     
          17.45     3.32      22.89     
          17.50     3.23      23.24     
          17.55     3.14      23.58     
          17.60     3.03      23.90     
          17.65     2.93      24.18     
          17.70     2.85      24.45     
          17.75     2.80      24.73     
          17.80     2.76      25.00     
          17.85     2.73      25.25     
          17.90     2.71      25.51     
          17.95     2.69      25.76     
          18.00     2.68      26.01     
          18.05     2.67      26.25     
          18.10     2.65      26.48     
          18.15     2.61      26.72     
          18.20     2.56      26.95     
          18.25     2.51      27.17     
          18.30     2.46      27.38     
          18.35     2.42      27.59     
          18.40     2.38      27.80     
          18.45     2.35      27.99     
          18.50     2.33      28.18     
          18.55     2.32      28.38     
          18.60     2.32      28.56     
          18.65     2.31      28.75     
          18.70     2.30      28.94     
          18.75     2.29      29.13     
          18.80     2.28      29.30     
          18.85     2.28      29.48     
          18.90     2.28      29.66     
          18.95     2.28      29.84     
          19.00     2.26      30.02     
          19.05     2.20      30.20     
          19.10     2.11      30.36     
          19.15     1.97      30.51     
          19.20     1.75      30.66     
          19.25     1.46      30.80     
          19.30     1.17      30.87     
          19.35     0.97      30.93     
          19.40     0.87      30.99     
          19.45     0.83      31.04     
          19.50     0.81      31.09     
          19.55     0.79      31.14     
          19.60     0.77      31.19     
          19.65     0.76      31.24     
          19.70     0.76      31.29     
          19.75     0.75      31.33     
          19.80     0.76      31.38     
          19.85     0.77      31.43     
          19.90     0.78      31.47     
          19.95     0.80      31.52     
          20.00     0.81      31.57     
          20.05     0.81      31.62     
          20.10     0.81      31.67     
          20.15     0.80      31.72     
          20.20     0.79      31.77     
          20.25     0.78      31.82     
          20.30     0.76      31.87     
          20.35     0.74      31.91     
          20.40     0.71      31.96     
          20.45     0.68      31.99     
          20.50     0.66      32.03     
          20.55     0.65      32.07     
          20.60     0.64      32.11     
          20.65     0.63      32.14     
          20.70     0.62      32.18     
          20.75     0.61      32.21     
          20.80     0.59      32.24     
          20.85     0.55      32.28     
          20.90     0.50      32.30     
          20.95     0.45      32.32     
          21.00     0.41      32.34     
          21.05     0.38      32.36     
          21.10     0.35      32.37     
          21.15     0.30      32.39     
          21.20     0.26      32.40     
          21.25     0.21      32.40     
          21.30     0.18      32.40     
          21.35     0.16      32.40     
          21.40     0.15      32.39     
          21.45     0.14      32.39     
          21.50     0.13      32.39     
          21.55     0.12      32.38     
          21.60     0.12      32.38     
          21.65     0.11      32.37     
          21.70     0.10      32.37     
          21.75     0.10      32.36     
          21.80     0.10      32.35     
          21.85     0.10      32.35     
          21.90     0.10      32.34     
          21.95     0.10      32.34     
          22.00     0.11      32.33     
          22.05     0.11      32.32     
          22.10     0.11      32.32     
          22.15     0.11      32.31     
          22.20     0.11      32.31     
          22.25     0.12      32.30     
          22.30     0.11      32.30     
          22.35     0.11      32.29     
          22.40     0.11      32.29     
          22.45     0.11      32.28     
          22.50     0.11      32.28     
          22.55     0.11      32.27     
          22.60     0.11      32.27     
          22.65     0.11      32.26     
          22.70     0.11      32.26     
          22.75     0.12      32.25     
          22.80     0.12      32.25     
          22.85     0.13      32.24     
          22.90     0.13      32.24     
          22.95     0.12      32.24     
          23.00     0.12      32.23     
          23.05     0.12      32.23     
          23.10     0.12      32.22     
          23.15     0.12      32.22     
          23.20     0.12      32.21     
          23.25     0.12      32.21     
          23.30     0.12      32.20     
          23.35     0.12      32.20     
          23.40     0.12      32.19     
          23.45     0.12      32.19     
          23.50     0.12      32.18     
          23.55     0.12      32.18     
          23.60     0.12      32.18     
          23.65     0.13      32.17     
          23.70     0.13      32.17     
          23.75     0.13      32.16     
          23.80     0.13      32.16     
          23.85     0.13      32.16     
          23.90     0.12      32.15     
          23.95     0.12      32.15     
          24.00     0.12      32.14     
          24.05     0.12      32.14     
          24.10     0.13      32.13     
          24.15     0.13      32.13     
          24.20     0.13      32.13     
          24.25     0.13      32.12     
          24.30     0.13      32.12     
          24.35     0.13      32.12     
          24.40     0.12      32.11     
          24.45     0.10      32.11     
          24.50     0.07      32.10     
          24.55     0.02      32.09     
          24.60     -0.01     32.08     
          24.65     -0.04     32.06     
          24.70     -0.06     32.04     
          24.75     -0.07     32.02     
          24.80     -0.07     32.00     
          24.85     -0.08     31.98     
          24.90     -0.08     31.96     
          24.95     -0.08     31.94     
          25.00     -0.08     31.92     
          25.05     -0.08     31.90     
          25.10     -0.08     31.88     
          25.15     -0.07     31.87     
          25.20     -0.07     31.85     
          25.25     -0.07     31.83     
          25.30     -0.07     31.81     
          25.35     -0.07     31.79     
          25.40     -0.07     31.77     
          25.45     -0.08     31.75     
          25.50     -0.08     31.73     
          25.55     -0.09     31.71     
          25.60     -0.09     31.69     
          25.65     -0.09     31.67     
          25.70     -0.09     31.65     
          25.75     -0.10     31.63     
          25.80     -0.12     31.60     
          25.85     -0.14     31.58     
          25.90     -0.16     31.55     
          25.95     -0.18     31.53     
          26.00     -0.20     31.50     
          26.05     -0.21     31.47     
          26.10     -0.22     31.44     
          26.15     -0.23     31.41     
          26.20     -0.23     31.37     
          26.25     -0.23     31.34     
          26.30     -0.24     31.31     
          26.35     -0.24     31.28     
          26.40     -0.25     31.24     
          26.45     -0.24     31.21     
          26.50     -0.24     31.18     
          26.55     -0.24     31.15     
          26.60     -0.24     31.11     
          26.65     -0.24     31.08     
          26.70     -0.24     31.05     
          26.75     -0.24     31.01     
          26.80     -0.24     30.98     
          26.85     -0.24     30.95     
          26.90     -0.24     30.92     
          26.95     -0.24     30.88     
          27.00     -0.24     30.85     
          27.05     -0.24     30.82     
          27.10     -0.24     30.78     
          27.15     -0.24     30.75     
          27.20     -0.24     30.72     
          27.25     -0.24     30.69     
          27.30     -0.23     30.65     
          27.35     -0.23     30.62     
          27.40     -0.22     30.59     
          27.45     -0.20     30.56     
          27.50     -0.18     30.53     
          27.55     -0.16     30.50     
          27.60     -0.13     30.47     
          27.65     -0.10     30.45     
          27.70     -0.07     30.43     
          27.75     -0.04     30.41     
          27.80     -0.02     30.40     
          27.85     0.00      30.38     
          27.90     0.01      30.37     
          27.95     0.02      30.36     
          28.00     0.03      30.35     
          28.05     0.03      30.34     
          28.10     0.04      30.33     
          28.15     0.04      30.31     
          28.20     0.04      30.30     
          28.25     0.04      30.29     
          28.30     0.04      30.28     
          28.35     0.03      30.27     
          28.40     0.03      30.26     
          28.45     0.03      30.25     
          28.50     0.03      30.24     
          28.55     0.03      30.23     
          28.60     0.03      30.22     
          28.65     0.03      30.21     
          28.70     0.03      30.19     
          28.75     0.03      30.18     
          28.80     0.03      30.17     
          28.85     0.04      30.16     
          28.90     0.04      30.15     
          28.95     0.04      30.14     
          29.00     0.04      30.13     
          29.05     0.04      30.12     
          29.10     0.04      30.11     
          29.15     0.04      30.10     
          29.20     0.04      30.09     
          29.25     0.04      30.08     
          29.30     0.04      30.07     
          29.35     0.04      30.06     
          29.40     0.04      30.05     
          29.45     0.04      30.04     
          29.50     0.04      30.03     
          29.55     0.04      30.02     
          29.60     0.04      30.01     
          29.65     0.04      30.00     
          29.70     0.04      29.99     
          29.75     0.04      29.98     
          29.80     0.04      29.97     
          29.85     0.04      29.96     
          29.90     0.04      29.95     
          29.95     0.04      29.94     
          30.00     0.04      29.93     
          30.05     0.04      29.92     
          30.10     0.04      29.91     
          30.15     0.05      29.90     
          30.20     0.06      29.89     
          30.25     0.06      29.88     
          30.30     0.07      29.87     
          30.35     0.06      29.86     
          30.40     0.06      29.86     
          30.45     0.06      29.85     
          30.50     0.06      29.84     
          30.55     0.07      29.83     
          30.60     0.07      29.82     
          30.65     0.07      29.81     
          30.70     0.06      29.81     
          30.75     0.06      29.80     
          30.80     0.05      29.79     
          30.85     0.05      29.78     
          30.90     0.05      29.77     
          30.95     0.04      29.76     
          31.00     0.04      29.75     
          31.05     0.03      29.74     
          31.10     0.03      29.73     
          31.15     0.03      29.72     
          31.20     0.03      29.71     
          31.25     0.03      29.70     
          31.30     0.04      29.69     
          31.35     0.04      29.68     
          31.40     0.04      29.67     
          31.45     0.04      29.66     
          31.50     0.04      29.64     
          31.55     0.04      29.63     
          31.60     0.04      29.63     
          31.65     0.04      29.62     
          31.70     0.05      29.61     
          31.75     0.05      29.60     
          31.80     0.05      29.59     
          31.85     0.05      29.58     
          31.90     0.05      29.57     
          31.95     0.05      29.56     
          32.00     0.05      29.55     
          32.05     0.05      29.54     
          32.10     0.06      29.53     
          32.15     0.06      29.52     
          32.20     0.06      29.52     
          32.25     0.06      29.51     
          32.30     0.06      29.50     
          32.35     0.06      29.49     
          32.40     0.06      29.48     
          32.45     0.06      29.47     
          32.50     0.06      29.47     
          32.55     0.06      29.46     
          32.60     0.07      29.45     
          32.65     0.07      29.44     
          32.70     0.07      29.43     
          32.75     0.07      29.43     
          32.80     0.07      29.42     
          32.85     0.07      29.41     
          32.90     0.07      29.40     
          32.95     0.07      29.40     
          33.00     0.07      29.39     
          33.05     0.07      29.38     
          33.10     0.07      29.37     
          33.15     0.07      29.37     
          33.20     0.07      29.36     
          33.25     0.07      29.35     
          33.30     0.07      29.34     
          33.35     0.07      29.34     
          33.40     0.07      29.33     
          33.45     0.08      29.32     
          33.50     0.10      29.31     
          33.55     0.11      29.31     
          33.60     0.13      29.31     
          33.65     0.15      29.30     
          33.70     0.17      29.31     
          33.75     0.18      29.31     
          33.80     0.20      29.31     
          33.85     0.21      29.31     
          33.90     0.22      29.32     
          33.95     0.23      29.32     
          34.00     0.23      29.33     
          34.05     0.24      29.34     
          34.10     0.25      29.35     
          34.15     0.25      29.35     
          34.20     0.25      29.36     
          34.25     0.26      29.37     
          34.30     0.26      29.38     
          34.35     0.26      29.39     
          34.40     0.27      29.40     
          34.45     0.27      29.40     
          34.50     0.28      29.41     
          34.55     0.28      29.42     
          34.60     0.28      29.43     
          34.65     0.27      29.45     
          34.70     0.27      29.46     
          34.75     0.26      29.46     
          34.80     0.26      29.47     
          34.85     0.26      29.48     
          34.90     0.26      29.49     
          34.95     0.27      29.50     
          35.00     0.27      29.51     
          35.05     0.27      29.52     
          35.10     0.27      29.53     
          35.15     0.27      29.54     
          35.20     0.28      29.54     
          35.25     0.28      29.55     
          35.30     0.28      29.57     
          35.35     0.28      29.58     
          35.40     0.27      29.59     
          35.45     0.27      29.59     
          35.50     0.27      29.60     
          35.55     0.27      29.61     
          35.60     0.27      29.62     
          35.65     0.27      29.63     
          35.70     0.27      29.64     
          35.75     0.27      29.65     
          35.80     0.27      29.66     
          35.85     0.28      29.67     
          35.90     0.28      29.68     
          35.95     0.28      29.69     
          36.00     0.28      29.70     
          36.05     0.28      29.71     
          36.10     0.27      29.72     
          36.15     0.27      29.73     
          36.20     0.27      29.74     
          36.25     0.27      29.75     
          36.30     0.27      29.76     
          36.35     0.27      29.77     
          36.40     0.27      29.77     
          36.45     0.28      29.78     
          36.50     0.28      29.79     
          36.55     0.28      29.80     
          36.60     0.28      29.81     
          36.65     0.28      29.82     
          36.70     0.28      29.83     
          36.75     0.28      29.84     
          36.80     0.28      29.85     
          36.85     0.28      29.86     
          36.90     0.28      29.87     
          36.95     0.28      29.88     
          37.00     0.28      29.89     
          37.05     0.28      29.90     
          37.10     0.28      29.91     
          37.15     0.28      29.92     
          37.20     0.28      29.93     
          37.25     0.27      29.94     
          37.30     0.27      29.95     
          37.35     0.27      29.96     
          37.40     0.27      29.97     
          37.45     0.28      29.98     
          37.50     0.28      29.99     
          37.55     0.28      30.00     
          37.60     0.29      30.01     
          37.65     0.29      30.02     
          37.70     0.30      30.03     
          37.75     0.30      30.04     
          37.80     0.30      30.05     
          37.85     0.30      30.06     
          37.90     0.30      30.08     
          37.95     0.30      30.09     
          38.00     0.31      30.10     
          38.05     0.31      30.11     
          38.10     0.31      30.12     
          38.15     0.31      30.14     
          38.20     0.31      30.15     
          38.25     0.31      30.16     
          38.30     0.31      30.17     
          38.35     0.31      30.18     
          38.40     0.30      30.19     
          38.45     0.30      30.21     
          38.50     0.30      30.22     
          38.55     0.29      30.23     
          38.60     0.29      30.24     
          38.65     0.29      30.25     
          38.70     0.28      30.26     
          38.75     0.28      30.27     
          38.80     0.28      30.28     
          38.85     0.28      30.29     
          38.90     0.28      30.30     
          38.95     0.28      30.31     
          39.00     0.29      30.32     
          39.05     0.29      30.33     
          39.10     0.29      30.34     
          39.15     0.29      30.35     
          39.20     0.29      30.36     
          39.25     0.29      30.37     
          39.30     0.29      30.38     
          39.35     0.29      30.39     
          39.40     0.29      30.40     
          39.45     0.30      30.41     
          39.50     0.30      30.42     
          39.55     0.30      30.43     
          39.60     0.30      30.44     
          39.65     0.30      30.45     
          39.70     0.30      30.47     
          39.75     0.29      30.48     
          39.80     0.29      30.49     
          39.85     0.29      30.50     
          39.90     0.29      30.51     
          39.95     0.30      30.52     
          40.00     0.30      30.53     
          40.05     0.30      30.54     
          40.10     0.30      30.55     
          40.15     0.29      30.56     
          40.20     0.29      30.57     
          40.25     0.29      30.58     
          40.30     0.29      30.59     
          40.35     0.29      30.60     
          40.40     0.30      30.61     
          40.45     0.30      30.62     
          40.50     0.30      30.63     
          40.55     0.30      30.64     
          40.60     0.30      30.65     
          40.65     0.29      30.66     
          40.70     0.29      30.67     
          40.75     0.29      30.68     
          40.80     0.29      30.69     
          40.85     0.29      30.70     
          40.90     0.29      30.71     
          40.95     0.29      30.72     
          41.00     0.30      30.73     
          41.05     0.31      30.75     
          41.10     0.31      30.76     
          41.15     0.32      30.77     
          41.20     0.32      30.78     
          41.25     0.32      30.79     
          41.30     0.32      30.81     
          41.35     0.31      30.82     
          41.40     0.31      30.83     
          41.45     0.31      30.84     
          41.50     0.30      30.85     
          41.55     0.29      30.86     
          41.60     0.28      30.87     
          41.65     0.26      30.88     
          41.70     0.24      30.89     
          41.75     0.22      30.89     
          41.80     0.21      30.89     
          41.85     0.21      30.90     
          41.90     0.20      30.90     
          41.95     0.20      30.90     
          42.00     0.20      30.91     
          42.05     0.20      30.91     
          42.10     0.20      30.91     
          42.15     0.20      30.91     
          42.20     0.20      30.91     
          42.25     0.19      30.92     
          42.30     0.19      30.92     
          42.35     0.19      30.92     
          42.40     0.19      30.92     
          42.45     0.19      30.92     
          42.50     0.19      30.92     
          42.55     0.19      30.93     
          42.60     0.19      30.93     
          42.65     0.19      30.93     
          42.70     0.19      30.93     
          42.75     0.19      30.93     
          42.80     0.19      30.93     
          42.85     0.19      30.94     
          42.90     0.18      30.94     
          42.95     0.17      30.94     
          43.00     0.16      30.94     
          43.05     0.14      30.94     
          43.10     0.12      30.93     
          43.15     0.11      30.93     
          43.20     0.09      30.92     
          43.25     0.09      30.92     
          43.30     0.09      30.91     
          43.35     0.09      30.90     
          43.40     0.09      30.90     
          43.45     0.10      30.89     
          43.50     0.09      30.89     
          43.55     0.09      30.88     
          43.60     0.08      30.87     
          43.65     0.07      30.87     
          43.70     0.06      30.86     
          43.75     0.05      30.85     
          43.80     0.04      30.84     
          43.85     0.03      30.83     
          43.90     0.03      30.81     
          43.95     0.03      30.80     
          44.00     0.03      30.79     
          44.05     0.03      30.78     
          44.10     0.03      30.77     
          44.15     0.03      30.76     
          44.20     0.04      30.75     
          44.25     0.04      30.74     
          44.30     0.04      30.73     
          44.35     0.03      30.71     
          44.40     0.03      30.70     
          44.45     0.03      30.69     
          44.50     0.03      30.68     
          44.55     0.03      30.67     
          44.60     0.03      30.66     
          44.65     0.03      30.65     
          44.70     0.03      30.64     
          44.75     0.03      30.63     
          44.80     0.03      30.61     
          44.85     0.03      30.60     
          44.90     0.04      30.59     
          44.95     0.05      30.58     
          45.00     0.05      30.57     
          45.05     0.05      30.56     
          45.10     0.05      30.55     
          45.15     0.05      30.55     
          45.20     0.04      30.54     
          45.25     0.04      30.52     
          45.30     0.04      30.51     
          45.35     0.04      30.50     
          45.40     0.04      30.49     
          45.45     0.04      30.48     
          45.50     0.05      30.47     
          45.55     0.05      30.46     
          45.60     0.05      30.45     
          45.65     0.05      30.45     
          45.70     0.05      30.44     
          45.75     0.05      30.43     
          45.80     0.05      30.42     
          45.85     0.05      30.41     
          45.90     0.05      30.40     
          45.95     0.06      30.39     
          46.00     0.06      30.38     
          46.05     0.06      30.37     
          46.10     0.06      30.36     
          46.15     0.06      30.36     
          46.20     0.06      30.35     
          46.25     0.06      30.34     
          46.30     0.05      30.33     
          46.35     0.05      30.32     
          46.40     0.05      30.31     
          46.45     0.05      30.30     
          46.50     0.06      30.29     
          46.55     0.06      30.28     
          46.60     0.06      30.27     
          46.65     0.06      30.27     
          46.70     0.06      30.26     
          46.75     0.06      30.25     
          46.80     0.06      30.24     
          46.85     0.06      30.23     
          46.90     0.06      30.22     
          46.95     0.07      30.21     
          47.00     0.07      30.21     
          47.05     0.07      30.20     
          47.10     0.07      30.19     
          47.15     0.06      30.18     
          47.20     0.06      30.18     
          47.25     0.06      30.17     
          47.30     0.06      30.16     
          47.35     0.06      30.15     
          47.40     0.06      30.14     
          47.45     0.06      30.13     
          47.50     0.07      30.12     
          47.55     0.07      30.12     
          47.60     0.07      30.11     
          47.65     0.07      30.10     
          47.70     0.07      30.09     
          47.75     0.06      30.09     
          47.80     0.06      30.08     
          47.85     0.06      30.07     
          47.90     0.05      30.06     
          47.95     0.06      30.05     
          48.00     0.06      30.04     
          48.05     0.07      30.03     
          48.10     0.08      30.03     
          48.15     0.08      30.02     
          48.20     0.08      30.01     
          48.25     0.08      30.01     
          48.30     0.08      30.00     
          48.35     0.08      29.99     
          48.40     0.09      29.99     
          48.45     0.09      29.98     
          48.50     0.09      29.97     
          48.55     0.09      29.97     
          48.60     0.10      29.96     
          48.65     0.10      29.96     
          48.70     0.10      29.95     
          48.75     0.10      29.95     
          48.80     0.09      29.94     
          48.85     0.09      29.93     
          48.90     0.09      29.93     
          48.95     0.09      29.92     
          49.00     0.09      29.92     
          49.05     0.10      29.91     
          49.10     0.10      29.91     
          49.15     0.10      29.90     
          49.20     0.10      29.90     
          49.25     0.09      29.89     
          49.30     0.09      29.88     
          49.35     0.09      29.88     
          49.40     0.09      29.87     
          49.45     0.08      29.87     
          49.50     0.09      29.86     
          49.55     0.09      29.85     
          49.60     0.09      29.85     
