
          s         kW        km/hr
          6.25      N/A       N/A       
          6.30      N/A       N/A       
          6.35      N/A       N/A       
          6.40      N/A       N/A       
          6.45      N/A       N/A       
          6.50      N/A       N/A       
          6.55      N/A       N/A       
          6.60      N/A       N/A       
          6.65      N/A       N/A       
          6.70      N/A       N/A       
          6.75      N/A       N/A       
          6.80      N/A       N/A       
          6.85      N/A       N/A       
          6.90      N/A       N/A       
          6.95      N/A       N/A       
          7.00      N/A       N/A       
          7.05      N/A       N/A       
          7.10      N/A       N/A       
          7.15      N/A       N/A       
          7.20      N/A       N/A       
          7.25      N/A       N/A       
          7.30      N/A       N/A       
          7.35      N/A       N/A       
          7.40      N/A       N/A       
          7.45      N/A       N/A       
          7.50      N/A       N/A       
          7.55      N/A       N/A       
          7.60      N/A       N/A       
          7.65      N/A       N/A       
          7.70      N/A       N/A       
          7.75      N/A       N/A       
          7.80      N/A       N/A       
          7.85      N/A       N/A       
          7.90      N/A       N/A       
          7.95      N/A       N/A       
          8.00      N/A       N/A       
          8.05      N/A       N/A       
          8.10      N/A       N/A       
          8.15      N/A       N/A       
          8.20      N/A       N/A       
          8.25      N/A       N/A       
          8.30      N/A       N/A       
          8.35      N/A       N/A       
          8.40      N/A       N/A       
          8.45      N/A       N/A       
          8.50      N/A       N/A       
          8.55      N/A       N/A       
          8.60      N/A       N/A       
          8.65      N/A       N/A       
          8.70      N/A       N/A       
          8.75      N/A       N/A       
          8.80      N/A       N/A       
          8.85      N/A       N/A       
          8.90      N/A       N/A       
          8.95      N/A       N/A       
          9.00      N/A       N/A       
          9.05      N/A       N/A       
          9.10      N/A       N/A       
          9.15      N/A       N/A       
          9.20      N/A       N/A       
          9.25      N/A       N/A       
          9.30      N/A       N/A       
          9.35      N/A       N/A       
          9.40      N/A       N/A       
          9.45      N/A       N/A       
          9.50      N/A       N/A       
          9.55      N/A       N/A       
          9.60      N/A       N/A       
          9.65      N/A       N/A       
          9.70      N/A       N/A       
          9.75      N/A       N/A       
          9.80      N/A       N/A       
          9.85      N/A       N/A       
          9.90      N/A       N/A       
          9.95      N/A       N/A       
          10.00     N/A       N/A       
          10.05     N/A       N/A       
          10.10     N/A       N/A       
          10.15     N/A       N/A       
          10.20     N/A       N/A       
          10.25     N/A       N/A       
          10.30     N/A       N/A       
          10.35     N/A       N/A       
          10.40     N/A       N/A       
          10.45     N/A       N/A       
          10.50     N/A       N/A       
          10.55     N/A       N/A       
          10.60     N/A       N/A       
          10.65     N/A       N/A       
          10.70     N/A       7.93      
          10.75     N/A       8.05      
          10.80     N/A       8.16      
          10.85     N/A       8.27      
          10.90     N/A       8.38      
          10.95     N/A       8.50      
          11.00     0.42      8.61      
          11.05     0.41      8.72      
          11.10     0.40      8.83      
          11.15     0.38      8.95      
          11.20     0.37      9.06      
          11.25     0.35      9.17      
          11.30     0.34      9.25      
          11.35     0.32      9.31      
          11.40     0.30      9.36      
          11.45     0.28      9.41      
          11.50     0.26      9.47      
          11.55     0.25      9.52      
          11.60     0.23      9.58      
          11.65     0.21      9.63      
          11.70     0.19      9.68      
          11.75     0.17      9.74      
          11.80     0.16      9.79      
          11.85     0.14      9.81      
          11.90     0.12      9.81      
          11.95     0.10      9.81      
          12.00     0.08      9.81      
          12.05     0.06      9.82      
          12.10     0.05      9.82      
          12.15     0.05      9.82      
          12.20     0.04      9.82      
          12.25     0.04      9.83      
          12.30     0.03      9.83      
          12.35     0.03      9.83      
          12.40     0.03      9.82      
          12.45     0.02      9.81      
          12.50     0.02      9.80      
          12.55     0.01      9.80      
          12.60     0.01      9.79      
          12.65     0.01      9.78      
          12.70     0.01      9.77      
          12.75     0.01      9.76      
          12.80     0.01      9.76      
          12.85     0.01      9.75      
          12.90     0.01      9.74      
          12.95     0.01      9.73      
          13.00     0.01      9.73      
          13.05     0.01      9.72      
          13.10     0.01      9.71      
          13.15     0.01      9.71      
          13.20     0.01      9.70      
          13.25     0.00      9.69      
          13.30     0.00      9.69      
          13.35     -0.01     9.68      
          13.40     -0.01     9.67      
          13.45     -0.02     9.65      
          13.50     -0.03     9.63      
          13.55     -0.03     9.60      
          13.60     -0.04     9.58      
          13.65     -0.04     9.56      
          13.70     -0.04     9.54      
          13.75     -0.04     9.52      
          13.80     -0.04     9.50      
          13.85     -0.04     9.48      
          13.90     -0.04     9.46      
          13.95     -0.04     9.44      
          14.00     -0.04     9.42      
          14.05     -0.04     9.40      
          14.10     -0.04     9.38      
          14.15     -0.04     9.36      
          14.20     -0.04     9.33      
          14.25     -0.04     9.31      
          14.30     -0.04     9.29      
          14.35     -0.04     9.27      
          14.40     -0.04     9.25      
          14.45     -0.04     9.23      
          14.50     -0.04     9.21      
          14.55     -0.04     9.19      
          14.60     -0.04     9.17      
          14.65     -0.04     9.15      
          14.70     -0.04     9.13      
          14.75     -0.04     9.11      
          14.80     -0.04     9.09      
          14.85     -0.04     9.06      
          14.90     -0.04     9.04      
          14.95     -0.04     9.02      
          15.00     -0.04     9.00      
          15.05     -0.04     8.98      
          15.10     -0.04     8.96      
          15.15     -0.04     8.94      
          15.20     -0.03     8.92      
          15.25     -0.03     8.90      
          15.30     -0.03     8.88      
          15.35     -0.03     8.86      
          15.40     -0.03     8.84      
          15.45     -0.03     8.82      
          15.50     -0.03     8.80      
          15.55     -0.03     8.78      
          15.60     -0.03     8.76      
          15.65     -0.03     8.74      
          15.70     -0.03     8.73      
          15.75     -0.03     8.71      
          15.80     -0.02     8.69      
          15.85     -0.02     8.68      
          15.90     -0.02     8.66      
          15.95     -0.02     8.64      
          16.00     -0.02     8.63      
          16.05     -0.02     8.61      
          16.10     -0.02     8.59      
          16.15     -0.02     8.58      
          16.20     -0.02     8.56      
          16.25     -0.02     8.54      
          16.30     -0.02     8.53      
          16.35     -0.02     8.51      
          16.40     -0.02     8.49      
          16.45     -0.02     8.48      
          16.50     -0.02     8.46      
          16.55     -0.02     8.44      
          16.60     -0.01     8.43      
          16.65     -0.01     8.41      
          16.70     -0.01     8.40      
          16.75     0.00      8.38      
          16.80     0.00      8.36      
          16.85     0.00      8.36      
          16.90     0.01      8.35      
          16.95     0.01      8.35      
          17.00     0.01      8.35      
          17.05     0.02      8.34      
          17.10     0.02      8.34      
          17.15     0.02      8.33      
          17.20     0.03      8.33      
          17.25     0.03      8.33      
          17.30     0.04      8.32      
          17.35     0.04      8.32      
          17.40     0.05      8.31      
          17.45     0.05      8.32      
          17.50     0.05      8.33      
          17.55     0.06      8.34      
          17.60     0.06      8.35      
          17.65     0.07      8.37      
          17.70     0.07      8.38      
          17.75     0.07      8.39      
          17.80     0.07      8.40      
          17.85     0.06      8.41      
          17.90     0.06      8.42      
          17.95     0.05      8.44      
          18.00     0.05      8.45      
          18.05     0.04      8.46      
          18.10     0.04      8.45      
          18.15     0.04      8.45      
          18.20     0.03      8.44      
          18.25     0.03      8.43      
          18.30     0.02      8.43      
          18.35     0.02      8.42      
          18.40     0.02      8.42      
          18.45     0.03      8.41      
          18.50     0.03      8.41      
          18.55     0.03      8.40      
          18.60     0.04      8.40      
          18.65     0.04      8.39      
          18.70     0.05      8.40      
          18.75     0.05      8.41      
          18.80     0.05      8.42      
          18.85     0.06      8.43      
          18.90     0.06      8.44      
          18.95     0.07      8.45      
          19.00     0.08      8.46      
          19.05     0.10      8.47      
          19.10     0.12      8.47      
          19.15     0.13      8.48      
          19.20     0.15      8.49      
          19.25     0.17      8.51      
          19.30     0.18      8.56      
          19.35     0.20      8.63      
          19.40     0.22      8.70      
          19.45     0.24      8.77      
          19.50     0.26      8.84      
          19.55     0.27      8.90      
          19.60     0.28      8.97      
          19.65     0.29      9.04      
          19.70     0.30      9.11      
          19.75     0.30      9.17      
          19.80     0.31      9.24      
          19.85     0.32      9.31      
          19.90     0.33      9.39      
          19.95     0.33      9.48      
          20.00     0.34      9.56      
          20.05     0.35      9.64      
          20.10     0.35      9.72      
          20.15     0.35      9.80      
          20.20     0.35      9.88      
          20.25     0.34      9.96      
          20.30     0.34      10.04     
          20.35     0.33      10.12     
          20.40     0.33      10.18     
          20.45     0.32      10.25     
          20.50     0.31      10.31     
          20.55     0.31      10.37     
          20.60     0.30      10.43     
          20.65     0.29      10.49     
          20.70     0.28      10.55     
          20.75     0.26      10.61     
          20.80     0.25      10.67     
          20.85     0.23      10.73     
          20.90     0.22      10.76     
          20.95     0.20      10.79     
          21.00     0.19      10.81     
          21.05     0.17      10.84     
          21.10     0.16      10.86     
          21.15     0.15      10.89     
          21.20     0.14      10.91     
          21.25     0.13      10.94     
          21.30     0.13      10.96     
          21.35     0.12      10.98     
          21.40     0.11      10.99     
          21.45     0.10      11.00     
          21.50     0.09      11.01     
          21.55     0.08      11.01     
          21.60     0.07      11.02     
          21.65     0.06      11.03     
          21.70     0.05      11.04     
          21.75     0.03      11.05     
          21.80     0.02      11.05     
          21.85     0.01      11.03     
          21.90     0.00      11.01     
          21.95     -0.02     10.99     
          22.00     -0.03     10.98     
          22.05     -0.03     10.96     
          22.10     -0.03     10.94     
          22.15     -0.03     10.92     
          22.20     -0.03     10.90     
          22.25     -0.03     10.88     
          22.30     -0.02     10.87     
          22.35     -0.02     10.85     
          22.40     -0.02     10.84     
          22.45     -0.02     10.82     
          22.50     -0.02     10.81     
          22.55     -0.02     10.80     
          22.60     -0.02     10.78     
          22.65     -0.02     10.77     
          22.70     -0.02     10.75     
          22.75     -0.02     10.74     
          22.80     -0.03     10.72     
          22.85     -0.03     10.70     
          22.90     -0.03     10.68     
          22.95     -0.03     10.66     
          23.00     -0.03     10.65     
          23.05     -0.03     10.63     
          23.10     -0.03     10.61     
          23.15     -0.03     10.59     
          23.20     -0.03     10.57     
          23.25     -0.03     10.56     
          23.30     -0.03     10.54     
          23.35     -0.03     10.52     
          23.40     -0.03     10.50     
          23.45     -0.03     10.48     
          23.50     -0.03     10.46     
          23.55     -0.03     10.44     
          23.60     -0.03     10.43     
          23.65     -0.03     10.41     
          23.70     -0.03     10.39     
          23.75     -0.03     10.37     
          23.80     -0.03     10.35     
          23.85     -0.03     10.34     
          23.90     -0.03     10.32     
          23.95     -0.03     10.30     
          24.00     -0.03     10.28     
          24.05     -0.03     10.26     
          24.10     -0.03     10.25     
          24.15     -0.03     10.23     
          24.20     -0.03     10.21     
          24.25     -0.03     10.20     
          24.30     -0.03     10.18     
          24.35     -0.03     10.16     
          24.40     -0.03     10.14     
          24.45     -0.02     10.13     
          24.50     -0.02     10.11     
          24.55     -0.02     10.09     
          24.60     -0.02     10.08     
          24.65     -0.02     10.06     
          24.70     -0.01     10.04     
          24.75     -0.01     10.03     
          24.80     -0.01     10.02     
          24.85     -0.01     10.01     
          24.90     0.00      10.00     
          24.95     0.00      9.99      
          25.00     0.00      9.98      
          25.05     0.00      9.97      
          25.10     0.00      9.96      
          25.15     0.00      9.95      
          25.20     0.00      9.94      
          25.25     0.00      9.93      
          25.30     0.01      9.92      
          25.35     0.01      9.91      
          25.40     0.01      9.90      
          25.45     0.01      9.90      
          25.50     0.01      9.89      
          25.55     0.01      9.88      
          25.60     0.01      9.87      
          25.65     0.01      9.86      
          25.70     0.01      9.85      
          25.75     0.01      9.84      
          25.80     0.01      9.84      
          25.85     0.01      9.83      
          25.90     0.01      9.82      
          25.95     0.01      9.81      
          26.00     0.01      9.80      
          26.05     0.01      9.80      
          26.10     0.01      9.79      
          26.15     0.01      9.78      
          26.20     0.01      9.77      
          26.25     0.01      9.76      
          26.30     0.01      9.75      
          26.35     0.01      9.75      
          26.40     0.01      9.74      
          26.45     0.01      9.73      
          26.50     0.01      9.72      
          26.55     0.01      9.71      
          26.60     0.01      9.71      
          26.65     0.01      9.70      
          26.70     0.01      9.69      
          26.75     0.01      9.68      
          26.80     0.01      9.67      
          26.85     0.01      9.67      
          26.90     0.01      9.66      
          26.95     0.01      9.65      
          27.00     0.01      9.64      
          27.05     0.01      9.64      
          27.10     0.01      9.63      
          27.15     0.01      9.62      
          27.20     0.01      9.62      
          27.25     0.01      9.61      
          27.30     0.01      9.60      
          27.35     0.01      9.59      
          27.40     0.01      9.59      
          27.45     0.01      9.58      
          27.50     0.01      9.57      
          27.55     0.01      9.56      
          27.60     0.01      9.56      
          27.65     0.01      9.55      
          27.70     0.01      9.54      
          27.75     0.01      9.53      
          27.80     0.01      9.53      
          27.85     0.01      9.52      
          27.90     0.01      9.51      
          27.95     0.01      9.50      
          28.00     0.01      9.50      
          28.05     0.01      9.49      
          28.10     0.01      9.48      
          28.15     0.01      9.47      
          28.20     0.01      9.47      
          28.25     0.01      9.46      
          28.30     0.01      9.45      
          28.35     0.01      9.45      
          28.40     0.01      9.44      
          28.45     0.01      9.43      
          28.50     0.01      9.42      
          28.55     0.01      9.42      
          28.60     0.01      9.41      
          28.65     0.01      9.40      
          28.70     0.01      9.40      
          28.75     0.01      9.39      
          28.80     0.01      9.38      
          28.85     0.01      9.38      
          28.90     0.01      9.37      
          28.95     0.01      9.36      
          29.00     0.01      9.36      
          29.05     0.01      9.35      
          29.10     0.01      9.34      
          29.15     0.01      9.34      
          29.20     0.01      9.33      
          29.25     0.02      9.32      
          29.30     0.02      9.32      
          29.35     0.02      9.31      
          29.40     0.03      9.30      
          29.45     0.03      9.30      
          29.50     0.03      9.29      
          29.55     0.04      9.29      
          29.60     0.04      9.30      
          29.65     0.04      9.30      
          29.70     0.05      9.31      
          29.75     0.05      9.31      
          29.80     0.06      9.31      
          29.85     0.06      9.32      
          29.90     0.06      9.32      
          29.95     0.07      9.32      
          30.00     0.07      9.33      
          30.05     0.08      9.33      
          30.10     0.08      9.35      
          30.15     0.09      9.37      
          30.20     0.09      9.38      
          30.25     0.10      9.40      
          30.30     0.10      9.42      
          30.35     0.10      9.43      
          30.40     0.10      9.45      
          30.45     0.10      9.47      
          30.50     0.10      9.48      
          30.55     0.10      9.50      
          30.60     0.10      9.52      
          30.65     0.10      9.53      
          30.70     0.11      9.55      
          30.75     0.11      9.57      
          30.80     0.11      9.58      
          30.85     0.11      9.60      
          30.90     0.11      9.62      
          30.95     0.11      9.64      
          31.00     0.11      9.65      
          31.05     0.11      9.67      
          31.10     0.11      9.69      
          31.15     0.11      9.70      
          31.20     0.11      9.72      
          31.25     0.11      9.74      
          31.30     0.11      9.75      
          31.35     0.11      9.77      
          31.40     0.11      9.78      
          31.45     0.11      9.80      
          31.50     0.11      9.82      
          31.55     0.10      9.83      
          31.60     0.10      9.85      
          31.65     0.10      9.87      
          31.70     0.10      9.88      
          31.75     0.10      9.90      
          31.80     0.10      9.91      
          31.85     0.10      9.93      
          31.90     0.10      9.94      
          31.95     0.10      9.96      
          32.00     0.10      9.98      
          32.05     0.10      9.99      
          32.10     0.11      10.01     
          32.15     0.11      10.02     
          32.20     0.11      10.04     
          32.25     0.11      10.05     
          32.30     0.11      10.07     
          32.35     0.11      10.08     
          32.40     0.11      10.10     
          32.45     0.10      10.11     
          32.50     0.10      10.13     
          32.55     0.10      10.15     
          32.60     0.10      10.16     
          32.65     0.10      10.18     
          32.70     0.10      10.19     
          32.75     0.10      10.20     
          32.80     0.10      10.22     
          32.85     0.10      10.23     
          32.90     0.10      10.24     
          32.95     0.10      10.26     
          33.00     0.10      10.27     
          33.05     0.10      10.28     
          33.10     0.10      10.30     
          33.15     0.09      10.31     
          33.20     0.09      10.32     
          33.25     0.09      10.33     
          33.30     0.09      10.35     
          33.35     0.09      10.36     
          33.40     0.09      10.37     
          33.45     0.09      10.38     
          33.50     0.09      10.39     
          33.55     0.09      10.40     
          33.60     0.09      10.41     
          33.65     0.09      10.42     
          33.70     0.09      10.43     
          33.75     0.09      10.44     
          33.80     0.09      10.45     
          33.85     0.09      10.46     
          33.90     0.09      10.47     
          33.95     0.09      10.49     
          34.00     0.09      10.50     
          34.05     0.09      10.51     
          34.10     0.08      10.52     
          34.15     0.08      10.53     
          34.20     0.08      10.54     
          34.25     0.08      10.54     
          34.30     0.08      10.55     
          34.35     0.08      10.56     
          34.40     0.08      10.57     
          34.45     0.08      10.57     
          34.50     0.08      10.58     
          34.55     0.07      10.59     
          34.60     0.07      10.60     
          34.65     0.07      10.60     
          34.70     0.07      10.61     
          34.75     0.07      10.62     
          34.80     0.07      10.62     
          34.85     0.07      10.63     
          34.90     0.07      10.63     
          34.95     0.07      10.64     
          35.00     0.07      10.64     
          35.05     0.06      10.65     
          35.10     0.06      10.65     
          35.15     0.06      10.66     
          35.20     0.06      10.66     
          35.25     0.06      10.66     
          35.30     0.06      10.66     
          35.35     0.06      10.67     
          35.40     0.05      10.67     
          35.45     0.05      10.67     
          35.50     0.05      10.67     
          35.55     0.04      10.68     
          35.60     0.04      10.68     
          35.65     0.04      10.68     
          35.70     0.03      10.67     
          35.75     0.03      10.67     
          35.80     0.03      10.66     
          35.85     0.03      10.66     
          35.90     0.02      10.65     
          35.95     0.02      10.65     
          36.00     0.02      10.64     
          36.05     0.02      10.64     
          36.10     0.02      10.63     
          36.15     0.02      10.63     
          36.20     0.02      10.62     
          36.25     0.02      10.61     
          36.30     0.02      10.61     
          36.35     0.02      10.60     
          36.40     0.02      10.60     
          36.45     0.02      10.59     
          36.50     0.02      10.58     
          36.55     0.02      10.58     
          36.60     0.02      10.57     
          36.65     0.02      10.57     
          36.70     0.02      10.56     
          36.75     0.02      10.55     
          36.80     0.02      10.55     
          36.85     0.02      10.54     
          36.90     0.02      10.53     
          36.95     0.02      10.53     
          37.00     0.02      10.52     
          37.05     0.02      10.51     
          37.10     0.02      10.51     
          37.15     0.02      10.50     
          37.20     0.02      10.50     
          37.25     0.02      10.49     
          37.30     0.02      10.48     
          37.35     0.02      10.48     
          37.40     0.02      10.47     
          37.45     0.02      10.46     
          37.50     0.02      10.46     
          37.55     0.02      10.45     
          37.60     0.02      10.45     
          37.65     0.02      10.44     
          37.70     0.02      10.44     
          37.75     0.02      10.43     
          37.80     0.02      10.43     
          37.85     0.02      10.42     
          37.90     0.02      10.42     
          37.95     0.02      10.41     
          38.00     0.02      10.41     
          38.05     0.02      10.40     
          38.10     0.02      10.39     
          38.15     0.02      10.39     
          38.20     0.02      10.38     
          38.25     0.02      10.38     
          38.30     0.02      10.37     
          38.35     0.02      10.37     
          38.40     0.02      10.36     
          38.45     0.02      10.36     
          38.50     0.02      10.35     
          38.55     0.02      10.34     
          38.60     0.02      10.34     
          38.65     0.02      10.33     
          38.70     0.02      10.33     
          38.75     0.02      10.32     
          38.80     0.02      10.32     
          38.85     0.02      10.31     
          38.90     0.02      10.30     
          38.95     0.02      10.30     
          39.00     0.02      10.29     
          39.05     0.02      10.29     
          39.10     0.02      10.28     
          39.15     0.02      10.28     
          39.20     0.02      10.27     
          39.25     0.02      10.27     
          39.30     0.02      10.26     
          39.35     0.02      10.26     
          39.40     0.02      10.25     
          39.45     0.02      10.25     
          39.50     0.02      10.24     
          39.55     0.02      10.24     
          39.60     0.02      10.23     
          39.65     0.02      10.23     
          39.70     0.02      10.22     
          39.75     0.02      10.22     
          39.80     0.02      10.21     
          39.85     0.02      10.21     
          39.90     0.02      10.20     
          39.95     0.02      10.19     
          40.00     0.02      10.19     
          40.05     0.02      10.18     
          40.10     0.02      10.18     
          40.15     0.02      10.18     
          40.20     0.02      10.17     
          40.25     0.02      10.17     
          40.30     0.02      10.16     
          40.35     0.02      10.16     
          40.40     0.02      10.15     
          40.45     0.02      10.15     
          40.50     0.02      10.14     
          40.55     0.02      10.14     
          40.60     0.02      10.13     
          40.65     0.02      10.13     
          40.70     0.02      10.12     
          40.75     0.02      10.12     
          40.80     0.02      10.11     
          40.85     0.02      10.11     
          40.90     0.02      10.11     
          40.95     0.02      10.10     
          41.00     0.02      10.10     
          41.05     0.02      10.09     
          41.10     0.02      10.09     
          41.15     0.02      10.08     
          41.20     0.02      10.08     
          41.25     0.02      10.07     
          41.30     0.02      10.07     
          41.35     0.02      10.06     
          41.40     0.02      10.06     
          41.45     0.02      10.05     
          41.50     0.02      10.05     
          41.55     0.02      10.04     
          41.60     0.02      10.04     
          41.65     0.02      10.03     
          41.70     0.02      10.03     
          41.75     0.02      10.02     
          41.80     0.02      10.02     
          41.85     0.02      10.01     
          41.90     0.02      10.01     
          41.95     0.02      10.00     
          42.00     0.02      10.00     
          42.05     0.02      9.99      
          42.10     0.02      9.99      
          42.15     0.02      9.98      
          42.20     0.02      9.98      
          42.25     0.02      9.97      
          42.30     0.02      9.97      
          42.35     0.02      9.96      
          42.40     0.02      9.96      
          42.45     0.02      9.95      
          42.50     0.02      9.95      
          42.55     0.02      9.94      
          42.60     0.02      9.94      
          42.65     0.02      9.93      
          42.70     0.02      9.93      
          42.75     0.02      9.92      
          42.80     0.02      9.92      
          42.85     0.02      9.91      
          42.90     0.02      9.91      
          42.95     0.02      9.90      
          43.00     0.02      9.90      
          43.05     0.02      9.89      
          43.10     0.02      9.89      
          43.15     0.02      9.88      
          43.20     0.02      9.88      
          43.25     0.02      9.87      
          43.30     0.02      9.87      
          43.35     0.02      9.86      
          43.40     0.02      9.86      
          43.45     0.02      9.85      
          43.50     0.02      9.84      
          43.55     0.02      9.84      
          43.60     0.02      9.83      
          43.65     0.02      9.83      
          43.70     0.02      9.83      
          43.75     0.02      9.82      
          43.80     0.02      9.82      
          43.85     0.02      9.81      
          43.90     0.02      9.81      
          43.95     0.02      9.80      
          44.00     0.02      9.80      
          44.05     0.02      9.79      
          44.10     0.02      9.79      
          44.15     0.02      9.78      
          44.20     0.02      9.78      
          44.25     0.02      9.77      
          44.30     0.02      9.77      
          44.35     0.02      9.76      
          44.40     0.02      9.76      
          44.45     0.02      9.75      
          44.50     0.02      9.75      
          44.55     0.02      9.74      
          44.60     0.02      9.74      
          44.65     0.02      9.73      
          44.70     0.02      9.73      
          44.75     0.02      9.72      
          44.80     0.02      9.72      
          44.85     0.02      9.71      
          44.90     0.02      9.71      
          44.95     0.02      9.70      
          45.00     0.02      9.70      
          45.05     0.02      9.69      
          45.10     0.02      9.69      
          45.15     0.02      9.69      
          45.20     0.02      9.68      
          45.25     0.03      9.68      
          45.30     0.03      9.67      
          45.35     0.03      9.67      
          45.40     0.03      9.67      
          45.45     0.03      9.66      
          45.50     0.03      9.66      
          45.55     0.03      9.66      
          45.60     0.03      9.65      
          45.65     0.03      9.65      
          45.70     0.03      9.65      
          45.75     0.03      9.64      
          45.80     0.03      9.64      
          45.85     0.02      9.63      
          45.90     0.02      9.63      
          45.95     0.02      9.62      
          46.00     0.02      9.62      
          46.05     0.02      9.62      
          46.10     0.02      9.61      
          46.15     0.02      9.61      
          46.20     0.02      9.60      
          46.25     0.02      9.60      
          46.30     0.02      9.60      
          46.35     0.02      9.59      
          46.40     0.02      9.59      
          46.45     0.03      9.58      
          46.50     0.03      9.58      
          46.55     0.03      9.58      
          46.60     0.03      9.57      
          46.65     0.03      9.57      
          46.70     0.03      9.56      
          46.75     0.03      9.56      
          46.80     0.03      9.56      
          46.85     0.03      9.55      
          46.90     0.03      9.55      
          46.95     0.03      9.54      
          47.00     0.03      9.54      
          47.05     0.03      9.54      
          47.10     0.03      9.53      
          47.15     0.03      9.53      
          47.20     0.03      9.53      
          47.25     0.03      9.52      
          47.30     0.03      9.52      
          47.35     0.03      9.52      
          47.40     0.03      9.51      
          47.45     0.03      9.51      
          47.50     0.03      9.51      
          47.55     0.03      9.51      
          47.60     0.03      9.51      
          47.65     0.03      9.50      
          47.70     0.03      9.50      
          47.75     0.03      9.50      
          47.80     0.03      9.50      
          47.85     0.03      9.50      
          47.90     0.04      9.50      
          47.95     0.04      9.50      
          48.00     0.04      9.49      
          48.05     0.04      9.49      
          48.10     0.04      9.49      
          48.15     0.04      9.49      
          48.20     0.04      9.49      
          48.25     0.04      9.49      
          48.30     0.04      9.49      
          48.35     0.04      9.49      
          48.40     0.04      9.49      
          48.45     0.04      9.49      
          48.50     0.04      9.49      
          48.55     0.04      9.49      
          48.60     0.04      9.49      
          48.65     0.04      9.49      
          48.70     0.04      9.49      
          48.75     0.04      9.48      
          48.80     0.04      9.48      
          48.85     0.04      9.48      
          48.90     0.04      9.48      
          48.95     0.04      9.48      
          49.00     0.04      9.48      
          49.05     0.04      9.48      
          49.10     0.04      9.48      
          49.15     0.04      9.48      
          49.20     0.04      9.48      
          49.25     0.04      9.48      
          49.30     0.05      9.48      
          49.35     0.05      9.48      
          49.40     0.05      9.48      
