
          s         kW        km/hr
          6.25      N/A       N/A       
          6.30      N/A       N/A       
          6.35      N/A       N/A       
          6.40      N/A       N/A       
          6.45      N/A       N/A       
          6.50      N/A       N/A       
          6.55      N/A       N/A       
          6.60      N/A       N/A       
          6.65      N/A       N/A       
          6.70      N/A       N/A       
          6.75      N/A       N/A       
          6.80      N/A       N/A       
          6.85      N/A       N/A       
          6.90      N/A       N/A       
          6.95      N/A       N/A       
          7.00      N/A       N/A       
          7.05      N/A       N/A       
          7.10      N/A       N/A       
          7.15      N/A       N/A       
          7.20      N/A       N/A       
          7.25      N/A       N/A       
          7.30      N/A       N/A       
          7.35      N/A       N/A       
          7.40      N/A       N/A       
          7.45      N/A       N/A       
          7.50      N/A       N/A       
          7.55      N/A       N/A       
          7.60      N/A       N/A       
          7.65      N/A       N/A       
          7.70      N/A       N/A       
          7.75      N/A       N/A       
          7.80      N/A       N/A       
          7.85      N/A       N/A       
          7.90      N/A       N/A       
          7.95      N/A       N/A       
          8.00      N/A       N/A       
          8.05      N/A       N/A       
          8.10      N/A       N/A       
          8.15      N/A       N/A       
          8.20      N/A       N/A       
          8.25      N/A       N/A       
          8.30      N/A       N/A       
          8.35      N/A       N/A       
          8.40      N/A       N/A       
          8.45      N/A       N/A       
          8.50      N/A       N/A       
          8.55      N/A       N/A       
          8.60      N/A       N/A       
          8.65      N/A       N/A       
          8.70      N/A       N/A       
          8.75      N/A       N/A       
          8.80      N/A       N/A       
          8.85      N/A       N/A       
          8.90      N/A       N/A       
          8.95      N/A       N/A       
          9.00      N/A       N/A       
          9.05      N/A       N/A       
          9.10      N/A       N/A       
          9.15      N/A       N/A       
          9.20      N/A       N/A       
          9.25      N/A       N/A       
          9.30      N/A       N/A       
          9.35      N/A       N/A       
          9.40      N/A       N/A       
          9.45      N/A       N/A       
          9.50      N/A       N/A       
          9.55      N/A       N/A       
          9.60      N/A       N/A       
          9.65      N/A       N/A       
          9.70      N/A       N/A       
          9.75      N/A       N/A       
          9.80      N/A       N/A       
          9.85      N/A       N/A       
          9.90      N/A       N/A       
          9.95      N/A       N/A       
          10.00     N/A       N/A       
          10.05     N/A       N/A       
          10.10     N/A       N/A       
          10.15     N/A       N/A       
          10.20     N/A       N/A       
          10.25     N/A       N/A       
          10.30     N/A       N/A       
          10.35     N/A       N/A       
          10.40     N/A       N/A       
          10.45     N/A       N/A       
          10.50     N/A       N/A       
          10.55     N/A       N/A       
          10.60     N/A       N/A       
          10.65     N/A       N/A       
          10.70     N/A       N/A       
          10.75     N/A       N/A       
          10.80     N/A       N/A       
          10.85     N/A       N/A       
          10.90     N/A       N/A       
          10.95     N/A       N/A       
          11.00     N/A       N/A       
          11.05     N/A       N/A       
          11.10     N/A       N/A       
          11.15     N/A       N/A       
          11.20     N/A       N/A       
          11.25     N/A       N/A       
          11.30     N/A       N/A       
          11.35     N/A       N/A       
          11.40     N/A       N/A       
          11.45     N/A       N/A       
          11.50     N/A       N/A       
          11.55     N/A       N/A       
          11.60     N/A       N/A       
          11.65     N/A       N/A       
          11.70     N/A       N/A       
          11.75     N/A       6.37      
          11.80     N/A       6.43      
          11.85     N/A       6.49      
          11.90     N/A       6.55      
          11.95     N/A       6.61      
          12.00     N/A       6.67      
          12.05     N/A       6.73      
          12.10     N/A       6.79      
          12.15     0.20      6.86      
          12.20     0.20      6.92      
          12.25     0.20      6.98      
          12.30     0.21      7.04      
          12.35     0.21      7.10      
          12.40     0.21      7.16      
          12.45     0.22      7.22      
          12.50     0.22      7.29      
          12.55     0.22      7.36      
          12.60     0.23      7.42      
          12.65     0.23      7.49      
          12.70     0.23      7.56      
          12.75     0.24      7.63      
          12.80     0.24      7.70      
          12.85     0.24      7.77      
          12.90     0.25      7.83      
          12.95     0.25      7.90      
          13.00     0.25      7.97      
          13.05     0.25      8.04      
          13.10     0.25      8.11      
          13.15     0.25      8.17      
          13.20     0.25      8.24      
          13.25     0.25      8.30      
          13.30     0.25      8.36      
          13.35     0.25      8.43      
          13.40     0.25      8.49      
          13.45     0.25      8.55      
          13.50     0.24      8.62      
          13.55     0.23      8.68      
          13.60     0.23      8.74      
          13.65     0.22      8.81      
          13.70     0.21      8.87      
          13.75     0.19      8.92      
          13.80     0.18      8.95      
          13.85     0.17      8.98      
          13.90     0.16      9.00      
          13.95     0.15      9.03      
          14.00     0.14      9.05      
          14.05     0.13      9.08      
          14.10     0.13      9.11      
          14.15     0.12      9.13      
          14.20     0.12      9.16      
          14.25     0.12      9.18      
          14.30     0.11      9.21      
          14.35     0.11      9.22      
          14.40     0.11      9.24      
          14.45     0.10      9.25      
          14.50     0.10      9.27      
          14.55     0.10      9.28      
          14.60     0.09      9.30      
          14.65     0.09      9.31      
          14.70     0.09      9.32      
          14.75     0.09      9.34      
          14.80     0.10      9.35      
          14.85     0.10      9.37      
          14.90     0.10      9.38      
          14.95     0.10      9.40      
          15.00     0.10      9.41      
          15.05     0.10      9.43      
          15.10     0.10      9.45      
          15.15     0.10      9.46      
          15.20     0.10      9.48      
          15.25     0.10      9.49      
          15.30     0.10      9.51      
          15.35     0.10      9.52      
          15.40     0.10      9.54      
          15.45     0.10      9.56      
          15.50     0.11      9.57      
          15.55     0.11      9.59      
          15.60     0.11      9.61      
          15.65     0.11      9.63      
          15.70     0.11      9.64      
          15.75     0.11      9.66      
          15.80     0.11      9.68      
          15.85     0.12      9.70      
          15.90     0.12      9.71      
          15.95     0.12      9.73      
          16.00     0.13      9.76      
          16.05     0.13      9.78      
          16.10     0.13      9.80      
          16.15     0.13      9.83      
          16.20     0.13      9.85      
          16.25     0.13      9.88      
          16.30     0.13      9.90      
          16.35     0.13      9.92      
          16.40     0.13      9.95      
          16.45     0.13      9.97      
          16.50     0.12      9.99      
          16.55     0.12      10.01     
          16.60     0.12      10.02     
          16.65     0.12      10.04     
          16.70     0.12      10.06     
          16.75     0.11      10.08     
          16.80     0.11      10.10     
          16.85     0.10      10.12     
          16.90     0.10      10.13     
          16.95     0.10      10.15     
          17.00     0.09      10.16     
          17.05     0.09      10.17     
          17.10     0.08      10.18     
          17.15     0.08      10.18     
          17.20     0.08      10.19     
          17.25     0.07      10.20     
          17.30     0.07      10.20     
          17.35     0.07      10.21     
          17.40     0.07      10.22     
          17.45     0.07      10.23     
          17.50     0.07      10.23     
          17.55     0.07      10.24     
          17.60     0.07      10.24     
          17.65     0.07      10.25     
          17.70     0.07      10.25     
          17.75     0.07      10.26     
          17.80     0.07      10.27     
          17.85     0.07      10.27     
          17.90     0.07      10.28     
          17.95     0.07      10.28     
          18.00     0.07      10.29     
          18.05     0.07      10.29     
          18.10     0.07      10.30     
          18.15     0.07      10.30     
          18.20     0.07      10.31     
          18.25     0.07      10.31     
          18.30     0.06      10.32     
          18.35     0.06      10.33     
          18.40     0.06      10.33     
          18.45     0.06      10.34     
          18.50     0.06      10.34     
          18.55     0.06      10.34     
          18.60     0.06      10.34     
          18.65     0.06      10.35     
          18.70     0.05      10.35     
          18.75     0.05      10.35     
          18.80     0.05      10.35     
          18.85     0.05      10.36     
          18.90     0.05      10.36     
          18.95     0.05      10.36     
          19.00     0.05      10.36     
          19.05     0.04      10.36     
          19.10     0.04      10.36     
          19.15     0.04      10.36     
          19.20     0.04      10.35     
          19.25     0.04      10.35     
          19.30     0.04      10.35     
          19.35     0.04      10.35     
          19.40     0.04      10.35     
          19.45     0.04      10.35     
          19.50     0.04      10.35     
          19.55     0.04      10.35     
          19.60     0.04      10.35     
          19.65     0.04      10.35     
          19.70     0.04      10.35     
          19.75     0.04      10.34     
          19.80     0.04      10.34     
          19.85     0.04      10.34     
          19.90     0.04      10.34     
          19.95     0.04      10.34     
          20.00     0.04      10.34     
          20.05     0.04      10.34     
          20.10     0.04      10.34     
          20.15     0.04      10.34     
          20.20     0.04      10.34     
          20.25     0.04      10.34     
          20.30     0.04      10.34     
          20.35     0.04      10.34     
          20.40     0.04      10.34     
          20.45     0.04      10.34     
          20.50     0.04      10.34     
          20.55     0.04      10.34     
          20.60     0.04      10.34     
          20.65     0.04      10.34     
          20.70     0.04      10.34     
          20.75     0.04      10.34     
          20.80     0.04      10.34     
          20.85     0.04      10.34     
          20.90     0.04      10.34     
          20.95     0.04      10.34     
          21.00     0.04      10.34     
          21.05     0.04      10.34     
          21.10     0.04      10.34     
          21.15     0.04      10.34     
          21.20     0.04      10.34     
          21.25     0.04      10.34     
          21.30     0.04      10.34     
          21.35     0.04      10.34     
          21.40     0.05      10.34     
          21.45     0.05      10.34     
          21.50     0.05      10.34     
          21.55     0.05      10.34     
          21.60     0.05      10.34     
          21.65     0.05      10.34     
          21.70     0.05      10.34     
          21.75     0.05      10.35     
          21.80     0.05      10.35     
          21.85     0.05      10.35     
          21.90     0.05      10.35     
          21.95     0.05      10.35     
          22.00     0.05      10.35     
          22.05     0.05      10.35     
          22.10     0.05      10.35     
          22.15     0.05      10.35     
          22.20     0.05      10.35     
          22.25     0.05      10.35     
          22.30     0.05      10.36     
          22.35     0.05      10.36     
          22.40     0.05      10.36     
          22.45     0.05      10.36     
          22.50     0.05      10.36     
          22.55     0.05      10.36     
          22.60     0.05      10.36     
          22.65     0.05      10.36     
          22.70     0.05      10.36     
          22.75     0.05      10.36     
          22.80     0.05      10.36     
          22.85     0.05      10.36     
          22.90     0.05      10.36     
          22.95     0.05      10.36     
          23.00     0.05      10.36     
          23.05     0.05      10.36     
          23.10     0.05      10.36     
          23.15     0.05      10.36     
          23.20     0.05      10.36     
          23.25     0.05      10.36     
          23.30     0.05      10.36     
          23.35     0.05      10.37     
          23.40     0.05      10.37     
          23.45     0.05      10.37     
          23.50     0.05      10.37     
          23.55     0.05      10.37     
          23.60     0.05      10.37     
          23.65     0.05      10.37     
          23.70     0.05      10.37     
          23.75     0.05      10.37     
          23.80     0.05      10.37     
          23.85     0.05      10.37     
          23.90     0.05      10.37     
          23.95     0.05      10.37     
          24.00     0.05      10.37     
          24.05     0.05      10.38     
          24.10     0.05      10.38     
          24.15     0.05      10.38     
          24.20     0.05      10.38     
          24.25     0.05      10.38     
          24.30     0.05      10.38     
          24.35     0.05      10.38     
          24.40     0.05      10.38     
          24.45     0.05      10.38     
          24.50     0.05      10.38     
          24.55     0.05      10.38     
          24.60     0.05      10.39     
          24.65     0.05      10.39     
          24.70     0.05      10.39     
          24.75     0.05      10.39     
          24.80     0.05      10.39     
          24.85     0.05      10.39     
          24.90     0.05      10.39     
          24.95     0.05      10.39     
          25.00     0.05      10.39     
          25.05     0.05      10.39     
          25.10     0.05      10.39     
          25.15     0.05      10.39     
          25.20     0.05      10.39     
          25.25     0.05      10.39     
          25.30     0.05      10.39     
          25.35     0.05      10.40     
          25.40     0.05      10.40     
          25.45     0.05      10.40     
          25.50     0.05      10.40     
          25.55     0.05      10.40     
          25.60     0.05      10.40     
          25.65     0.05      10.40     
          25.70     0.05      10.40     
          25.75     0.05      10.41     
          25.80     0.05      10.41     
          25.85     0.05      10.41     
          25.90     0.05      10.41     
          25.95     0.05      10.41     
          26.00     0.05      10.41     
          26.05     0.05      10.41     
          26.10     0.05      10.42     
          26.15     0.05      10.42     
          26.20     0.05      10.42     
          26.25     0.05      10.42     
          26.30     0.05      10.42     
          26.35     0.05      10.42     
          26.40     0.05      10.42     
          26.45     0.05      10.42     
          26.50     0.05      10.42     
          26.55     0.05      10.42     
          26.60     0.05      10.43     
          26.65     0.05      10.43     
          26.70     0.05      10.43     
          26.75     0.05      10.43     
          26.80     0.05      10.43     
          26.85     0.05      10.43     
          26.90     0.05      10.43     
          26.95     0.05      10.43     
          27.00     0.05      10.43     
          27.05     0.05      10.43     
          27.10     0.05      10.43     
          27.15     0.05      10.43     
          27.20     0.05      10.43     
          27.25     0.05      10.43     
          27.30     0.05      10.43     
          27.35     0.05      10.44     
          27.40     0.05      10.44     
          27.45     0.05      10.44     
          27.50     0.05      10.44     
          27.55     0.05      10.44     
          27.60     0.05      10.45     
          27.65     0.05      10.45     
          27.70     0.05      10.45     
          27.75     0.05      10.45     
          27.80     0.05      10.45     
          27.85     0.05      10.46     
          27.90     0.05      10.46     
          27.95     0.05      10.46     
          28.00     0.05      10.46     
          28.05     0.05      10.46     
          28.10     0.05      10.46     
          28.15     0.05      10.46     
          28.20     0.05      10.46     
          28.25     0.05      10.46     
          28.30     0.05      10.46     
          28.35     0.05      10.47     
          28.40     0.05      10.47     
          28.45     0.05      10.47     
          28.50     0.05      10.47     
          28.55     0.05      10.47     
          28.60     0.05      10.47     
          28.65     0.05      10.47     
          28.70     0.05      10.47     
          28.75     0.05      10.47     
          28.80     0.05      10.47     
          28.85     0.05      10.48     
          28.90     0.05      10.48     
          28.95     0.05      10.48     
          29.00     0.05      10.48     
          29.05     0.05      10.48     
          29.10     0.05      10.48     
          29.15     0.05      10.48     
          29.20     0.05      10.48     
          29.25     0.05      10.48     
          29.30     0.05      10.48     
          29.35     0.05      10.48     
          29.40     0.05      10.48     
          29.45     0.05      10.49     
          29.50     0.05      10.49     
          29.55     0.05      10.49     
          29.60     0.05      10.49     
          29.65     0.05      10.49     
          29.70     0.05      10.49     
          29.75     0.05      10.49     
          29.80     0.05      10.50     
          29.85     0.05      10.50     
          29.90     0.05      10.50     
          29.95     0.05      10.50     
          30.00     0.05      10.50     
          30.05     0.05      10.50     
          30.10     0.05      10.50     
          30.15     0.05      10.50     
          30.20     0.05      10.50     
          30.25     0.05      10.51     
          30.30     0.05      10.51     
          30.35     0.05      10.51     
          30.40     0.05      10.51     
          30.45     0.05      10.51     
          30.50     0.05      10.51     
          30.55     0.05      10.51     
          30.60     0.05      10.51     
          30.65     0.05      10.52     
          30.70     0.05      10.52     
          30.75     0.05      10.52     
          30.80     0.05      10.52     
          30.85     0.05      10.52     
          30.90     0.05      10.52     
          30.95     0.05      10.52     
          31.00     0.05      10.52     
          31.05     0.05      10.52     
          31.10     0.05      10.52     
          31.15     0.05      10.53     
          31.20     0.05      10.53     
          31.25     0.05      10.53     
          31.30     0.05      10.53     
          31.35     0.05      10.53     
          31.40     0.05      10.53     
          31.45     0.05      10.53     
          31.50     0.05      10.53     
          31.55     0.05      10.54     
          31.60     0.05      10.54     
          31.65     0.05      10.54     
          31.70     0.05      10.54     
          31.75     0.04      10.54     
          31.80     0.04      10.54     
          31.85     0.04      10.54     
          31.90     0.04      10.54     
          31.95     0.04      10.53     
          32.00     0.04      10.53     
          32.05     0.03      10.53     
          32.10     0.03      10.53     
          32.15     0.03      10.53     
          32.20     0.02      10.52     
          32.25     0.02      10.52     
          32.30     0.01      10.51     
          32.35     0.01      10.50     
          32.40     0.01      10.49     
          32.45     0.00      10.48     
          32.50     0.00      10.47     
          32.55     0.00      10.46     
          32.60     0.00      10.45     
          32.65     0.00      10.44     
          32.70     0.00      10.42     
          32.75     0.00      10.41     
          32.80     -0.01     10.40     
          32.85     -0.01     10.39     
          32.90     -0.01     10.38     
          32.95     -0.01     10.36     
          33.00     -0.01     10.35     
          33.05     -0.01     10.34     
          33.10     -0.01     10.32     
          33.15     -0.01     10.31     
          33.20     -0.01     10.30     
          33.25     -0.01     10.29     
          33.30     -0.01     10.27     
          33.35     0.00      10.26     
          33.40     0.00      10.25     
          33.45     0.00      10.24     
          33.50     0.00      10.23     
          33.55     0.00      10.22     
          33.60     0.00      10.21     
          33.65     0.00      10.20     
          33.70     0.00      10.18     
          33.75     0.00      10.17     
          33.80     -0.01     10.16     
          33.85     -0.01     10.15     
          33.90     -0.01     10.14     
          33.95     -0.01     10.12     
          34.00     -0.01     10.11     
          34.05     -0.01     10.10     
          34.10     -0.01     10.09     
          34.15     -0.01     10.08     
          34.20     -0.01     10.06     
          34.25     -0.01     10.05     
          34.30     -0.01     10.04     
          34.35     -0.01     10.03     
          34.40     -0.01     10.02     
          34.45     -0.01     10.00     
          34.50     0.00      9.99      
          34.55     0.00      9.98      
          34.60     0.00      9.97      
          34.65     0.00      9.96      
          34.70     -0.01     9.94      
          34.75     -0.01     9.93      
          34.80     -0.01     9.92      
          34.85     -0.01     9.91      
          34.90     -0.01     9.90      
          34.95     -0.01     9.89      
          35.00     -0.01     9.87      
          35.05     -0.01     9.86      
          35.10     0.00      9.85      
          35.15     0.00      9.84      
          35.20     0.00      9.83      
          35.25     0.00      9.81      
          35.30     0.00      9.80      
          35.35     0.00      9.79      
          35.40     0.00      9.78      
          35.45     0.00      9.77      
          35.50     0.00      9.76      
          35.55     0.00      9.75      
          35.60     0.00      9.73      
          35.65     0.00      9.72      
          35.70     0.00      9.71      
          35.75     0.00      9.70      
          35.80     0.00      9.69      
          35.85     0.00      9.68      
          35.90     0.00      9.67      
          35.95     0.00      9.65      
          36.00     0.00      9.64      
          36.05     0.00      9.63      
          36.10     0.00      9.62      
          36.15     0.00      9.61      
          36.20     0.00      9.60      
          36.25     0.00      9.59      
          36.30     0.00      9.58      
          36.35     0.00      9.56      
          36.40     0.00      9.55      
          36.45     0.00      9.54      
          36.50     0.00      9.53      
          36.55     0.00      9.52      
          36.60     0.00      9.51      
          36.65     0.00      9.50      
          36.70     0.00      9.49      
          36.75     0.00      9.47      
          36.80     0.00      9.46      
          36.85     0.00      9.45      
          36.90     0.00      9.44      
          36.95     0.00      9.43      
          37.00     0.00      9.42      
          37.05     0.00      9.41      
          37.10     0.00      9.40      
          37.15     0.00      9.38      
          37.20     0.00      9.37      
          37.25     0.00      9.36      
          37.30     0.00      9.35      
          37.35     0.00      9.34      
          37.40     0.00      9.33      
          37.45     0.00      9.32      
          37.50     0.00      9.31      
          37.55     0.00      9.30      
          37.60     0.00      9.29      
          37.65     0.00      9.28      
          37.70     0.00      9.27      
          37.75     0.00      9.25      
          37.80     0.00      9.24      
          37.85     0.00      9.23      
          37.90     0.00      9.22      
          37.95     0.00      9.21      
          38.00     0.00      9.20      
          38.05     0.00      9.19      
          38.10     0.00      9.18      
          38.15     0.00      9.17      
          38.20     0.00      9.16      
          38.25     0.00      9.15      
          38.30     0.00      9.14      
          38.35     0.00      9.13      
          38.40     0.01      9.12      
          38.45     0.01      9.11      
          38.50     0.01      9.10      
          38.55     0.01      9.09      
          38.60     0.01      9.09      
          38.65     0.01      9.08      
          38.70     0.01      9.07      
          38.75     0.01      9.07      
          38.80     0.01      9.06      
          38.85     0.02      9.05      
          38.90     0.02      9.05      
          38.95     0.02      9.04      
          39.00     0.02      9.04      
          39.05     0.02      9.03      
          39.10     0.02      9.02      
          39.15     0.02      9.02      
          39.20     0.02      9.02      
          39.25     0.02      9.01      
          39.30     0.02      9.01      
          39.35     0.02      9.00      
          39.40     0.02      9.00      
          39.45     0.02      9.00      
          39.50     0.02      8.99      
          39.55     0.02      8.99      
          39.60     0.02      8.98      
          39.65     0.02      8.98      
          39.70     0.02      8.98      
          39.75     0.02      8.97      
          39.80     0.02      8.97      
          39.85     0.02      8.97      
          39.90     0.02      8.96      
          39.95     0.02      8.96      
          40.00     0.02      8.95      
          40.05     0.02      8.95      
          40.10     0.02      8.95      
          40.15     0.02      8.94      
          40.20     0.02      8.94      
          40.25     0.02      8.94      
          40.30     0.02      8.93      
          40.35     0.02      8.93      
          40.40     0.02      8.92      
          40.45     0.02      8.92      
          40.50     0.02      8.92      
          40.55     0.02      8.91      
          40.60     0.03      8.91      
          40.65     0.03      8.91      
          40.70     0.03      8.90      
          40.75     0.03      8.90      
          40.80     0.03      8.90      
          40.85     0.03      8.89      
          40.90     0.03      8.89      
          40.95     0.03      8.89      
          41.00     0.03      8.89      
          41.05     0.04      8.89      
          41.10     0.04      8.89      
          41.15     0.04      8.89      
          41.20     0.04      8.89      
          41.25     0.04      8.89      
          41.30     0.05      8.89      
          41.35     0.05      8.89      
          41.40     0.05      8.90      
          41.45     0.05      8.90      
          41.50     0.06      8.91      
          41.55     0.06      8.92      
          41.60     0.06      8.93      
          41.65     0.06      8.93      
          41.70     0.06      8.94      
          41.75     0.07      8.95      
          41.80     0.07      8.96      
          41.85     0.07      8.96      
          41.90     0.07      8.97      
          41.95     0.07      8.98      
          42.00     0.07      8.99      
          42.05     0.07      9.00      
          42.10     0.07      9.01      
          42.15     0.07      9.02      
          42.20     0.08      9.03      
          42.25     0.08      9.04      
          42.30     0.08      9.05      
          42.35     0.08      9.06      
          42.40     0.08      9.07      
          42.45     0.08      9.09      
          42.50     0.08      9.10      
          42.55     0.08      9.11      
          42.60     0.08      9.12      
          42.65     0.08      9.13      
          42.70     0.08      9.14      
          42.75     0.08      9.15      
          42.80     0.08      9.16      
          42.85     0.08      9.17      
          42.90     0.08      9.18      
          42.95     0.08      9.19      
          43.00     0.08      9.20      
          43.05     0.08      9.21      
          43.10     0.08      9.22      
          43.15     0.08      9.23      
          43.20     0.08      9.24      
          43.25     0.08      9.25      
          43.30     0.08      9.26      
          43.35     0.08      9.27      
          43.40     0.08      9.28      
          43.45     0.08      9.29      
          43.50     0.08      9.30      
          43.55     0.08      9.31      
          43.60     0.08      9.32      
          43.65     0.08      9.33      
          43.70     0.08      9.34      
          43.75     0.08      9.35      
          43.80     0.08      9.36      
          43.85     0.08      9.37      
          43.90     0.08      9.38      
          43.95     0.08      9.39      
          44.00     0.08      9.40      
          44.05     0.08      9.41      
          44.10     0.08      9.42      
          44.15     0.08      9.43      
          44.20     0.08      9.44      
          44.25     0.08      9.45      
          44.30     0.08      9.46      
          44.35     0.08      9.47      
          44.40     0.08      9.48      
          44.45     0.08      9.49      
          44.50     0.08      9.50      
          44.55     0.08      9.51      
          44.60     0.08      9.52      
          44.65     0.08      9.53      
          44.70     0.08      9.54      
          44.75     0.08      9.55      
          44.80     0.08      9.56      
          44.85     0.08      9.57      
          44.90     0.08      9.58      
          44.95     0.08      9.59      
          45.00     0.08      9.60      
          45.05     0.08      9.61      
          45.10     0.08      9.62      
          45.15     0.08      9.63      
          45.20     0.08      9.64      
          45.25     0.08      9.65      
          45.30     0.08      9.66      
          45.35     0.08      9.67      
          45.40     0.08      9.68      
          45.45     0.08      9.69      
          45.50     0.08      9.70      
          45.55     0.08      9.71      
          45.60     0.08      9.72      
          45.65     0.08      9.73      
          45.70     0.08      9.73      
          45.75     0.08      9.74      
          45.80     0.08      9.75      
          45.85     0.08      9.76      
          45.90     0.08      9.77      
          45.95     0.08      9.78      
          46.00     0.08      9.79      
          46.05     0.08      9.80      
          46.10     0.08      9.81      
          46.15     0.08      9.82      
          46.20     0.08      9.83      
          46.25     0.08      9.84      
          46.30     0.08      9.85      
          46.35     0.08      9.86      
          46.40     0.08      9.87      
          46.45     0.08      9.88      
          46.50     0.08      9.89      
          46.55     0.08      9.90      
          46.60     0.08      9.91      
          46.65     0.08      9.92      
          46.70     0.08      9.93      
          46.75     0.08      9.94      
          46.80     0.08      9.94      
          46.85     0.08      9.95      
          46.90     0.08      9.96      
          46.95     0.08      9.97      
          47.00     0.08      9.98      
          47.05     0.08      9.99      
          47.10     0.08      10.00     
          47.15     0.08      10.01     
          47.20     0.08      10.02     
          47.25     0.08      10.03     
          47.30     0.08      10.04     
          47.35     0.08      10.05     
          47.40     0.08      10.06     
          47.45     0.08      10.06     
          47.50     0.08      10.07     
          47.55     0.08      10.08     
          47.60     0.08      10.09     
          47.65     0.08      10.10     
          47.70     0.08      10.11     
          47.75     0.08      10.12     
          47.80     0.08      10.13     
          47.85     0.08      10.14     
          47.90     0.08      10.15     
          47.95     0.08      10.16     
          48.00     0.08      10.17     
          48.05     0.08      10.18     
          48.10     0.08      10.19     
          48.15     0.08      10.19     
          48.20     0.08      10.20     
          48.25     0.08      10.21     
          48.30     0.08      10.22     
          48.35     0.08      10.23     
          48.40     0.08      10.24     
          48.45     0.08      10.25     
          48.50     0.08      10.26     
          48.55     0.08      10.27     
          48.60     0.08      10.28     
          48.65     0.08      10.28     
          48.70     0.08      10.29     
          48.75     0.08      10.30     
          48.80     0.08      10.31     
          48.85     0.08      10.32     
          48.90     0.08      10.33     
          48.95     0.08      10.34     
          49.00     0.08      10.34     
          49.05     0.08      10.35     
          49.10     0.08      10.36     
          49.15     0.08      10.37     
          49.20     0.08      10.38     
          49.25     0.08      10.39     
          49.30     0.08      10.40     
          49.35     0.08      10.41     
          49.40     0.08      10.41     
          49.45     0.08      10.42     
          49.50     0.08      10.43     
          49.55     0.08      10.44     
          49.60     0.08      10.44     
          49.65     0.07      10.45     
          49.70     0.07      10.46     
