
          s         kW        km/hr
          6.25      N/A       N/A       
          6.30      N/A       N/A       
          6.35      N/A       N/A       
          6.40      N/A       N/A       
          6.45      N/A       N/A       
          6.50      N/A       N/A       
          6.55      N/A       N/A       
          6.60      N/A       N/A       
          6.65      N/A       N/A       
          6.70      N/A       N/A       
          6.75      N/A       N/A       
          6.80      N/A       N/A       
          6.85      N/A       N/A       
          6.90      N/A       N/A       
          6.95      N/A       N/A       
          7.00      N/A       N/A       
          7.05      N/A       N/A       
          7.10      N/A       N/A       
          7.15      N/A       N/A       
          7.20      N/A       N/A       
          7.25      N/A       N/A       
          7.30      N/A       N/A       
          7.35      N/A       N/A       
          7.40      N/A       N/A       
          7.45      N/A       N/A       
          7.50      N/A       N/A       
          7.55      N/A       N/A       
          7.60      N/A       N/A       
          7.65      N/A       N/A       
          7.70      N/A       N/A       
          7.75      N/A       N/A       
          7.80      N/A       N/A       
          7.85      N/A       N/A       
          7.90      N/A       N/A       
          7.95      N/A       N/A       
          8.00      N/A       N/A       
          8.05      N/A       N/A       
          8.10      N/A       N/A       
          8.15      N/A       N/A       
          8.20      N/A       N/A       
          8.25      N/A       N/A       
          8.30      N/A       N/A       
          8.35      N/A       N/A       
          8.40      N/A       N/A       
          8.45      N/A       N/A       
          8.50      N/A       N/A       
          8.55      N/A       N/A       
          8.60      N/A       N/A       
          8.65      N/A       N/A       
          8.70      N/A       N/A       
          8.75      N/A       N/A       
          8.80      N/A       N/A       
          8.85      N/A       N/A       
          8.90      N/A       N/A       
          8.95      N/A       N/A       
          9.00      N/A       N/A       
          9.05      N/A       N/A       
          9.10      N/A       N/A       
          9.15      N/A       N/A       
          9.20      N/A       N/A       
          9.25      N/A       N/A       
          9.30      N/A       N/A       
          9.35      N/A       N/A       
          9.40      N/A       N/A       
          9.45      N/A       N/A       
          9.50      N/A       N/A       
          9.55      N/A       N/A       
          9.60      N/A       N/A       
          9.65      N/A       N/A       
          9.70      N/A       N/A       
          9.75      N/A       N/A       
          9.80      N/A       N/A       
          9.85      N/A       N/A       
          9.90      N/A       N/A       
          9.95      N/A       N/A       
          10.00     N/A       N/A       
          10.05     N/A       N/A       
          10.10     N/A       N/A       
          10.15     N/A       N/A       
          10.20     N/A       N/A       
          10.25     N/A       N/A       
          10.30     N/A       N/A       
          10.35     N/A       N/A       
          10.40     N/A       N/A       
          10.45     N/A       N/A       
          10.50     N/A       N/A       
          10.55     N/A       N/A       
          10.60     N/A       N/A       
          10.65     N/A       N/A       
          10.70     N/A       N/A       
          10.75     N/A       N/A       
          10.80     N/A       N/A       
          10.85     N/A       N/A       
          10.90     N/A       11.27     
          10.95     N/A       11.68     
          11.00     N/A       12.08     
          11.05     N/A       12.49     
          11.10     N/A       12.90     
          11.15     2.25      13.31     
          11.20     2.29      13.71     
          11.25     2.34      14.12     
          11.30     2.39      14.53     
          11.35     2.44      14.92     
          11.40     2.49      15.30     
          11.45     2.52      15.69     
          11.50     2.55      16.08     
          11.55     2.56      16.46     
          11.60     2.56      16.85     
          11.65     2.55      17.21     
          11.70     2.54      17.55     
          11.75     2.52      17.88     
          11.80     2.49      18.21     
          11.85     2.43      18.55     
          11.90     2.37      18.88     
          11.95     2.30      19.16     
          12.00     2.22      19.42     
          12.05     2.12      19.67     
          12.10     2.00      19.93     
          12.15     1.87      20.19     
          12.20     1.72      20.40     
          12.25     1.57      20.55     
          12.30     1.43      20.71     
          12.35     1.31      20.86     
          12.40     1.20      21.02     
          12.45     1.10      21.14     
          12.50     1.00      21.23     
          12.55     0.92      21.33     
          12.60     0.88      21.42     
          12.65     0.85      21.51     
          12.70     0.84      21.59     
          12.75     0.82      21.67     
          12.80     0.79      21.75     
          12.85     0.76      21.83     
          12.90     0.73      21.91     
          12.95     0.69      21.97     
          13.00     0.64      22.03     
          13.05     0.56      22.09     
          13.10     0.46      22.15     
          13.15     0.35      22.19     
          13.20     0.24      22.19     
          13.25     0.17      22.19     
          13.30     0.12      22.20     
          13.35     0.11      22.20     
          13.40     0.10      22.20     
          13.45     0.09      22.19     
          13.50     0.08      22.19     
          13.55     0.08      22.19     
          13.60     0.07      22.18     
          13.65     0.07      22.18     
          13.70     0.07      22.17     
          13.75     0.07      22.17     
          13.80     0.07      22.16     
          13.85     0.07      22.16     
          13.90     0.07      22.15     
          13.95     0.06      22.15     
          14.00     0.06      22.14     
          14.05     0.05      22.14     
          14.10     0.04      22.13     
          14.15     0.03      22.12     
          14.20     0.01      22.11     
          14.25     0.00      22.10     
          14.30     -0.02     22.09     
          14.35     -0.04     22.07     
          14.40     -0.06     22.05     
          14.45     -0.07     22.03     
          14.50     -0.07     22.01     
          14.55     -0.08     21.99     
          14.60     -0.08     21.97     
          14.65     -0.09     21.95     
          14.70     -0.09     21.93     
          14.75     -0.09     21.90     
          14.80     -0.09     21.88     
          14.85     -0.09     21.86     
          14.90     -0.09     21.84     
          14.95     -0.08     21.82     
          15.00     -0.08     21.79     
          15.05     -0.08     21.77     
          15.10     -0.08     21.75     
          15.15     -0.08     21.73     
          15.20     -0.07     21.71     
          15.25     -0.07     21.69     
          15.30     -0.07     21.67     
          15.35     -0.07     21.65     
          15.40     -0.06     21.63     
          15.45     -0.07     21.61     
          15.50     -0.07     21.59     
          15.55     -0.07     21.57     
          15.60     -0.07     21.55     
          15.65     -0.07     21.53     
          15.70     -0.07     21.51     
          15.75     -0.08     21.49     
          15.80     -0.08     21.47     
          15.85     -0.08     21.45     
          15.90     -0.08     21.42     
          15.95     -0.07     21.40     
          16.00     -0.07     21.38     
          16.05     -0.07     21.36     
          16.10     -0.07     21.34     
          16.15     -0.07     21.32     
          16.20     -0.06     21.30     
          16.25     -0.06     21.28     
          16.30     -0.06     21.26     
          16.35     -0.06     21.24     
          16.40     -0.06     21.23     
          16.45     -0.07     21.21     
          16.50     -0.07     21.19     
          16.55     -0.07     21.17     
          16.60     -0.07     21.15     
          16.65     -0.07     21.13     
          16.70     -0.07     21.11     
          16.75     -0.07     21.09     
          16.80     -0.07     21.07     
          16.85     -0.07     21.05     
          16.90     -0.07     21.03     
          16.95     -0.07     21.01     
          17.00     -0.07     20.99     
          17.05     -0.06     20.97     
          17.10     -0.06     20.95     
          17.15     -0.06     20.93     
          17.20     -0.05     20.91     
          17.25     -0.05     20.89     
          17.30     -0.04     20.87     
          17.35     -0.02     20.85     
          17.40     -0.01     20.84     
          17.45     0.01      20.83     
          17.50     0.02      20.82     
          17.55     0.03      20.81     
          17.60     0.03      20.80     
          17.65     0.04      20.79     
          17.70     0.04      20.79     
          17.75     0.04      20.78     
          17.80     0.04      20.77     
          17.85     0.05      20.76     
          17.90     0.05      20.76     
          17.95     0.05      20.75     
          18.00     0.05      20.75     
          18.05     0.05      20.74     
          18.10     0.05      20.73     
          18.15     0.05      20.73     
          18.20     0.06      20.72     
          18.25     0.06      20.72     
          18.30     0.06      20.71     
          18.35     0.05      20.71     
          18.40     0.05      20.70     
          18.45     0.05      20.70     
          18.50     0.05      20.69     
          18.55     0.05      20.68     
          18.60     0.05      20.68     
          18.65     0.05      20.67     
          18.70     0.04      20.67     
          18.75     0.04      20.66     
          18.80     0.04      20.65     
          18.85     0.04      20.64     
          18.90     0.04      20.64     
          18.95     0.04      20.63     
          19.00     0.04      20.62     
          19.05     0.04      20.61     
          19.10     0.04      20.61     
          19.15     0.04      20.60     
          19.20     0.04      20.59     
          19.25     0.04      20.58     
          19.30     0.04      20.58     
          19.35     0.05      20.57     
          19.40     0.05      20.56     
          19.45     0.05      20.56     
          19.50     0.05      20.55     
          19.55     0.05      20.55     
          19.60     0.05      20.54     
          19.65     0.05      20.53     
          19.70     0.05      20.53     
          19.75     0.06      20.52     
          19.80     0.08      20.52     
          19.85     0.10      20.51     
          19.90     0.13      20.51     
          19.95     0.16      20.52     
          20.00     0.19      20.53     
          20.05     0.21      20.54     
          20.10     0.24      20.55     
          20.15     0.27      20.57     
          20.20     0.30      20.60     
          20.25     0.31      20.63     
          20.30     0.29      20.65     
          20.35     0.26      20.68     
          20.40     0.22      20.70     
          20.45     0.17      20.70     
          20.50     0.13      20.71     
          20.55     0.09      20.71     
          20.60     0.05      20.71     
          20.65     0.01      20.71     
          20.70     -0.03     20.69     
          20.75     -0.05     20.67     
          20.80     -0.06     20.65     
          20.85     -0.07     20.63     
          20.90     -0.06     20.61     
          20.95     -0.06     20.59     
          21.00     -0.06     20.57     
          21.05     -0.06     20.55     
          21.10     -0.06     20.53     
          21.15     -0.06     20.51     
          21.20     -0.06     20.49     
          21.25     -0.06     20.47     
          21.30     -0.06     20.45     
          21.35     -0.06     20.43     
          21.40     -0.05     20.41     
          21.45     -0.05     20.39     
          21.50     -0.05     20.37     
          21.55     -0.05     20.36     
          21.60     -0.05     20.34     
          21.65     -0.05     20.32     
          21.70     -0.05     20.30     
          21.75     -0.05     20.28     
          21.80     -0.05     20.27     
          21.85     -0.05     20.25     
          21.90     -0.05     20.23     
          21.95     -0.05     20.21     
          22.00     -0.05     20.19     
          22.05     -0.05     20.18     
          22.10     -0.05     20.16     
          22.15     -0.05     20.14     
          22.20     -0.05     20.12     
          22.25     -0.05     20.10     
          22.30     -0.05     20.08     
          22.35     -0.05     20.07     
          22.40     -0.05     20.05     
          22.45     -0.05     20.03     
          22.50     -0.05     20.01     
          22.55     -0.05     19.99     
          22.60     -0.05     19.97     
          22.65     -0.05     19.96     
          22.70     -0.05     19.94     
          22.75     -0.05     19.92     
          22.80     -0.05     19.90     
          22.85     -0.05     19.88     
          22.90     -0.05     19.86     
          22.95     -0.05     19.85     
          23.00     -0.05     19.83     
          23.05     -0.05     19.81     
          23.10     -0.05     19.79     
          23.15     -0.05     19.77     
          23.20     -0.05     19.76     
          23.25     -0.05     19.74     
          23.30     -0.05     19.72     
          23.35     -0.05     19.70     
          23.40     -0.05     19.68     
          23.45     -0.05     19.67     
          23.50     -0.05     19.65     
          23.55     -0.05     19.63     
          23.60     -0.05     19.61     
          23.65     -0.05     19.60     
          23.70     -0.05     19.58     
          23.75     -0.05     19.56     
          23.80     -0.05     19.54     
          23.85     -0.05     19.52     
          23.90     -0.05     19.50     
          23.95     -0.05     19.48     
          24.00     -0.06     19.46     
          24.05     -0.06     19.45     
          24.10     -0.06     19.43     
          24.15     -0.06     19.41     
          24.20     -0.05     19.39     
          24.25     -0.05     19.37     
          24.30     -0.05     19.35     
          24.35     -0.05     19.33     
          24.40     -0.05     19.31     
          24.45     -0.05     19.30     
          24.50     -0.05     19.28     
          24.55     -0.05     19.26     
          24.60     -0.05     19.24     
          24.65     -0.05     19.22     
          24.70     -0.06     19.20     
          24.75     -0.06     19.19     
          24.80     -0.07     19.16     
          24.85     -0.10     19.14     
          24.90     -0.19     19.12     
          24.95     -0.33     19.10     
          25.00     -0.49     19.08     
          25.05     -0.65     18.95     
          25.10     -0.79     18.82     
          25.15     -0.91     18.69     
          25.20     -0.99     18.55     
          25.25     -1.05     18.42     
          25.30     -1.10     18.27     
          25.35     -1.15     18.08     
          25.40     -1.19     17.90     
          25.45     -1.20     17.72     
          25.50     -1.20     17.54     
          25.55     -1.18     17.36     
          25.60     -1.17     17.18     
          25.65     -1.15     17.00     
          25.70     -1.14     16.82     
          25.75     -1.13     16.64     
          25.80     -1.11     16.46     
          25.85     -1.10     16.28     
          25.90     -1.09     16.10     
          25.95     -1.08     15.92     
          26.00     -1.06     15.75     
          26.05     -1.05     15.57     
          26.10     -1.04     15.39     
          26.15     -1.02     15.21     
          26.20     -1.01     15.03     
          26.25     -1.00     14.85     
          26.30     -0.99     14.68     
          26.35     -0.97     14.50     
          26.40     -0.96     14.32     
          26.45     -0.95     14.14     
          26.50     -0.93     13.97     
          26.55     -0.92     13.79     
          26.60     -0.91     13.61     
          26.65     -0.90     13.44     
          26.70     -0.88     13.26     
          26.75     -0.87     13.09     
          26.80     -0.86     12.91     
          26.85     -0.84     12.73     
          26.90     -0.83     12.56     
          26.95     -0.82     12.38     
          27.00     -0.81     12.21     
          27.05     -0.79     12.04     
          27.10     -0.78     11.86     
          27.15     -0.77     11.69     
          27.20     -0.76     11.51     
          27.25     -0.74     11.34     
          27.30     -0.73     11.17     
          27.35     -0.72     10.99     
          27.40     -0.71     10.82     
          27.45     -0.70     10.65     
          27.50     -0.68     10.48     
          27.55     -0.67     10.30     
          27.60     -0.66     10.13     
          27.65     -0.65     9.96      
          27.70     -0.63     9.79      
          27.75     -0.62     9.62      
          27.80     -0.61     9.44      
          27.85     -0.60     9.27      
          27.90     -0.59     9.10      
          27.95     -0.57     8.93      
          28.00     -0.56     8.77      
          28.05     -0.55     8.60      
          28.10     -0.54     8.43      
          28.15     -0.53     8.26      
          28.20     -0.51     8.09      
          28.25     -0.50     7.93      
          28.30     -0.48     7.76      
          28.35     -0.46     7.59      
          28.40     -0.45     7.42      
          28.45     -0.43     7.26      
          28.50     -0.41     7.09      
          28.55     -0.40     6.92      
          28.60     -0.38     6.77      
          28.65     -0.37     6.63      
          28.70     -0.36     6.50      
          28.75     -0.35     6.36      
          28.80     -0.33     6.23      
          28.85     -0.32     6.09      
          28.90     -0.31     5.95      
          28.95     -0.30     5.82      
          29.00     -0.28     5.68      
          29.05     -0.27     5.54      
          29.10     -0.25     5.41      
          29.15     -0.24     5.27      
          29.20     -0.22     5.14      
          29.25     -0.21     5.00      
          29.30     -0.20     4.86      
          29.35     -0.19     4.73      
          29.40     -0.17     4.59      
          29.45     -0.16     4.45      
          29.50     -0.15     4.32      
          29.55     -0.14     4.18      
          29.60     -0.13     4.10      
          29.65     -0.12     4.05      
          29.70     -0.12     4.00      
          29.75     -0.11     3.96      
          29.80     -0.10     3.91      
          29.85     -0.10     3.86      
          29.90     -0.09     3.81      
          29.95     -0.08     3.77      
          30.00     -0.08     3.72      
          30.05     -0.07     3.67      
          30.10     -0.06     3.62      
          30.15     -0.06     3.58      
          30.20     -0.05     3.53      
          30.25     -0.05     3.48      
          30.30     -0.05     3.43      
          30.35     -0.04     3.39      
          30.40     -0.04     3.34      
          30.45     -0.04     3.29      
          30.50     -0.04     3.24      
          30.55     -0.03     3.20      
          30.60     -0.03     3.15      
          30.65     -0.03     3.10      
          30.70     -0.02     3.05      
          30.75     -0.02     3.01      
          30.80     -0.02     2.96      
          30.85     -0.02     2.91      
          30.90     -0.01     2.86      
          30.95     -0.01     2.82      
          31.00     -0.01     2.77      
          31.05     -0.01     2.72      
          31.10     -0.01     2.67      
          31.15     0.00      2.63      
          31.20     0.00      2.58      
          31.25     0.00      2.53      
          31.30     0.00      2.48      
          31.35     0.00      2.44      
          31.40     0.01      2.39      
          31.45     0.01      2.34      
          31.50     0.01      2.29      
          31.55     0.01      2.25      
          31.60     0.01      2.20      
          31.65     0.01      2.15      
          31.70     0.01      2.10      
          31.75     0.01      2.06      
          31.80     0.02      2.01      
          31.85     0.02      1.96      
          31.90     0.02      1.91      
          31.95     0.02      1.87      
          32.00     0.02      1.82      
          32.05     0.02      1.77      
          32.10     0.02      1.72      
          32.15     0.02      1.68      
          32.20     0.02      1.63      
          32.25     0.02      1.58      
          32.30     0.02      1.53      
          32.35     0.02      1.49      
          32.40     0.02      1.44      
          32.45     0.02      1.39      
          32.50     0.02      1.34      
          32.55     0.02      1.30      
          32.60     0.02      1.25      
          32.65     0.02      1.20      
          32.70     0.02      1.15      
          32.75     0.02      1.11      
          32.80     0.02      1.06      
          32.85     0.02      1.01      
          32.90     0.02      0.96      
          32.95     0.03      1.00      
          33.00     0.03      1.15      
          33.05     0.03      1.30      
          33.10     0.04      1.45      
          33.15     0.04      1.60      
          33.20     0.05      1.75      
          33.25     0.06      1.90      
          33.30     0.06      2.05      
          33.35     0.07      2.20      
          33.40     0.07      2.34      
          33.45     0.08      2.49      
          33.50     0.09      2.64      
          33.55     0.09      2.79      
          33.60     0.10      2.94      
          33.65     0.11      3.09      
          33.70     0.12      3.24      
          33.75     0.12      3.39      
          33.80     0.13      3.54      
          33.85     0.14      3.69      
          33.90     0.15      3.84      
          33.95     0.16      3.99      
          34.00     0.17      4.14      
          34.05     0.17      4.28      
          34.10     0.18      4.43      
          34.15     0.19      4.58      
          34.20     0.20      4.73      
          34.25     0.21      4.88      
          34.30     0.22      5.03      
          34.35     0.23      5.18      
          34.40     0.24      5.33      
          34.45     0.26      5.48      
          34.50     0.27      5.63      
          34.55     0.28      5.78      
          34.60     0.29      5.93      
          34.65     0.30      6.08      
          34.70     0.31      6.23      
          34.75     0.33      6.37      
          34.80     0.34      6.52      
          34.85     0.35      6.67      
          34.90     0.36      6.82      
          34.95     0.38      6.97      
          35.00     0.39      7.12      
          35.05     0.40      7.27      
          35.10     0.42      7.42      
          35.15     0.43      7.57      
          35.20     0.44      7.72      
          35.25     0.46      7.87      
          35.30     0.47      8.02      
          35.35     0.49      8.17      
          35.40     0.50      8.31      
          35.45     0.52      8.46      
          35.50     0.54      8.61      
          35.55     0.55      8.76      
          35.60     0.57      8.91      
          35.65     0.63      9.06      
          35.70     0.75      9.21      
          35.75     0.95      9.36      
          35.80     1.17      9.51      
          35.85     1.40      9.66      
          35.90     1.66      9.81      
          35.95     1.96      10.23     
          36.00     2.31      10.95     
          36.05     2.72      11.66     
          36.10     3.16      12.37     
          36.15     3.59      13.08     
          36.20     3.96      13.79     
          36.25     4.23      14.50     
          36.30     4.46      15.21     
          36.35     4.66      15.92     
          36.40     4.88      16.64     
          36.45     5.10      17.36     
          36.50     5.32      18.08     
          36.55     5.53      18.80     
          36.60     5.74      19.51     
          36.65     5.95      20.23     
          36.70     6.15      20.94     
          36.75     6.36      21.66     
          36.80     6.56      22.37     
          36.85     6.76      23.09     
          36.90     6.97      23.80     
          36.95     7.17      24.51     
          37.00     7.37      25.22     
          37.05     7.58      25.94     
          37.10     7.79      26.65     
          37.15     7.99      27.36     
          37.20     8.18      28.07     
          37.25     8.36      28.78     
          37.30     8.52      29.48     
          37.35     8.69      30.18     
          37.40     8.85      30.88     
          37.45     9.00      31.58     
          37.50     9.14      32.27     
          37.55     9.26      32.95     
          37.60     9.34      33.64     
          37.65     9.39      34.30     
          37.70     9.40      34.96     
          37.75     9.38      35.62     
          37.80     9.33      36.24     
          37.85     9.26      36.86     
          37.90     9.19      37.46     
          37.95     9.17      38.04     
          38.00     9.20      38.62     
          38.05     9.28      39.19     
          38.10     9.39      39.76     
          38.15     9.48      40.33     
          38.20     9.56      40.89     
          38.25     9.61      41.46     
          38.30     9.64      42.01     
          38.35     9.64      42.56     
          38.40     9.62      43.11     
          38.45     9.58      43.64     
          38.50     9.53      44.17     
          38.55     9.48      44.68     
          38.60     9.46      45.18     
          38.65     9.47      45.68     
          38.70     9.53      46.18     
          38.75     9.60      46.67     
          38.80     9.70      47.16     
          38.85     9.80      47.66     
          38.90     9.89      48.15     
          38.95     9.99      48.64     
          39.00     10.09     49.13     
          39.05     10.19     49.62     
          39.10     10.29     50.12     
          39.15     10.39     50.61     
          39.20     10.48     51.10     
          39.25     10.57     51.59     
          39.30     10.65     52.08     
          39.35     10.71     52.57     
          39.40     10.72     53.06     
          39.45     10.65     53.54     
          39.50     10.51     54.01     
          39.55     10.27     54.47     
          39.60     9.89      54.91     
          39.65     9.31      55.34     
          39.70     8.50      55.72     
          39.75     7.47      56.06     
          39.80     6.34      56.34     
          39.85     5.29      56.58     
          39.90     4.44      56.77     
          39.95     3.89      56.92     
          40.00     3.58      57.06     
          40.05     3.44      57.19     
          40.10     3.37      57.32     
          40.15     3.30      57.45     
          40.20     3.22      57.57     
          40.25     3.16      57.69     
          40.30     3.13      57.81     
          40.35     3.13      57.92     
          40.40     3.14      58.04     
          40.45     3.14      58.15     
          40.50     3.15      58.27     
          40.55     3.16      58.38     
          40.60     3.17      58.50     
          40.65     3.17      58.62     
          40.70     3.17      58.73     
          40.75     3.17      58.85     
          40.80     3.17      58.96     
          40.85     3.18      59.08     
          40.90     3.18      59.19     
          40.95     3.20      59.31     
          41.00     3.22      59.42     
          41.05     3.24      59.54     
          41.10     3.25      59.65     
          41.15     3.29      59.77     
          41.20     3.35      59.89     
          41.25     3.44      60.01     
          41.30     3.54      60.14     
          41.35     3.62      60.26     
          41.40     3.68      60.40     
          41.45     3.71      60.53     
          41.50     3.72      60.66     
          41.55     3.73      60.80     
          41.60     3.74      60.93     
          41.65     3.75      61.06     
          41.70     3.76      61.20     
          41.75     3.77      61.33     
          41.80     3.77      61.46     
          41.85     3.78      61.60     
          41.90     3.76      61.73     
          41.95     3.74      61.86     
          42.00     3.71      61.99     
          42.05     3.69      62.12     
          42.10     3.68      62.25     
          42.15     3.68      62.37     
          42.20     3.69      62.50     
          42.25     3.69      62.63     
          42.30     3.69      62.75     
          42.35     3.67      62.88     
          42.40     3.62      63.01     
          42.45     3.49      63.13     
          42.50     3.30      63.24     
          42.55     3.08      63.35     
          42.60     2.92      63.45     
          42.65     2.86      63.54     
          42.70     2.86      63.63     
          42.75     2.86      63.72     
          42.80     2.84      63.81     
          42.85     2.78      63.90     
          42.90     2.72      63.99     
          42.95     2.67      64.08     
          43.00     2.61      64.16     
          43.05     2.52      64.24     
          43.10     2.39      64.31     
          43.15     2.25      64.38     
          43.20     2.12      64.45     
          43.25     2.03      64.51     
          43.30     1.96      64.57     
          43.35     1.86      64.62     
          43.40     1.72      64.67     
          43.45     1.53      64.71     
          43.50     1.34      64.75     
          43.55     1.19      64.78     
          43.60     1.08      64.80     
          43.65     0.99      64.82     
          43.70     0.90      64.84     
          43.75     0.79      64.85     
          43.80     0.70      64.86     
          43.85     0.64      64.86     
          43.90     0.61      64.87     
          43.95     0.62      64.87     
          44.00     0.62      64.87     
          44.05     0.63      64.88     
          44.10     0.61      64.88     
          44.15     0.56      64.89     
          44.20     0.50      64.89     
          44.25     0.46      64.89     
          44.30     0.43      64.88     
          44.35     0.42      64.88     
          44.40     0.41      64.88     
          44.45     0.36      64.87     
          44.50     0.29      64.87     
          44.55     0.23      64.86     
          44.60     0.21      64.84     
          44.65     0.20      64.83     
          44.70     0.19      64.82     
          44.75     0.15      64.81     
          44.80     0.11      64.79     
          44.85     0.06      64.78     
          44.90     0.03      64.76     
          44.95     0.02      64.74     
          45.00     0.01      64.72     
          45.05     -0.01     64.70     
          45.10     -0.04     64.68     
          45.15     -0.08     64.66     
          45.20     -0.10     64.64     
          45.25     -0.12     64.61     
          45.30     -0.14     64.59     
          45.35     -0.18     64.57     
          45.40     -0.24     64.54     
          45.45     -0.29     64.51     
          45.50     -0.33     64.48     
          45.55     -0.35     64.44     
          45.60     -0.35     64.41     
          45.65     -0.37     64.38     
          45.70     -0.41     64.34     
          45.75     -0.44     64.31     
          45.80     -0.47     64.27     
          45.85     -0.48     64.23     
          45.90     -0.49     64.19     
          45.95     -0.49     64.16     
          46.00     -0.50     64.12     
          46.05     -0.51     64.08     
          46.10     -0.52     64.04     
          46.15     -0.53     64.00     
          46.20     -0.53     63.96     
          46.25     -0.52     63.92     
          46.30     -0.52     63.88     
          46.35     -0.53     63.84     
          46.40     -0.54     63.80     
          46.45     -0.55     63.76     
          46.50     -0.54     63.72     
          46.55     -0.53     63.68     
          46.60     -0.52     63.64     
          46.65     -0.53     63.60     
          46.70     -0.54     63.56     
          46.75     -0.55     63.52     
          46.80     -0.56     63.48     
          46.85     -0.55     63.44     
          46.90     -0.55     63.40     
          46.95     -0.54     63.36     
          47.00     -0.55     63.32     
          47.05     -0.56     63.27     
          47.10     -0.58     63.23     
          47.15     -0.60     63.19     
          47.20     -0.61     63.15     
          47.25     -0.62     63.10     
          47.30     -0.62     63.06     
          47.35     -0.62     63.02     
          47.40     -0.64     62.97     
          47.45     -0.65     62.93     
          47.50     -0.67     62.88     
          47.55     -0.66     62.84     
          47.60     -0.65     62.79     
          47.65     -0.64     62.75     
          47.70     -0.66     62.70     
          47.75     -0.67     62.66     
          47.80     -0.68     62.61     
          47.85     -0.67     62.57     
          47.90     -0.65     62.52     
          47.95     -0.64     62.48     
          48.00     -0.63     62.43     
          48.05     -0.63     62.39     
          48.10     -0.65     62.34     
          48.15     -0.67     62.30     
          48.20     -0.68     62.25     
          48.25     -0.66     62.21     
          48.30     -0.65     62.16     
          48.35     -0.64     62.12     
          48.40     -0.65     62.07     
          48.45     -0.66     62.03     
          48.50     -0.67     61.98     
          48.55     -0.66     61.94     
          48.60     -0.64     61.89     
