
          s         kW        km/hr
          6.25      N/A       N/A       
          6.30      N/A       N/A       
          6.35      N/A       N/A       
          6.40      N/A       N/A       
          6.45      N/A       N/A       
          6.50      N/A       N/A       
          6.55      N/A       N/A       
          6.60      N/A       N/A       
          6.65      N/A       N/A       
          6.70      N/A       N/A       
          6.75      N/A       N/A       
          6.80      N/A       N/A       
          6.85      N/A       N/A       
          6.90      N/A       N/A       
          6.95      N/A       N/A       
          7.00      N/A       N/A       
          7.05      N/A       N/A       
          7.10      N/A       N/A       
          7.15      N/A       N/A       
          7.20      N/A       N/A       
          7.25      N/A       N/A       
          7.30      N/A       N/A       
          7.35      N/A       N/A       
          7.40      N/A       N/A       
          7.45      N/A       N/A       
          7.50      N/A       N/A       
          7.55      N/A       N/A       
          7.60      N/A       N/A       
          7.65      N/A       N/A       
          7.70      N/A       N/A       
          7.75      N/A       N/A       
          7.80      N/A       N/A       
          7.85      N/A       N/A       
          7.90      N/A       14.78     
          7.95      N/A       15.11     
          8.00      N/A       15.44     
          8.05      2.13      15.78     
          8.10      2.10      16.11     
          8.15      2.04      16.44     
          8.20      1.99      16.76     
          8.25      1.92      17.00     
          8.30      1.85      17.24     
          8.35      1.79      17.48     
          8.40      1.75      17.73     
          8.45      1.71      17.97     
          8.50      1.67      18.20     
          8.55      1.63      18.40     
          8.60      1.58      18.59     
          8.65      1.54      18.79     
          8.70      1.49      18.99     
          8.75      1.44      19.18     
          8.80      1.38      19.34     
          8.85      1.33      19.49     
          8.90      1.29      19.65     
          8.95      1.27      19.80     
          9.00      1.25      19.95     
          9.05      1.24      20.09     
          9.10      1.23      20.23     
          9.15      1.22      20.36     
          9.20      1.20      20.50     
          9.25      1.18      20.64     
          9.30      1.16      20.77     
          9.35      1.14      20.89     
          9.40      1.12      21.01     
          9.45      1.11      21.13     
          9.50      1.10      21.25     
          9.55      1.10      21.36     
          9.60      1.09      21.48     
          9.65      1.08      21.59     
          9.70      1.07      21.70     
          9.75      1.06      21.82     
          9.80      1.05      21.92     
          9.85      1.03      22.03     
          9.90      1.01      22.13     
          9.95      0.98      22.24     
          10.00     0.94      22.34     
          10.05     0.91      22.42     
          10.10     0.90      22.50     
          10.15     0.92      22.59     
          10.20     0.96      22.67     
          10.25     1.02      22.77     
          10.30     1.08      22.88     
          10.35     1.14      22.99     
          10.40     1.21      23.10     
          10.45     1.29      23.21     
          10.50     1.37      23.35     
          10.55     1.43      23.49     
          10.60     1.47      23.64     
          10.65     1.50      23.78     
          10.70     1.53      23.93     
          10.75     1.55      24.07     
          10.80     1.56      24.22     
          10.85     1.57      24.37     
          10.90     1.58      24.52     
          10.95     1.58      24.67     
          11.00     1.59      24.81     
          11.05     1.60      24.96     
          11.10     1.60      25.11     
          11.15     1.61      25.25     
          11.20     1.63      25.40     
          11.25     1.64      25.55     
          11.30     1.66      25.70     
          11.35     1.68      25.85     
          11.40     1.70      26.00     
          11.45     1.71      26.15     
          11.50     1.72      26.30     
          11.55     1.73      26.45     
          11.60     1.74      26.60     
          11.65     1.75      26.75     
          11.70     1.76      26.90     
          11.75     1.76      27.05     
          11.80     1.77      27.20     
          11.85     1.78      27.35     
          11.90     1.79      27.50     
          11.95     1.80      27.65     
          12.00     1.81      27.79     
          12.05     1.82      27.94     
          12.10     1.83      28.09     
          12.15     1.84      28.24     
          12.20     1.85      28.39     
          12.25     1.86      28.54     
          12.30     1.87      28.69     
          12.35     1.88      28.84     
          12.40     1.89      28.99     
          12.45     1.89      29.14     
          12.50     1.89      29.29     
          12.55     1.89      29.44     
          12.60     1.89      29.58     
          12.65     1.87      29.73     
          12.70     1.84      29.87     
          12.75     1.79      30.02     
          12.80     1.74      30.15     
          12.85     1.71      30.27     
          12.90     1.70      30.40     
          12.95     1.70      30.52     
          13.00     1.70      30.65     
          13.05     1.70      30.77     
          13.10     1.70      30.90     
          13.15     1.69      31.02     
          13.20     1.69      31.14     
          13.25     1.67      31.26     
          13.30     1.65      31.38     
          13.35     1.60      31.50     
          13.40     1.54      31.61     
          13.45     1.46      31.72     
          13.50     1.38      31.81     
          13.55     1.33      31.90     
          13.60     1.27      31.99     
          13.65     1.21      32.07     
          13.70     1.12      32.15     
          13.75     1.01      32.23     
          13.80     0.91      32.28     
          13.85     0.82      32.33     
          13.90     0.75      32.39     
          13.95     0.69      32.42     
          14.00     0.64      32.46     
          14.05     0.59      32.49     
          14.10     0.55      32.52     
          14.15     0.52      32.55     
          14.20     0.50      32.57     
          14.25     0.48      32.60     
          14.30     0.47      32.62     
          14.35     0.46      32.64     
          14.40     0.45      32.66     
          14.45     0.44      32.68     
          14.50     0.44      32.70     
          14.55     0.44      32.72     
          14.60     0.44      32.74     
          14.65     0.44      32.76     
          14.70     0.44      32.78     
          14.75     0.44      32.80     
          14.80     0.44      32.82     
          14.85     0.44      32.84     
          14.90     0.45      32.86     
          14.95     0.45      32.88     
          15.00     0.44      32.90     
          15.05     0.44      32.92     
          15.10     0.44      32.94     
          15.15     0.43      32.96     
          15.20     0.43      32.97     
          15.25     0.42      32.99     
          15.30     0.42      33.01     
          15.35     0.42      33.03     
          15.40     0.42      33.05     
          15.45     0.42      33.06     
          15.50     0.42      33.08     
          15.55     0.43      33.10     
          15.60     0.43      33.12     
          15.65     0.43      33.14     
          15.70     0.43      33.15     
          15.75     0.43      33.17     
          15.80     0.43      33.19     
          15.85     0.43      33.21     
          15.90     0.43      33.23     
          15.95     0.43      33.25     
          16.00     0.43      33.27     
          16.05     0.43      33.28     
          16.10     0.43      33.30     
          16.15     0.43      33.32     
          16.20     0.43      33.34     
          16.25     0.43      33.36     
          16.30     0.43      33.37     
          16.35     0.43      33.39     
          16.40     0.42      33.41     
          16.45     0.40      33.43     
          16.50     0.36      33.44     
          16.55     0.30      33.46     
          16.60     0.23      33.46     
          16.65     0.18      33.46     
          16.70     0.14      33.46     
          16.75     0.11      33.45     
          16.80     0.08      33.45     
          16.85     0.07      33.44     
          16.90     0.05      33.43     
          16.95     0.03      33.42     
          17.00     0.01      33.41     
          17.05     -0.02     33.39     
          17.10     -0.04     33.37     
          17.15     -0.07     33.36     
          17.20     -0.09     33.34     
          17.25     -0.10     33.31     
          17.30     -0.11     33.29     
          17.35     -0.11     33.27     
          17.40     -0.12     33.25     
          17.45     -0.13     33.23     
          17.50     -0.16     33.20     
          17.55     -0.18     33.17     
          17.60     -0.19     33.15     
          17.65     -0.21     33.12     
          17.70     -0.22     33.09     
          17.75     -0.23     33.06     
          17.80     -0.23     33.02     
          17.85     -0.23     32.99     
          17.90     -0.23     32.96     
          17.95     -0.23     32.93     
          18.00     -0.23     32.90     
          18.05     -0.23     32.87     
          18.10     -0.23     32.84     
          18.15     -0.23     32.80     
          18.20     -0.23     32.77     
          18.25     -0.23     32.74     
          18.30     -0.23     32.71     
          18.35     -0.23     32.68     
          18.40     -0.23     32.65     
          18.45     -0.23     32.61     
          18.50     -0.23     32.58     
          18.55     -0.23     32.55     
          18.60     -0.23     32.52     
          18.65     -0.23     32.49     
          18.70     -0.23     32.46     
          18.75     -0.23     32.43     
          18.80     -0.23     32.40     
          18.85     -0.23     32.37     
          18.90     -0.22     32.33     
          18.95     -0.23     32.30     
          19.00     -0.23     32.27     
          19.05     -0.23     32.24     
          19.10     -0.23     32.21     
          19.15     -0.23     32.18     
          19.20     -0.23     32.14     
          19.25     -0.22     32.11     
          19.30     -0.22     32.08     
          19.35     -0.21     32.05     
          19.40     -0.21     32.02     
          19.45     -0.21     31.99     
          19.50     -0.21     31.96     
          19.55     -0.21     31.93     
          19.60     -0.20     31.90     
          19.65     -0.20     31.87     
          19.70     -0.19     31.84     
          19.75     -0.18     31.82     
          19.80     -0.15     31.79     
          19.85     -0.12     31.76     
          19.90     -0.09     31.74     
          19.95     -0.08     31.72     
          20.00     -0.07     31.70     
          20.05     -0.06     31.68     
          20.10     -0.06     31.66     
          20.15     -0.07     31.65     
          20.20     -0.07     31.63     
          20.25     -0.08     31.61     
          20.30     -0.08     31.59     
          20.35     -0.07     31.57     
          20.40     -0.07     31.55     
          20.45     -0.07     31.53     
          20.50     -0.06     31.51     
          20.55     -0.06     31.49     
          20.60     -0.06     31.47     
          20.65     -0.06     31.45     
          20.70     -0.06     31.44     
          20.75     -0.06     31.42     
          20.80     -0.06     31.40     
          20.85     -0.06     31.38     
          20.90     -0.07     31.36     
          20.95     -0.06     31.34     
          21.00     -0.06     31.32     
          21.05     -0.06     31.31     
          21.10     -0.06     31.29     
          21.15     -0.06     31.27     
          21.20     -0.06     31.25     
          21.25     -0.05     31.23     
          21.30     -0.05     31.21     
          21.35     -0.05     31.20     
          21.40     -0.06     31.18     
          21.45     -0.06     31.16     
          21.50     -0.06     31.14     
          21.55     -0.06     31.12     
          21.60     -0.06     31.10     
          21.65     -0.06     31.09     
          21.70     -0.06     31.07     
          21.75     -0.06     31.05     
          21.80     -0.05     31.03     
          21.85     -0.05     31.01     
          21.90     -0.03     31.00     
          21.95     -0.02     30.98     
          22.00     0.01      30.97     
          22.05     0.03      30.95     
          22.10     0.06      30.94     
          22.15     0.09      30.94     
          22.20     0.12      30.93     
          22.25     0.13      30.93     
          22.30     0.14      30.93     
          22.35     0.14      30.92     
          22.40     0.14      30.92     
          22.45     0.14      30.92     
          22.50     0.15      30.92     
          22.55     0.15      30.92     
          22.60     0.15      30.91     
          22.65     0.16      30.91     
          22.70     0.16      30.91     
          22.75     0.16      30.91     
          22.80     0.16      30.91     
          22.85     0.16      30.91     
          22.90     0.16      30.91     
          22.95     0.16      30.91     
          23.00     0.16      30.91     
          23.05     0.16      30.91     
          23.10     0.16      30.91     
          23.15     0.15      30.91     
          23.20     0.15      30.90     
          23.25     0.16      30.90     
          23.30     0.16      30.90     
          23.35     0.16      30.90     
          23.40     0.17      30.90     
          23.45     0.17      30.90     
          23.50     0.17      30.90     
          23.55     0.16      30.90     
          23.60     0.16      30.90     
          23.65     0.16      30.90     
          23.70     0.16      30.90     
          23.75     0.16      30.90     
          23.80     0.16      30.90     
          23.85     0.16      30.89     
          23.90     0.16      30.89     
          23.95     0.16      30.89     
          24.00     0.16      30.89     
          24.05     0.16      30.89     
          24.10     0.16      30.89     
          24.15     0.15      30.89     
          24.20     0.15      30.89     
          24.25     0.16      30.89     
          24.30     0.16      30.89     
          24.35     0.16      30.89     
          24.40     0.16      30.88     
          24.45     0.16      30.88     
          24.50     0.16      30.88     
          24.55     0.16      30.88     
          24.60     0.16      30.88     
          24.65     0.15      30.88     
          24.70     0.15      30.88     
          24.75     0.16      30.88     
          24.80     0.16      30.88     
          24.85     0.17      30.88     
          24.90     0.17      30.88     
          24.95     0.17      30.88     
          25.00     0.17      30.88     
          25.05     0.17      30.88     
          25.10     0.16      30.88     
          25.15     0.16      30.88     
          25.20     0.16      30.88     
          25.25     0.16      30.88     
          25.30     0.17      30.87     
          25.35     0.17      30.88     
          25.40     0.17      30.88     
          25.45     0.17      30.88     
          25.50     0.17      30.88     
          25.55     0.16      30.88     
          25.60     0.16      30.88     
          25.65     0.15      30.87     
          25.70     0.15      30.87     
          25.75     0.15      30.87     
          25.80     0.15      30.87     
          25.85     0.15      30.87     
          25.90     0.15      30.87     
          25.95     0.15      30.86     
          26.00     0.15      30.86     
          26.05     0.15      30.86     
          26.10     0.15      30.86     
          26.15     0.15      30.86     
          26.20     0.15      30.86     
          26.25     0.15      30.86     
          26.30     0.15      30.86     
          26.35     0.15      30.85     
          26.40     0.15      30.85     
          26.45     0.15      30.85     
          26.50     0.15      30.85     
          26.55     0.15      30.85     
          26.60     0.16      30.85     
          26.65     0.16      30.85     
          26.70     0.16      30.85     
          26.75     0.16      30.85     
          26.80     0.16      30.84     
          26.85     0.15      30.84     
          26.90     0.14      30.84     
          26.95     0.13      30.84     
          27.00     0.12      30.84     
          27.05     0.11      30.83     
          27.10     0.11      30.83     
          27.15     0.11      30.82     
          27.20     0.11      30.82     
          27.25     0.10      30.81     
          27.30     0.10      30.81     
          27.35     0.10      30.80     
          27.40     0.10      30.79     
          27.45     0.10      30.79     
          27.50     0.10      30.78     
          27.55     0.10      30.78     
          27.60     0.10      30.77     
          27.65     0.09      30.77     
          27.70     0.09      30.76     
          27.75     0.09      30.75     
          27.80     0.09      30.75     
          27.85     0.09      30.74     
          27.90     0.09      30.73     
          27.95     0.09      30.73     
          28.00     0.09      30.72     
          28.05     0.09      30.71     
          28.10     0.09      30.71     
          28.15     0.09      30.70     
          28.20     0.09      30.70     
          28.25     0.08      30.69     
          28.30     0.07      30.68     
          28.35     0.07      30.67     
          28.40     0.07      30.67     
          28.45     0.07      30.66     
          28.50     0.07      30.65     
          28.55     0.07      30.64     
          28.60     0.07      30.63     
          28.65     0.06      30.62     
          28.70     0.06      30.62     
          28.75     0.06      30.61     
          28.80     0.06      30.60     
          28.85     0.06      30.59     
          28.90     0.06      30.58     
          28.95     0.06      30.57     
          29.00     0.06      30.57     
          29.05     0.06      30.56     
          29.10     0.07      30.55     
          29.15     0.07      30.54     
          29.20     0.07      30.53     
          29.25     0.07      30.52     
          29.30     0.07      30.52     
          29.35     0.08      30.51     
          29.40     0.08      30.50     
          29.45     0.08      30.50     
          29.50     0.08      30.49     
          29.55     0.08      30.48     
          29.60     0.08      30.47     
          29.65     0.07      30.47     
          29.70     0.07      30.46     
          29.75     0.07      30.45     
          29.80     0.07      30.44     
          29.85     0.07      30.43     
          29.90     0.07      30.43     
          29.95     0.07      30.42     
          30.00     0.07      30.41     
          30.05     0.07      30.40     
          30.10     0.07      30.39     
          30.15     0.08      30.39     
          30.20     0.08      30.38     
          30.25     0.08      30.37     
          30.30     0.08      30.37     
          30.35     0.08      30.36     
          30.40     0.08      30.35     
          30.45     0.07      30.35     
          30.50     0.07      30.34     
          30.55     0.07      30.33     
          30.60     0.07      30.32     
          30.65     0.06      30.31     
          30.70     0.06      30.31     
          30.75     0.06      30.30     
          30.80     0.07      30.29     
          30.85     0.07      30.28     
          30.90     0.07      30.27     
          30.95     0.07      30.27     
          31.00     0.07      30.26     
          31.05     0.07      30.25     
          31.10     0.08      30.24     
          31.15     0.09      30.24     
          31.20     0.09      30.23     
          31.25     0.10      30.22     
          31.30     0.11      30.22     
          31.35     0.11      30.21     
          31.40     0.12      30.21     
          31.45     0.13      30.21     
          31.50     0.13      30.20     
          31.55     0.14      30.20     
          31.60     0.14      30.20     
          31.65     0.13      30.20     
          31.70     0.13      30.19     
          31.75     0.13      30.19     
          31.80     0.12      30.19     
          31.85     0.12      30.18     
          31.90     0.12      30.18     
          31.95     0.11      30.18     
          32.00     0.11      30.17     
          32.05     0.11      30.17     
          32.10     0.11      30.16     
          32.15     0.12      30.16     
          32.20     0.12      30.16     
          32.25     0.13      30.15     
          32.30     0.13      30.15     
          32.35     0.13      30.15     
          32.40     0.13      30.14     
          32.45     0.13      30.14     
          32.50     0.13      30.14     
          32.55     0.13      30.14     
          32.60     0.12      30.13     
          32.65     0.12      30.13     
          32.70     0.12      30.13     
          32.75     0.12      30.12     
          32.80     0.12      30.12     
          32.85     0.12      30.11     
          32.90     0.13      30.11     
          32.95     0.13      30.11     
          33.00     0.13      30.11     
          33.05     0.13      30.10     
          33.10     0.13      30.10     
          33.15     0.13      30.10     
          33.20     0.13      30.09     
          33.25     0.12      30.09     
          33.30     0.12      30.09     
          33.35     0.12      30.09     
          33.40     0.12      30.08     
          33.45     0.12      30.08     
          33.50     0.12      30.07     
          33.55     0.13      30.07     
          33.60     0.13      30.07     
          33.65     0.13      30.07     
          33.70     0.13      30.06     
          33.75     0.13      30.06     
          33.80     0.13      30.06     
          33.85     0.13      30.05     
          33.90     0.13      30.05     
          33.95     0.13      30.05     
          34.00     0.13      30.04     
          34.05     0.13      30.04     
          34.10     0.13      30.04     
          34.15     0.13      30.04     
          34.20     0.13      30.03     
          34.25     0.13      30.03     
          34.30     0.13      30.03     
          34.35     0.13      30.03     
          34.40     0.13      30.02     
          34.45     0.13      30.02     
          34.50     0.13      30.02     
          34.55     0.13      30.02     
          34.60     0.13      30.01     
          34.65     0.13      30.01     
          34.70     0.13      30.01     
          34.75     0.13      30.00     
          34.80     0.13      30.00     
          34.85     0.13      30.00     
          34.90     0.13      30.00     
          34.95     0.13      29.99     
          35.00     0.13      29.99     
          35.05     0.13      29.99     
          35.10     0.13      29.98     
          35.15     0.13      29.98     
          35.20     0.13      29.98     
          35.25     0.13      29.98     
          35.30     0.13      29.97     
          35.35     0.13      29.97     
          35.40     0.13      29.97     
          35.45     0.13      29.97     
          35.50     0.13      29.96     
          35.55     0.13      29.96     
          35.60     0.13      29.96     
          35.65     0.13      29.96     
          35.70     0.13      29.95     
          35.75     0.13      29.95     
          35.80     0.13      29.95     
          35.85     0.13      29.95     
          35.90     0.13      29.95     
          35.95     0.13      29.94     
          36.00     0.13      29.94     
          36.05     0.13      29.94     
          36.10     0.13      29.94     
          36.15     0.13      29.93     
          36.20     0.13      29.93     
          36.25     0.13      29.93     
          36.30     0.13      29.93     
          36.35     0.13      29.92     
          36.40     0.13      29.92     
          36.45     0.14      29.92     
          36.50     0.14      29.92     
          36.55     0.14      29.91     
          36.60     0.14      29.91     
          36.65     0.14      29.91     
          36.70     0.14      29.91     
          36.75     0.13      29.91     
          36.80     0.13      29.90     
          36.85     0.13      29.90     
          36.90     0.13      29.90     
          36.95     0.13      29.90     
          37.00     0.13      29.89     
          37.05     0.13      29.89     
          37.10     0.13      29.89     
          37.15     0.14      29.88     
          37.20     0.14      29.88     
          37.25     0.14      29.88     
          37.30     0.13      29.88     
          37.35     0.13      29.88     
          37.40     0.13      29.87     
          37.45     0.14      29.87     
          37.50     0.15      29.87     
          37.55     0.15      29.87     
          37.60     0.15      29.87     
          37.65     0.15      29.87     
          37.70     0.14      29.87     
          37.75     0.14      29.86     
          37.80     0.14      29.86     
          37.85     0.14      29.86     
          37.90     0.13      29.86     
          37.95     0.13      29.86     
          38.00     0.13      29.85     
          38.05     0.13      29.85     
          38.10     0.13      29.85     
          38.15     0.13      29.84     
          38.20     0.13      29.84     
          38.25     0.13      29.84     
          38.30     0.13      29.84     
          38.35     0.13      29.84     
          38.40     0.13      29.83     
          38.45     0.13      29.83     
          38.50     0.13      29.83     
          38.55     0.14      29.83     
          38.60     0.14      29.82     
          38.65     0.14      29.82     
          38.70     0.14      29.82     
          38.75     0.14      29.82     
          38.80     0.13      29.82     
          38.85     0.13      29.81     
          38.90     0.13      29.81     
          38.95     0.13      29.81     
          39.00     0.13      29.80     
          39.05     0.13      29.80     
          39.10     0.13      29.80     
          39.15     0.13      29.80     
          39.20     0.14      29.79     
          39.25     0.14      29.79     
          39.30     0.14      29.79     
          39.35     0.14      29.79     
          39.40     0.14      29.79     
          39.45     0.14      29.79     
          39.50     0.14      29.78     
          39.55     0.14      29.78     
          39.60     0.14      29.78     
          39.65     0.13      29.78     
          39.70     0.13      29.78     
          39.75     0.13      29.77     
          39.80     0.13      29.77     
          39.85     0.14      29.77     
          39.90     0.14      29.77     
          39.95     0.14      29.76     
          40.00     0.14      29.76     
          40.05     0.14      29.76     
          40.10     0.14      29.76     
          40.15     0.14      29.76     
          40.20     0.14      29.76     
          40.25     0.14      29.75     
          40.30     0.14      29.75     
          40.35     0.14      29.75     
          40.40     0.14      29.75     
          40.45     0.14      29.75     
          40.50     0.14      29.75     
          40.55     0.14      29.74     
          40.60     0.14      29.74     
          40.65     0.14      29.74     
          40.70     0.14      29.74     
          40.75     0.14      29.74     
          40.80     0.14      29.74     
          40.85     0.14      29.73     
          40.90     0.14      29.73     
          40.95     0.14      29.73     
          41.00     0.14      29.73     
          41.05     0.14      29.73     
          41.10     0.14      29.73     
          41.15     0.14      29.72     
          41.20     0.14      29.72     
          41.25     0.14      29.72     
          41.30     0.14      29.72     
          41.35     0.14      29.72     
          41.40     0.14      29.71     
          41.45     0.14      29.71     
          41.50     0.14      29.71     
          41.55     0.14      29.71     
          41.60     0.14      29.71     
          41.65     0.15      29.70     
          41.70     0.15      29.70     
          41.75     0.15      29.70     
          41.80     0.15      29.70     
          41.85     0.14      29.70     
          41.90     0.14      29.70     
          41.95     0.14      29.70     
          42.00     0.14      29.70     
          42.05     0.14      29.69     
          42.10     0.14      29.69     
          42.15     0.14      29.69     
          42.20     0.15      29.69     
          42.25     0.15      29.69     
          42.30     0.15      29.69     
          42.35     0.15      29.69     
          42.40     0.15      29.69     
          42.45     0.15      29.68     
          42.50     0.14      29.68     
          42.55     0.14      29.68     
          42.60     0.14      29.68     
          42.65     0.14      29.68     
          42.70     0.14      29.68     
          42.75     0.14      29.67     
          42.80     0.14      29.67     
          42.85     0.14      29.67     
          42.90     0.14      29.67     
          42.95     0.14      29.67     
          43.00     0.14      29.67     
          43.05     0.14      29.67     
          43.10     0.14      29.66     
          43.15     0.14      29.66     
          43.20     0.14      29.66     
          43.25     0.14      29.66     
          43.30     0.14      29.66     
          43.35     0.14      29.66     
          43.40     0.14      29.65     
          43.45     0.14      29.65     
          43.50     0.15      29.65     
          43.55     0.15      29.65     
          43.60     0.15      29.65     
          43.65     0.15      29.65     
          43.70     0.15      29.65     
          43.75     0.15      29.65     
          43.80     0.15      29.65     
          43.85     0.15      29.65     
          43.90     0.15      29.65     
          43.95     0.15      29.64     
          44.00     0.14      29.64     
          44.05     0.14      29.64     
          44.10     0.14      29.64     
          44.15     0.14      29.64     
          44.20     0.14      29.64     
          44.25     0.15      29.64     
          44.30     0.15      29.64     
          44.35     0.15      29.63     
          44.40     0.15      29.63     
          44.45     0.15      29.63     
          44.50     0.15      29.63     
          44.55     0.15      29.63     
          44.60     0.15      29.63     
          44.65     0.15      29.63     
          44.70     0.15      29.63     
          44.75     0.15      29.63     
          44.80     0.15      29.63     
          44.85     0.15      29.63     
          44.90     0.15      29.62     
          44.95     0.15      29.62     
          45.00     0.15      29.62     
          45.05     0.14      29.62     
          45.10     0.14      29.62     
          45.15     0.14      29.62     
          45.20     0.14      29.62     
          45.25     0.14      29.61     
          45.30     0.14      29.61     
          45.35     0.14      29.61     
          45.40     0.14      29.61     
          45.45     0.14      29.61     
          45.50     0.14      29.61     
          45.55     0.14      29.61     
          45.60     0.15      29.60     
          45.65     0.15      29.60     
          45.70     0.15      29.60     
          45.75     0.15      29.60     
          45.80     0.14      29.60     
          45.85     0.15      29.60     
          45.90     0.15      29.60     
          45.95     0.15      29.60     
          46.00     0.15      29.60     
          46.05     0.14      29.59     
          46.10     0.14      29.59     
          46.15     0.14      29.59     
          46.20     0.14      29.59     
          46.25     0.14      29.59     
          46.30     0.15      29.59     
          46.35     0.15      29.58     
          46.40     0.15      29.58     
          46.45     0.15      29.58     
          46.50     0.14      29.58     
          46.55     0.14      29.58     
          46.60     0.14      29.58     
          46.65     0.14      29.58     
          46.70     0.14      29.58     
          46.75     0.14      29.57     
          46.80     0.15      29.57     
          46.85     0.15      29.57     
          46.90     0.15      29.57     
          46.95     0.15      29.57     
          47.00     0.15      29.57     
          47.05     0.15      29.57     
          47.10     0.15      29.57     
          47.15     0.15      29.57     
          47.20     0.15      29.57     
          47.25     0.15      29.56     
          47.30     0.15      29.56     
          47.35     0.15      29.56     
          47.40     0.15      29.56     
          47.45     0.15      29.56     
          47.50     0.14      29.56     
          47.55     0.14      29.56     
          47.60     0.14      29.56     
          47.65     0.14      29.55     
          47.70     0.14      29.55     
          47.75     0.14      29.55     
          47.80     0.14      29.55     
          47.85     0.14      29.55     
          47.90     0.14      29.55     
          47.95     0.15      29.55     
          48.00     0.15      29.54     
          48.05     0.15      29.54     
          48.10     0.15      29.54     
          48.15     0.15      29.54     
          48.20     0.15      29.54     
          48.25     0.15      29.54     
          48.30     0.15      29.54     
          48.35     0.16      29.54     
          48.40     0.16      29.54     
          48.45     0.16      29.54     
          48.50     0.16      29.54     
          48.55     0.16      29.54     
          48.60     0.16      29.54     
          48.65     0.16      29.54     
          48.70     0.16      29.54     
          48.75     0.16      29.54     
          48.80     0.16      29.54     
          48.85     0.16      29.54     
          48.90     0.15      29.54     
          48.95     0.15      29.54     
          49.00     0.15      29.54     
          49.05     0.15      29.54     
          49.10     0.15      29.54     
          49.15     0.15      29.54     
          49.20     0.15      29.54     
          49.25     0.15      29.54     
          49.30     0.15      29.54     
          49.35     0.15      29.53     
          49.40     0.15      29.53     
          49.45     0.15      29.53     
          49.50     0.15      29.53     
